Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
51002,25;20,67;52,51;-5,82;-3,7;0,87;-1,76;0,84;4,19;3,19;
51002,5;20,69;53,01;-5,81;-3,7;0,87;-1,72;0,89;4,36;3,39;
51002,75;20,88;53,52;-5,76;-3,78;0,87;-1,68;0,88;4,55;3,64;
51003;21,07;53,94;-5,65;-3,77;0,87;-1,64;0,86;4,64;3,81;
51003,25;21,07;54,35;-5,47;-3,81;0,87;-1,63;0,82;4,67;3,95;
51003,5;21,07;54,68;-5,34;-3,81;0,87;-1,64;0,74;4,67;4,05;
51003,75;21,27;54,99;-5,33;-3,79;0,87;-1,64;0,67;4,5;4,03;
51004;21,65;55,31;-4,83;-3,78;0,87;-1,65;0,52;4,39;4,03;
51004,25;22,05;55,63;-4,12;-3,4;0,87;-1,63;0,42;4,03;3,84;
51004,5;22,42;55,99;-3,28;-2,71;0,87;-1,59;0,23;3,81;3,72;
51004,75;22,83;56,4;-2,2;-1,89;0,87;-1,49;0,12;3,29;3,36;
51005;23,21;56,9;-1,01;-0,82;0,87;-1,32;-0,09;2,98;3,12;
51005,25;23,59;57,44;0,17;0,11;0,87;-1,09;-0,2;2,33;2,62;
51005,5;23,81;57,97;1,24;1,48;0,86;-0,86;-0,41;1,96;2,28;
51005,75;24,18;58,42;2,3;2,37;0,87;-0,66;-0,51;1,27;1,72;
51006;24,54;58,71;3,26;3,69;0,87;-0,51;-0,68;0,87;1,33;
51006,25;24,75;58,82;3,92;4,5;0,87;-0,43;-0,77;0,2;0,76;
51006,5;24,75;58,65;4,61;5,36;0,77;-0,4;-0,9;-0,18;0,38;
51006,75;24,94;58,27;5,29;5,96;0,62;-0,38;-0,95;-0,75;-0,13;
51007;24,95;57,89;5,7;6,62;0,62;-0,39;-1,03;-1,09;-0,46;
51007,25;25,14;57,6;6;7,09;0,62;-0,43;-1,06;-1,51;-0,85;
51007,5;25,14;57,52;6,25;7,41;0,62;-0,53;-1,08;-1,78;-1,11; puente o alcantarilla
51007,75;25,21;57,7;6,6;7,65;0,62;-0,66;-1,09;-2,04;-1,36;
51008;25,32;58,09;6,9;7,67;0,62;-0,87;-1,07;-2,23;-1,52;
51008,25;25,35;58,57;7,1;7,67;0,62;-1,13;-1,05;-2,31;-1,63;
51008,5;25,32;59,15;7,4;7,98;0,62;-1,37;-1,01;-2,44;-1,71;
51008,75;25,34;59,72;7,5;8,14;0,62;-1,56;-0,98;-2,38;-1,72;
51009;25,36;60,29;7,61;8,19;0,62;-1,68;-0,92;-2,46;-1,74;
51009,25;25,33;60,81;7,51;8,25;0,62;-1,73;-0,88;-2,3;-1,68;
51009,5;25,33;61,26;7,52;8,26;0,57;-1,71;-0,82;-2,35;-1,68;
51009,75;25,34;61,67;7,24;8,21;0,52;-1,67;-0,78;-2,15;-1,6;
51010;25,36;61,98;6,91;8,22;0,52;-1,59;-0,73;-2,19;-1,62;
51010,25;25,32;62,27;6,53;8,23;0,52;-1,52;-0,68;-1,99;-1,56;
51010,5;25,33;62,56;6,3;8,24;0,52;-1,44;-0,64;-2,04;-1,6;
51010,75;25,18;62,88;5,91;8,24;0,52;-1,39;-0,59;-1,89;-1,59;
51011;25,08;63,23;5,9;8,24;0,53;-1,34;-0,56;-1,95;-1,67;
51011,25;24,95;63,59;5,51;8,24;0,52;-1,31;-0,52;-1,86;-1,7;
51011,5;24,94;63,93;5,54;8,25;0,52;-1,34;-0,49;-1,92;-1,8;
51011,75;24,95;64,29;5,6;8,24;0,52;-1,38;-0,44;-1,89;-1,87;
51012;24,93;64,63;5,79;8,39;0,52;-1,42;-0,42;-1,94;-1,97;
51012,25;24,95;64,97;5,8;8,58;0,52;-1,45;-0,37;-1,96;-2,05;
51012,5;24,94;65,28;5,57;8,72;0,52;-1,46;-0,34;-1,98;-2,14;
51012,75;24,95;65,61;5,52;8,83;0,57;-1,45;-0,3;-2,02;-2,2;
51013;24,95;66;5,32;8,83;0,57;-1,42;-0,25;-2,01;-2,24;
51013,25;24,96;66,42;5,19;8,84;0,57;-1,36;-0,22;-2,05;-2,28;
51013,5;24,96;66,83;5,05;8,74;0,57;-1,3;-0,17;-2,01;-2,27;
51013,75;24,96;67,24;4,96;8,75;0,57;-1,23;-0,13;-2,02;-2,27;
51014;24,95;67,61;4,97;8,76;0,57;-1,14;-0,08;-1,95;-2,22;
51014,25;24,95;67,94;5,03;8,77;0,57;-1,05;-0,05;-1,94;-2,19;
51014,5;24,95;68,19;5,13;8,78;0,57;-0,93;0;-1,85;-2,12;
51014,75;24,94;68,38;5,24;8,79;0,62;-0,82;0,02;-1,81;-2,08;
51015;24,96;68,53;5,24;8,75;0,62;-0,73;0,08;-1,74;-2,02;
51015,25;24,96;68,64;5,15;8,75;0,62;-0,66;0,08;-1,67;-1,99;
51015,5;24,93;68,7;5,01;8,75;0,62;-0,6;0,14;-1,63;-1,96;
51015,75;24,96;68,77;4,97;8,76;0,62;-0,55;0,13;-1,56;-1,95;
51016;24,94;68,79;4,93;8,77;0,62;-0,53;0,18;-1,55;-1,96;
51016,25;24,96;68,87;4,83;8,78;0,67;-0,55;0,17;-1,5;-1,98;
51016,5;25,15;69,03;4,75;8,79;0,67;-0,58;0,21;-1,52;-2,03;
51016,75;25,14;69,21;4,66;8,8;0,67;-0,64;0,2;-1,47;-2,07;
51017;25,15;69,4;4,66;8,8;0,67;-0,72;0,23;-1,51;-2,14;
51017,25;25,13;69,59;4,62;8,8;0,67;-0,8;0,23;-1,47;-2,19;
51017,5;25,14;69,77;4,53;8,81;0,67;-0,88;0,24;-1,49;-2,25;
51017,75;25,16;70,03;4,44;8,82;0,67;-0,92;0,25;-1,45;-2,26;
51018;25,15;70,27;4,39;8,82;0,67;-0,91;0,25;-1,41;-2,28;
51018,25;25,14;70,55;4,31;8,83;0,67;-0,86;0,26;-1,35;-2,24;
51018,5;25,15;70,85;4,21;8,79;0,67;-0,78;0,26;-1,23;-2,18;
51018,75;25,13;71,17;4,03;8,59;0,67;-0,68;0,28;-1,12;-2,05;
51019;25,15;71,44;3,89;8,45;0,67;-0,59;0,27;-0,91;-1,9;
51019,25;25,14;71,64;3,7;8,13;0,67;-0,46;0,29;-0,74;-1,69;
51019,5;25,14;71,77;3,51;7,66;0,67;-0,35;0,28;-0,42;-1,44;
51019,75;25,16;71,79;3,37;7,32;0,67;-0,23;0,3;-0,19;-1,13;
51020;25,15;71,75;3,03;6,92;0,67;-0,12;0,28;0,22;-0,8;
51020,25;25,13;71,64;2,64;5,98;0,67;-0,02;0,3;0,51;-0,43;
51020,5;25,18;71,54;2,25;5,79;0,67;0,03;0,28;0,96;-0,05;
51020,75;25,14;71,42;1,67;5,21;0,67;0,03;0,3;1,28;0,36;
51021;25,34;71,32;1,21;4,59;0,67;0;0,28;1,74;0,76;
51021,25;25,34;71,25;0,56;3,94;0,67;-0,07;0,3;2,07;1,16;
51021,5;25,34;71,21;0;3,37;0,67;-0,12;0,28;2,49;1,54;
51021,75;25,34;71,22;-0,53;2,92;0,67;-0,19;0,28;2,79;1,9;
51022;25,34;71,35;-0,84;2,54;0,67;-0,22;0,27;3,11;2,23;
51022,25;25,33;71,54;-1,18;2,15;0,67;-0,24;0,27;3,36;2,52;
51022,5;25,33;71,78;-1,24;2,11;0,67;-0,23;0,25;3,56;2,77;
51022,75;25,34;71,99;-1,27;2,11;0,67;-0,19;0,25;3,72;2,98;
51023;25,33;72,12;-1,18;2,11;0,67;-0,17;0,24;3,79;3,14;
51023,25;25,34;72,2;-0,83;2,12;0,67;-0,17;0,23;3,87;3,26;
51023,5;25,35;72,2;-0,3;2,41;0,67;-0,16;0,22;3,81;3,34;
51023,75;25,33;72,14;0,06;2,85;0,67;-0,15;0,22;3,79;3,37;
51024;25,34;72;0,55;3,06;0,67;-0,13;0,21;3,62;3,37;
51024,25;25,34;71,83;0,86;3,07;0,67;-0,1;0,2;3,52;3,34;
51024,5;25,34;71,71;1,32;3,07;0,67;-0,05;0,19;3,28;3,27;
51024,75;25,35;71,72;1,82;3,07;0,67;0,01;0,18;3,12;3,18;
51025;25,34;71,83;2,13;3,12;0,67;0,08;0,18;2,84;3,06;
51025,25;25,34;72,01;2,61;3,37;0,67;0,14;0,17;2,63;2,93;
51025,5;25,34;72,18;3,39;3,85;0,67;0,16;0,17;2,34;2,77;
51025,75;25,37;72,29;3,94;4,48;0,67;0,15;0,16;2,1;2,62;
51026;25,33;72,29;4,31;5,16;0,67;0,11;0,16;1,82;2,43;
51026,25;25,34;72,17;4,75;5,61;0,67;0,09;0,16;1,58;2,27;
51026,5;25,34;71,96;5,42;6,08;0,67;0,07;0,15;1,33;2,06;
51026,75;25,34;71,72;6,32;6,8;0,67;0,07;0,15;1,09;1,89;
51027;25,33;71,51;7,02;7,63;0,67;0,07;0,15;0,86;1,68;
51027,25;25,35;71,37;7,71;8,28;0,67;0,07;0,14;0,63;1,5;
51027,5;25,35;71,37;8,35;8,86;0,67;0,07;0,14;0,43;1,29;
51027,75;25,54;71,46;9,07;9,3;0,67;0,07;0,13;0,22;1,12;
51028;25,53;71,62;9,54;9,61;0,67;0,05;0,12;0,03;0,93;
51028,25;25,52;71,81;9,89;9,89;0,67;0,01;0,11;-0,16;0,77;
51028,5;25,71;71,97;10,15;10,37;0,67;-0,01;0,1;-0,33;0,6;
51028,75;25,71;72,08;10,44;10,77;0,67;-0,05;0,07;-0,5;0,46;
51029;25,75;72,07;10,69;11,07;0,67;-0,03;0,06;-0,65;0,33;
51029,25;25,72;71,96;10,82;11,17;0,67;-0,01;0,03;-0,79;0,21;
51029,5;25,71;71,82;10,98;11,22;0,67;0,05;0,01;-0,92;0,13;
51029,75;25,92;71,68;11,26;11,22;0,67;0,14;-0,02;-1,03;0,02;
51030;25,91;71,55;11,45;11,28;0,67;0,24;-0,04;-1,14;-0,01;
51030,25;25,9;71,51;11,69;11,28;0,67;0,34;-0,08;-1,21;-0,09;
51030,5;25,91;71,47;11,85;11,28;0,67;0,4;-0,1;-1,28;-0,09;
51030,75;25,92;71,49;11,94;11,24;0,67;0,43;-0,14;-1,32;-0,16;
51031;25,92;71,47;11,95;11,23;0,67;0,42;-0,15;-1,36;-0,13;
51031,25;25,91;71,4;11,75;11,24;0,67;0,36;-0,18;-1,37;-0,2;
51031,5;25,89;71,25;11,69;11,23;0,67;0,28;-0,19;-1,37;-0,16;
51031,75;25,9;71,06;11,55;11,23;0,67;0,2;-0,2;-1,35;-0,23;
51032;25,91;70,86;11,4;11,23;0,67;0,13;-0,2;-1,32;-0,21;
51032,25;25,91;70,67;11,4;11,22;0,67;0,09;-0,2;-1,29;-0,28;
51032,5;25,91;70,56;11,35;11,22;0,67;0,05;-0,18;-1,23;-0,29;
51032,75;25,91;70,6;11,35;11,22;0,67;-0,01;-0,17;-1,2;-0,37;
51033;25,92;70,72;11,25;11,22;0,67;-0,1;-0,14;-1,13;-0,41;
51033,25;25,92;70,9;11,21;11,23;0,67;-0,18;-0,11;-1,1;-0,49;
51033,5;25,92;71,08;11,15;11,23;0,67;-0,28;-0,08;-1,03;-0,56;
51033,75;25,94;71,22;10,97;11,23;0,67;-0,39;-0,04;-1,02;-0,65;
51034;25,93;71,33;10,93;11,23;0,72;-0,48;0;-0,95;-0,74;
51034,25;25,91;71,44;10,88;11,23;0,72;-0,52;0,03;-0,95;-0,81;
51034,5;25,91;71,53;10,88;11,38;0,72;-0,52;0,06;-0,9;-0,9;
51034,75;25,92;71,59;10,87;11,53;0,72;-0,48;0,09;-0,91;-0,95;
51035;25,91;71,7;10,87;11,63;0,72;-0,42;0,12;-0,87;-1,03;
51035,25;25,9;71,84;10,92;11,72;0,72;-0,34;0,13;-0,89;-1,05;
51035,5;25,91;72;10,92;11,93;0,72;-0,25;0,14;-0,86;-1,1;
51035,75;25,91;72,15;10,96;11,98;0,72;-0,17;0,15;-0,88;-1,08;
51036;25,89;72,28;11,11;11,98;0,72;-0,09;0,13;-0,86;-1,09;
51036,25;25,91;72,33;11,11;11,92;0,72;-0,02;0,12;-0,87;-1,05;
51036,5;25,9;72,34;11,15;11,92;0,72;0,05;0,1;-0,86;-1,02;
51036,75;26;72,25;11,22;11,93;0,72;0,13;0,07;-0,87;-0,95;
51037;26,17;72,09;11,31;11,93;0,72;0,2;0,03;-0,85;-0,9;
51037,25;26,27;71,94;11,31;11,93;0,72;0,26;0,01;-0,86;-0,83;
51037,5;26,5;71,8;11,32;11,94;0,77;0,3;-0,04;-0,84;-0,77;
51037,75;26,49;71,66;11,28;11,94;0,87;0,3;-0,07;-0,84;-0,7;
51038;26,5;71,55;11,22;11,94;0,87;0,26;-0,12;-0,83;-0,65;
51038,25;26,49;71,45;11,16;11,94;0,87;0,18;-0,14;-0,82;-0,62;
51038,5;26,51;71,4;11,03;11,89;0,87;0,05;-0,18;-0,82;-0,6;
51038,75;26,5;71,37;10,98;11,9;0,88;-0,06;-0,19;-0,8;-0,6;
51039;26,51;71,39;10,94;11,9;0,92;-0,17;-0,21;-0,8;-0,63;
51039,25;26,7;71,44;10,91;11,91;0,91;-0,25;-0,21;-0,77;-0,67;
51039,5;26,68;71,55;10,9;11,91;0,92;-0,3;-0,23;-0,77;-0,74;
51039,75;26,68;71,72;10,9;11,91;0,92;-0,31;-0,21;-0,74;-0,81;
51040;26,7;71,93;11,01;11,91;0,91;-0,3;-0,21;-0,72;-0,92;
51040,25;26,69;72,12;11,01;11,92;0,92;-0,28;-0,19;-0,68;-1;
51040,5;26,69;72,32;11,06;11,92;0,92;-0,21;-0,19;-0,65;-1,13;
51040,75;26,71;72,42;11,26;11,94;0,91;-0,13;-0,16;-0,59;-1,2;
51041;26,73;72,44;11,5;12,55;0,92;-0,1;-0,16;-0,55;-1,32;
51041,25;26,7;72,37;11,89;13,27;0,92;-0,08;-0,14;-0,46;-1,37;
51041,5;26,71;72,31;12,28;14;0,92;-0,11;-0,13;-0,41;-1,45;
51041,75;26,7;72,22;12,52;14,58;0,92;-0,19;-0,12;-0,3;-1,45;
51042;26,71;72,02;12,47;15,13;0,92;-0,29;-0,12;-0,23;-1,48;
51042,25;26,68;71,84;11,86;15,33;0,92;-0,42;-0,11;-0,11;-1,41;
51042,5;26,68;71,85;11,63;15,33;0,91;-0,53;-0,12;-0,03;-1,37;
51042,75;26,69;71,97;11,41;15,01;0,92;-0,61;-0,13;0,09;-1,24;
51043;26,69;72,26;11,29;14,49;0,92;-0,64;-0,14;0,17;-1,13;
51043,25;26,68;72,69;11,15;13,99;0,92;-0,63;-0,15;0,29;-0,95;
51043,5;26,68;73,2;11,09;13,46;0,92;-0,62;-0,17;0,35;-0,77;
51043,75;26,7;73,67;10,97;13,01;0,92;-0,58;-0,18;0,46;-0,56;
51044;26,66;74,02;10,8;12,8;0,92;-0,46;-0,2;0,5;-0,34;
51044,25;26,69;74,2;10,57;12,36;0,92;-0,32;-0,21;0,58;-0,12;
51044,5;26,69;74,23;10,48;11,96;0,91;-0,13;-0,22;0,6;0,11;
51044,75;26,69;74,1;10,47;11,77;0,92;0,08;-0,23;0,66;0,31;
51045;26,68;73,87;10,67;11,66;0,91;0,31;-0,23;0,65;0,54;
51045,25;26,69;73,58;10,77;11,61;0,92;0,51;-0,23;0,69;0,69;
51045,5;26,69;73,24;10,77;11,52;0,92;0,65;-0,21;0,67;0,88;
51045,75;26,7;72,92;10,62;11,48;0,92;0,74;-0,21;0,69;0,99;
51046;26,7;72,65;10,59;11,33;0,92;0,76;-0,18;0,67;1,13;
51046,25;26,69;72,44;10,58;11,08;0,92;0,73;-0,16;0,69;1,18;
51046,5;26,5;72,26;10,62;11,01;0,92;0,64;-0,12;0,67;1,27;
51046,75;26,49;72,15;10,19;11,02;0,92;0,53;-0,09;0,7;1,27;
51047;26,69;72,07;10,2;11,02;0,92;0,39;-0,04;0,7;1,31;
51047,25;26,7;71,99;10,09;11,02;0,92;0,26;-0,01;0,74;1,28;
51047,5;26,68;71,95;9,95;11,02;0,92;0,16;0,04;0,77;1,28;
51047,75;26,7;71,91;9,8;11,02;0,92;0,08;0,07;0,81;1,23;
51048;26,7;71,94;9,57;11,02;0,92;0,02;0,13;0,87;1,21;
51048,25;26,7;72;9,47;11,03;0,92;-0,02;0,16;0,91;1,15;
51048,5;26,7;72,07;9,29;11,04;0,92;-0,04;0,22;0,98;1,12;
51048,75;26,68;72,14;9,02;11,04;0,92;-0,08;0,25;1,02;1,08;
51049;26,69;72,18;8,81;11,05;0,92;-0,1;0,3;1,09;1,05;
51049,25;26,69;72,2;8,63;11,06;0,92;-0,14;0,32;1,1;1,01;
51049,5;26,7;72,2;8,59;11,06;0,92;-0,15;0,37;1,16;0,99;
51049,75;26,69;72,2;8,59;11,06;0,92;-0,15;0,38;1,14;0,95;
51050;26,49;72,19;8,49;11,05;0,92;-0,14;0,42;1,16;0,93;
51050,25;26,5;72,21;8,43;11,05;0,92;-0,14;0,42;1,09;0,88;
51050,5;26,5;72,24;8,33;11,04;0,92;-0,12;0,45;1,08;0,85;
51050,75;26,5;72,32;8,32;11,03;0,92;-0,12;0,45;0,96;0,79;
51051;26,31;72,39;8,21;11,02;0,92;-0,11;0,47;0,91;0,74;
51051,25;26,3;72,45;8,21;11,01;0,92;-0,1;0,46;0,76;0,65;
51051,5;26,29;72,49;8,2;11,01;0,92;-0,1;0,46;0,66;0,58;
51051,75;26,27;72,54;8,1;11,01;0,92;-0,08;0,46;0,49;0,46;
51052;26,31;72,54;7,96;11;0,92;-0,06;0,45;0,37;0,36;
51052,25;26,32;72,56;8;11;0,92;-0,01;0,43;0,19;0,22;
51052,5;26,3;72,54;8;11;0,92;0,05;0,41;0,06;0,1;
51052,75;26,3;72,51;7,91;11;0,92;0,09;0,4;-0,12;-0,05;
51053;26,32;72,48;7,81;10,95;0,92;0,13;0,37;-0,23;-0,19;
51053,25;26,31;72,45;7,71;10,77;0,92;0,15;0,35;-0,39;-0,33;
51053,5;26,31;72,43;7,47;10,65;0,92;0,13;0,32;-0,49;-0,46;
51053,75;26,32;72,34;7,38;10,4;0,92;0,11;0,3;-0,61;-0,57;
51054;26,31;72,25;7,28;10,3;0,97;0,07;0,26;-0,68;-0,68;
51054,25;26,31;72,16;7,23;10,2;0,97;0;0,24;-0,77;-0,75;
51054,5;26,32;72,1;7,14;10,2;0,96;-0,05;0,19;-0,82;-0,83;
51054,75;26,3;72,11;7,04;10,1;0,96;-0,11;0,17;-0,88;-0,85;
51055;26,31;72,14;6,95;9,91;0,97;-0,13;0,12;-0,91;-0,89;
51055,25;26,3;72,22;6,9;9,8;0,97;-0,15;0,09;-0,95;-0,85;
51055,5;26,31;72,34;6,8;9,6;0,96;-0,14;0,04;-0,98;-0,85;
51055,75;26,3;72,5;6,61;9,3;1,01;-0,12;0;-1,01;-0,78;
51056;26,3;72,64;6,42;9,05;1,01;-0,08;-0,05;-1,04;-0,74;
51056,25;26,31;72,77;6,13;8,6;1,06;-0,01;-0,09;-1,08;-0,64;
51056,5;26,32;72,83;5,84;8,35;1,06;0,05;-0,14;-1,12;-0,59;
51056,75;26,31;72,8;5,49;7,9;1,07;0,13;-0,19;-1,16;-0,48;
51057;26,3;72,68;5,2;7,49;1,06;0,2;-0,24;-1,21;-0,43;
51057,25;26,31;72,53;4,83;7,05;1,06;0,28;-0,29;-1,26;-0,34;
51057,5;26,32;72,35;4,43;6,67;1,06;0,36;-0,35;-1,32;-0,31;
51057,75;26,3;72,15;4,14;6,15;1,06;0,43;-0,39;-1,37;-0,24;
51058;26,51;71,99;4;5,83;1,07;0,47;-0,45;-1,43;-0,23;
51058,25;26,49;71,82;3,75;5,58;1,06;0,48;-0,48;-1,46;-0,2;
51058,5;26,51;71,73;3,61;5,34;1,06;0,44;-0,53;-1,52;-0,22;
51058,75;26,53;71,65;3,51;5,34;1,07;0,39;-0,55;-1,53;-0,22;
51059;26,51;71,58;3,43;5,34;1,12;0,31;-0,6;-1,56;-0,26;
51059,25;26,47;71,49;3,5;5,33;1,12;0,24;-0,6;-1,53;-0,29;
51059,5;26,5;71,42;3,75;5,33;1,12;0,19;-0,63;-1,53;-0,34;
51059,75;26,51;71,35;3,75;5,33;1,11;0,15;-0,62;-1,45;-0,38;
51060;26,51;71,35;3,65;5,33;1,11;0,15;-0,63;-1,4;-0,42;
51060,25;26,5;71,37;3,18;5,33;1,11;0,13;-0,61;-1,27;-0,45;
51060,5;26,48;71,42;2,62;5,29;1,11;0,12;-0,59;-1,18;-0,48;
51060,75;26,29;71,44;2,17;4,79;1,11;0,11;-0,55;-1;-0,49;
51061;26,32;71,41;1,89;4,33;1,11;0,12;-0,52;-0,87;-0,49;
51061,25;26,3;71,36;1,53;4,06;1,11;0,12;-0,46;-0,65;-0,47;
51061,5;26,3;71,29;1,32;3,97;1,12;0,15;-0,41;-0,49;-0,44;
51061,75;26,31;71,25;1,12;3,92;1,12;0,16;-0,35;-0,25;-0,39;
51062;26,31;71,21;1,02;3,92;1,12;0,17;-0,28;-0,06;-0,32;
51062,25;26,31;71,15;0,62;3,82;1,11;0,14;-0,22;0,18;-0,25;
51062,5;26,31;71,06;0,43;3,69;1,12;0,09;-0,13;0,37;-0,15;
51062,75;26,1;70,99;0,37;3,56;1,11;0,02;-0,08;0,59;-0,07;
51063;26,12;70,92;0,37;3,46;1,11;-0,06;0,01;0,76;0,05;
51063,25;26,11;70,89;0,36;3,46;1,12;-0,14;0,05;0,95;0,13;
51063,5;25,92;70,91;0,35;3,45;1,11;-0,19;0,14;1,1;0,24;
51063,75;25,91;71,01;0,2;3,44;1,11;-0,24;0,17;1,23;0,3;
51064;25,92;71,15;0,15;3,44;1,11;-0,26;0,25;1,34;0,4;
51064,25;25,91;71,31;0,2;3,43;1,11;-0,27;0,27;1,41;0,44;
51064,5;25,92;71,48;0,24;3,44;1,12;-0,25;0,34;1,49;0,5;
51064,75;25,91;71,67;0,15;3,44;1,12;-0,22;0,35;1,5;0,51;
