Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
46992;0,36;0,75;1,44;2,05;0,57;0,25;0,15;0,33;0,4;
46992,25;0,37;0,72;1,29;2,05;0,57;0,24;0,1;0,2;0,3;
46992,5;0,35;0,7;1,3;2,05;0,57;0,21;0,06;0,06;0,17;
46992,75;0,35;0,67;1,29;2,05;0,57;0,19;0,02;-0,06;0,07;
46993;0,34;0,6;1,3;2,05;0,57;0,14;0;-0,17;-0,01;
46993,25;0,35;0,54;1,35;2,05;0,57;0,08;-0,03;-0,25;-0,08;
46993,5;0,35;0,46;1,44;2,1;0,57;0,05;-0,04;-0,33;-0,11;
46993,75;0,36;0,43;1,54;2,15;0,57;0,02;-0,05;-0,38;-0,17;
46994;0,34;0,44;1,64;2,15;0,57;0,02;-0,05;-0,43;-0,17;
46994,25;0,34;0,46;1,68;2,2;0,57;0,01;-0,05;-0,48;-0,24;
46994,5;0,36;0,52;1,84;2,24;0,57;0;-0,05;-0,52;-0,23;
46994,75;0,36;0,57;2,08;2,49;0,57;-0,01;-0,04;-0,57;-0,31;
46995;0,35;0,61;2,22;2,64;0,57;-0,02;-0,04;-0,61;-0,3;
46995,25;0,34;0,65;2,27;2,83;0,58;-0,03;-0,04;-0,67;-0,38;
46995,5;0,35;0,65;2,32;2,83;0,57;-0,02;-0,04;-0,71;-0,37;
46995,75;0,37;0,63;2,32;2,88;0,57;-0,01;-0,03;-0,75;-0,42;
46996;0,35;0,59;2,37;2,88;0,57;0,03;-0,03;-0,78;-0,4;
46996,25;0,37;0,57;2,37;2,93;0,57;0,06;-0,01;-0,81;-0,42;
46996,5;0,35;0,52;2,42;2,98;0,57;0,1;-0,02;-0,83;-0,38;
46996,75;0,35;0,51;2,56;2,98;0,57;0,14;0;-0,85;-0,38;
46997;0,36;0,51;2,66;2,98;0,57;0,17;-0,01;-0,86;-0,35;
46997,25;0,36;0,5;2,71;2,98;0,57;0,18;0,01;-0,88;-0,34;
46997,5;0,53;0,44;2,76;2,93;0,57;0,18;-0,02;-0,89;-0,31;
46997,75;0,56;0,38;2,76;2,93;0,57;0,18;0,01;-0,9;-0,3;
46998;0,54;0,3;2,76;2,93;0,57;0,18;-0,03;-0,9;-0,3;
46998,25;0,54;0,22;2,81;2,93;0,57;0,19;-0,01;-0,9;-0,29;
46998,5;0,55;0,13;2,86;2,93;0,57;0,2;-0,05;-0,89;-0,3;
46998,75;0,56;0,07;2,76;2,93;0,57;0,19;-0,02;-0,88;-0,3;
46999;0,76;0,05;2,61;2,88;0,57;0,17;-0,06;-0,85;-0,32;
46999,25;0,75;0,03;2,32;2,88;0,57;0,13;-0,03;-0,83;-0,33;
46999,5;0,73;-0,03;1,93;2,83;0,57;0,07;-0,06;-0,77;-0,35;
46999,75;0,74;-0,05;1,83;2,83;0,57;0,01;-0,02;-0,74;-0,36;
47000;0,75;-0,08;1,78;2,83;0,57;-0,04;-0,04;-0,68;-0,38;
47000,25;0,73;-0,09;1,68;2,83;0,57;-0,08;-0,01;-0,64;-0,41;
47000,5;0,55;-0,08;1,64;2,83;0,57;-0,08;-0,01;-0,57;-0,42;
47000,75;0,53;0;1,54;2,83;0,57;-0,1;0,02;-0,54;-0,45;
47001;0,52;0,11;1,44;2,83;0,57;-0,12;0,03;-0,46;-0,46;
47001,25;0,57;0,19;1,35;2,83;0,57;-0,13;0,05;-0,44;-0,48;
47001,5;0,54;0,25;1,24;2,83;0,57;-0,17;0,08;-0,37;-0,48;
47001,75;0,54;0,3;0,95;2,83;0,57;-0,2;0,07;-0,35;-0,49;
47002;0,55;0,29;0,81;2,83;0,57;-0,24;0,11;-0,29;-0,48;
47002,25;0,58;0,34;0,78;2,83;0,57;-0,23;0,08;-0,28;-0,47;
47002,5;0,54;0,32;0,61;2,83;0,57;-0,21;0,13;-0,22;-0,45;
47002,75;0,55;0,35;0,51;2,69;0,57;-0,18;0,07;-0,21;-0,41;
47003;0,54;0,43;0,42;2,49;0,57;-0,12;0,12;-0,16;-0,39;
47003,25;0,53;0,53;0,32;2,29;0,57;-0,07;0,04;-0,14;-0,33;
47003,5;0,54;0,64;0,17;2,19;0,57;-0,02;0,08;-0,1;-0,3;
47003,75;0,55;0,7;0,13;2,09;0,57;0,03;0;-0,06;-0,23;
47004;0,52;0,75;0,13;2;0,57;0,03;0,03;-0,02;-0,2;
47004,25;0,55;0,72;0,08;1,86;0,57;0,03;-0,06;0,04;-0,11;
47004,5;0,54;0,62;0,03;1,85;0,57;0,03;-0,03;0,09;-0,09;
47004,75;0,72;0,5;-0,07;1,8;0,57;0,03;-0,1;0,16;0,02;
47005;0,73;0,36;-0,22;1,71;0,57;0,05;-0,08;0,22;0,04;
47005,25;0,74;0,26;-0,32;1,66;0,57;0,04;-0,13;0,31;0,15;
47005,5;0,73;0,23;-0,36;1,66;0,57;0,03;-0,11;0,38;0,17;
47005,75;0,75;0,26;-0,46;1,61;0,57;0;-0,14;0,48;0,29;
47006;0,7;0,34;-0,46;1,56;0,57;-0,02;-0,11;0,54;0,31;
47006,25;0,75;0,45;-0,56;1,51;0,57;-0,04;-0,11;0,65;0,41;
47006,5;0,55;0,5;-0,71;1,37;0,57;-0,05;-0,09;0,71;0,43;
47006,75;0,56;0,58;-0,75;1,27;0,57;-0,06;-0,05;0,8;0,52;
47007;0,56;0,66;-0,85;1,22;0,57;-0,05;-0,03;0,85;0,55;
47007,25;0,54;0,71;-0,95;1,21;0,57;-0,02;0,02;0,92;0,61;
47007,5;0,54;0,67;-0,95;1,22;0,57;0;0,04;0,95;0,64;
47007,75;0,56;0,62;-0,95;1,17;0,57;0,05;0,1;1;0,67;
47008;0,56;0,52;-1,09;1,17;0,57;0,07;0,12;1,01;0,7;
47008,25;0,54;0,45;-1,09;1,17;0,57;0,1;0,17;1,04;0,71;
47008,5;0,56;0,38;-1,09;1,17;0,57;0,16;0,18;1,03;0,73;
47008,75;0,53;0,32;-1,14;1,17;0,57;0,22;0,21;1,04;0,7;
47009;0,56;0,33;-0,95;1,17;0,57;0,24;0,22;1,01;0,71;
47009,25;0,55;0,31;-0,79;1,17;0,57;0,23;0,23;1,02;0,66;
47009,5;0,54;0,3;-0,45;1,22;0,57;0,18;0,24;0,98;0,66;
47009,75;0,53;0,27;-0,26;1,56;0,57;0,13;0,22;0,98;0,59;
47010;0,56;0,19;-0,22;1,56;0,57;0,04;0,22;0,95;0,58;
47010,25;0,55;0,05;-0,31;1,61;0,57;-0,06;0,19;0,95;0,5;
47010,5;0,54;-0,04;-0,31;1,7;0,57;-0,18;0,18;0,93;0,49;
47010,75;0,55;-0,05;-0,31;1,85;0,57;-0,31;0,14;0,94;0,42;
47011;0,54;-0,01;-0,12;2,01;0,57;-0,43;0,12;0,92;0,41;
47011,25;0,54;0,07;-0,06;2,15;0,57;-0,52;0,08;0,94;0,35;
47011,5;0,74;0,26;-0,02;2,24;0,57;-0,59;0,04;0,94;0,35;
47011,75;0,74;0,51;0,03;2,29;0,57;-0,62;0,01;0,96;0,31;
47012;0,72;0,87;0,03;2,3;0,57;-0,61;-0,04;0,96;0,31;
47012,25;0,95;1,24;0,03;2,29;0,57;-0,56;-0,05;0,98;0,3;
47012,5;0,94;1,58;-0,02;2,24;0,57;-0,49;-0,12;0,97;0,32;
47012,75;0,92;1,84;0,04;2,25;0,57;-0,43;-0,11;0,98;0,33;
47013;1,13;1,95;0,17;2,25;0,57;-0,36;-0,2;0,97;0,35;
47013,25;1,13;1,91;0,32;2,3;0,57;-0,31;-0,16;0,96;0,38;
47013,5;1,33;1,78;0,46;2,29;0,57;-0,2;-0,26;0,93;0,39;
47013,75;1,31;1,61;0,61;2,24;0,57;-0,05;-0,2;0,9;0,43;
47014;1,33;1,45;0,76;2,24;0,57;0,13;-0,31;0,85;0,44;
47014,25;1,34;1,35;0,95;2,25;0,57;0,3;-0,22;0,79;0,46;
47014,5;1,32;1,34;1,25;2,25;0,57;0,42;-0,33;0,73;0,46;
47014,75;1,33;1,44;1,38;2,25;0,57;0,47;-0,24;0,64;0,46;
47015;1,14;1,48;1,54;2,29;0,57;0,48;-0,33;0,56;0,44;
47015,25;1,11;1,39;1,73;2,39;0,57;0,45;-0,23;0,45;0,42;
47015,5;1,12;1,2;1,83;2,44;0,57;0,39;-0,3;0,36;0,38;
47015,75;1,12;0,94;1,98;2,49;0,57;0,35;-0,21;0,23;0,32;
47016;0,94;0,7;2,22;2,59;0,57;0,34;-0,23;0,13;0,26;
47016,25;0,93;0,51;2,37;2,68;0,57;0,37;-0,17;-0,02;0,18;
47016,5;0,92;0,35;2,61;2,93;0,57;0,38;-0,15;-0,12;0,11;
47016,75;0,93;0,27;2,96;3,04;0,57;0,35;-0,11;-0,28;0,01;
47017;0,95;0,27;2,95;3,17;0,57;0,29;-0,06;-0,39;-0,08;
47017,25;0,92;0,31;3;3,32;0,57;0,22;-0,06;-0,55;-0,18;
47017,5;0,75;0,33;3;3,42;0,57;0,15;0,03;-0,65;-0,26;
47017,75;0,74;0,34;3,15;3,47;0,57;0,09;-0,01;-0,81;-0,36;
47018;0,74;0,35;3,2;3,56;0,57;0,04;0,1;-0,91;-0,44;
47018,25;0,73;0,33;3,29;3,76;0,57;0;0,02;-1,06;-0,51;
47018,5;0,68;0,32;3,5;3,81;0,57;0;0,12;-1,15;-0,58;
47018,75;0,56;0,27;3,59;3,81;0,57;0,01;0,02;-1,28;-0,64;
47019;0,56;0,25;3,68;3,75;0,57;0,02;0,11;-1,36;-0,7;
47019,25;0,55;0,23;3,83;3,76;0,57;0,04;-0,01;-1,46;-0,73;
47019,5;0,55;0,24;3,83;3,76;0,57;0,08;0,05;-1,51;-0,77;
47019,75;0,54;0,26;3,83;3,75;0,57;0,1;-0,06;-1,58;-0,78;
47020;0,52;0,28;3,84;3,75;0,57;0,1;-0,03;-1,6;-0,81;
47020,25;0,56;0,29;3,83;3,79;0,57;0,06;-0,12;-1,63;-0,81;
47020,5;0,57;0,28;3,83;3,76;0,57;0,03;-0,11;-1,62;-0,83;
47020,75;0,75;0,21;3,59;3,76;0,57;0,01;-0,15;-1,61;-0,81;
47021;0,74;0,11;3,45;3,71;0,57;0,03;-0,16;-1,57;-0,82;
47021,25;0,74;0,04;3,39;3,71;0,57;0,06;-0,16;-1,53;-0,81;
47021,5;0,74;0,01;3,29;3,71;0,57;0,08;-0,18;-1,47;-0,81;
47021,75;0,74;0,1;3,24;3,71;0,57;0,08;-0,13;-1,4;-0,79;
47022;0,75;0,16;3,2;3,71;0,57;0,07;-0,14;-1,33;-0,79;
47022,25;0,74;0,19;3,11;3,71;0,57;0,03;-0,05;-1,25;-0,78;
47022,5;0,74;0,16;3;3,7;0,57;-0,02;-0,05;-1,18;-0,76;
47022,75;0,72;0,09;2,86;3,71;0,57;-0,06;0,05;-1,11;-0,76;
47023;0,72;0,03;2,68;3,61;0,57;-0,08;0,08;-1,05;-0,74;
47023,25;0,54;0,05;2,37;3,61;0,57;-0,07;0,16;-0,99;-0,73;
47023,5;0,56;0,07;2,18;3,51;0,58;-0,07;0,22;-0,96;-0,7;
47023,75;0,56;0,12;1,98;3,46;0,57;-0,08;0,25;-0,91;-0,69;
47024;0,56;0,16;1,75;3,32;0,57;-0,08;0,33;-0,91;-0,65;
47024,25;0,54;0,21;1,49;3,17;0,57;-0,07;0,29;-0,88;-0,63;
47024,5;0,34;0,26;1,37;3,02;0,57;-0,03;0,38;-0,89;-0,58;
47024,75;0,34;0,31;1,24;2,9;0,57;0,03;0,27;-0,87;-0,55;
47025;0,16;0,38;1,2;2,74;0,57;0,09;0,37;-0,89;-0,5;
47025,25;-0,02;0,42;1,2;2,68;0,57;0,14;0,2;-0,85;-0,46;
47025,5;-0,21;0,4;1,21;2,59;0,57;0,2;0,28;-0,86;-0,39;
47025,75;-0,19;0,29;1,27;2,49;0,57;0,24;0,07;-0,79;-0,34;
47026;-0,41;0,14;1,34;2,39;0,57;0,28;0,14;-0,76;-0,27;
47026,25;0,79;-0,05;1,34;2,24;0,57;0,32;-0,07;-0,66;-0,2;
47026,5;1;-0,21;1,34;2,14;0,57;0,35;-0,04;-0,58;-0,12;
47026,75;1;-0,32;1,25;2,05;0,57;0,38;-0,19;-0,42;-0,04;
47027;1,21;-0,43;1,24;2;0,57;0,4;-0,2;-0,29;0,03;
47027,25;1,17;-0,5;1,06;1,8;0,57;0,38;-0,27;-0,09;0,12;
47027,5;1,19;-0,57;0,91;1,75;0,57;0,3;-0,31;0,08;0,19;
47027,75;1,2;-0,63;0,37;1,76;0,57;0,14;-0,28;0,32;0,28;
47028;1,18;-0,67;-0,07;1,76;0,57;-0,04;-0,35;0,53;0,34;
47028,25;1,18;-0,72;-0,53;1,75;0,57;-0,24;-0,2;0,77;0,43;
47028,5;1,2;-0,81;-1,02;1,62;0,57;-0,42;-0,31;0,98;0,48;
47028,75;0,99;-0,85;-1,29;1,36;0,57;-0,55;-0,06;1,21;0,55;
47029;0,8;-0,76;-1,48;1,25;0,57;-0,61;-0,2;1,39;0,6;
47029,25;0,82;-0,49;-1,63;1,17;0,57;-0,63;0,12;1,57;0,65;
47029,5;0,62;-0,07;-1,73;1,17;0,57;-0,61;-0,03;1,71;0,68;
47029,75;-0,58;0,4;-1,73;1,12;0,57;-0,58;0,31;1,82;0,71;
47030;0,6;0,83;-1,73;1,12;0,57;-0,56;0,16;1,89;0,71;
47030,25;-0,58;1,14;-1,63;1,12;0,57;-0,52;0,46;1,92;0,72;
47030,5;-0,39;1,27;-1,39;1,12;0,57;-0,44;0,33;1,91;0,71;
47030,75;-0,4;1,26;-1,29;1,12;0,57;-0,32;0,55;1,87;0,69;
47031;-0,42;1,16;-1,14;1,12;0,57;-0,15;0,45;1,78;0,66;
47031,25;-0,41;1,02;-1,06;1,12;0,57;0,04;0,57;1,68;0,62;
47031,5;0,6;0,86;-0,85;1,27;0,57;0,22;0,51;1,54;0,58;
47031,75;0,62;0,7;-0,65;1,52;0,57;0,37;0,51;1,39;0,52;
47032;0,61;0,55;-0,41;1,59;0,58;0,44;0,49;1,23;0,47;
47032,25;0,59;0,46;-0,11;1,71;0,57;0,46;0,4;1,06;0,41;
47032,5;-0,58;0,38;0,19;1,96;0,58;0,46;0,41;0,9;0,36;
47032,75;0,6;0,28;0,32;2,1;0,58;0,43;0,24;0,74;0,31;
47033;0,62;0,16;0,57;2,15;0,57;0,39;0,29;0,6;0,26;
47033,25;0,59;0,04;0,76;2,14;0,57;0,35;0,08;0,47;0,22;
47033,5;0,81;-0,06;0,9;2,15;0,57;0,31;0,15;0,38;0,18;
47033,75;0,81;-0,13;1,06;2,15;0,57;0,3;-0,07;0,28;0,15;
47034;0,8;-0,22;1,29;2,09;0,57;0,29;0;0,24;0,14;
47034,25;0,8;-0,27;1,44;2,1;0,58;0,27;-0,19;0,18;0,13;
47034,5;1;-0,31;1,44;2,05;0,57;0,23;-0,14;0,18;0,13;
47034,75;0,98;-0,35;1,44;2,04;0,57;0,19;-0,27;0,15;0,13;
47035;0,99;-0,39;1,34;2;0,57;0,14;-0,25;0,2;0,14;
47035,25;0,99;-0,44;1,35;2;0,57;0,1;-0,32;0,18;0,15;
47035,5;1,02;-0,48;1,1;2;0,57;0,05;-0,34;0,24;0,18;
47035,75;1;-0,53;1,1;2;0,57;0,02;-0,34;0,23;0,19;
47036;1,16;-0,53;1,1;2;0,57;0;-0,39;0,28;0,22;
47036,25;1,19;-0,54;1,05;2;0,57;-0,01;-0,35;0,26;0,23;
47036,5;1,17;-0,49;1,05;2;0,57;-0,02;-0,41;0,29;0,25;
47036,75;1,17;-0,43;1,1;2;0,57;-0,03;-0,35;0,25;0,26;
47037;1,18;-0,36;1;2;0,57;-0,05;-0,41;0,26;0,27;
47037,25;1,19;-0,32;1;2;0,57;-0,07;-0,33;0,19;0,27;
47037,5;1,19;-0,3;1;2;0,57;-0,08;-0,37;0,16;0,27;
47037,75;1,21;-0,31;0,96;2;0,57;-0,1;-0,31;0,08;0,25;
47038;1,03;-0,34;0,96;2;0,57;-0,08;-0,31;0,02;0,25;
47038,25;0,99;-0,35;0,95;2;0,57;-0,04;-0,27;-0,07;0,22;
47038,5;0,96;-0,34;1;2;0,57;0,01;-0,22;-0,15;0,21;
47038,75;0,98;-0,32;1,22;2;0,57;0,08;-0,22;-0,24;0,18;
47039;0,99;-0,29;1,3;2;0,57;0,14;-0,12;-0,33;0,15;
47039,25;0,99;-0,25;1,34;2;0,57;0,16;-0,16;-0,41;0,12;
47039,5;0,8;-0,24;1,49;2;0,57;0,16;-0,01;-0,5;0,1;
47039,75;0,6;-0,3;1,54;2;0,57;0,16;-0,08;-0,55;0,06;
47040;0,6;-0,4;1,54;2,1;0,57;0,12;0,08;-0,63;0,04;
47040,25;-0,43;-0,56;1,69;2,15;0,57;0,07;-0,01;-0,66;0,01;
47040,5;-0,42;-0,72;1,64;2,14;0,57;0,02;0,14;-0,71;-0,02;
47040,75;-0,22;-0,81;1,44;2,15;0,57;-0,02;0,04;-0,71;-0,04;
47041;-0,1;-0,83;1,44;2,15;0,57;-0,07;0,16;-0,74;-0,07;
47041,25;0,18;-0,81;1,34;2,22;0,57;-0,11;0,07;-0,72;-0,09;
47041,5;0,16;-0,71;1,34;2,24;0,57;-0,16;0,14;-0,73;-0,12;
47041,75;0,35;-0,53;1,3;2,24;0,57;-0,21;0,08;-0,69;-0,14;
47042;0,55;-0,35;1,3;2,39;0,57;-0,26;0,09;-0,68;-0,17;
47042,25;0,53;-0,19;1,3;2,39;0,57;-0,28;0,06;-0,63;-0,19;
47042,5;0,56;-0,05;1,23;2,29;0,57;-0,29;0,01;-0,61;-0,21;
47042,75;0,54;0,03;1,1;2,24;0,57;-0,28;0,02;-0,55;-0,23;
47043;0,56;0,07;1;2,19;0,57;-0,25;-0,07;-0,52;-0,25;
47043,25;0,57;0,07;0,95;2,19;0,57;-0,22;-0,01;-0,45;-0,27;
47043,5;0,55;0,06;0,91;2,2;0,57;-0,23;-0,13;-0,42;-0,29;
47043,75;0,54;0,03;0,86;2,19;0,57;-0,26;-0,03;-0,35;-0,3;
47044;0,55;0,02;0,66;2,19;0,57;-0,25;-0,15;-0,31;-0,31;
47044,25;0,54;0,01;0,66;2,19;0,57;-0,18;-0,03;-0,24;-0,31;
47044,5;0,55;0,02;0,61;2,19;0,57;-0,08;-0,14;-0,2;-0,32;
47044,75;0,34;0,12;0,56;2,19;0,58;-0,02;0;-0,13;-0,31;
47045;0,35;0,34;0,66;2,2;0,57;-0,01;-0,08;-0,08;-0,31;
47045,25;0,18;0,6;0,85;2,2;0,57;-0,01;0,05;-0,01;-0,3;
47045,5;0,18;0,71;0,96;2,21;0,57;-0,01;0,01;0,04;-0,29;
47045,75;-0,02;0,56;0,91;2,26;0,57;0;0,11;0,11;-0,27;
47046;-0,03;0,31;0,86;2,24;0,57;0,01;0,1;0,16;-0,26;
47046,25;-0,04;0,12;0,56;2,2;0,57;0,05;0,17;0,22;-0,24;
47046,5;-0,04;0,08;0,37;2,19;0,57;0,13;0,18;0,26;-0,23;
47046,75;0,17;0,06;0,37;2,19;0,57;0,21;0,21;0,3;-0,21;
47047;0,16;0,05;0,22;2,19;0,57;0,23;0,24;0,34;-0,21;
47047,25;0,16;0,02;0,22;2,19;0,57;0,15;0,22;0,35;-0,2;
47047,5;0,17;0;0,22;2,19;0,57;0,03;0,26;0,36;-0,2;
47047,75;0,17;-0,04;0,32;2,19;0,57;-0,09;0,2;0,35;-0,2;
47048;0,16;-0,06;0,32;2,19;0,57;-0,15;0,24;0,33;-0,22;
47048,25;0,36;-0,02;0,41;2,19;0,57;-0,2;0,15;0,29;-0,23;
47048,5;0,36;0,03;0,56;2,2;0,57;-0,22;0,19;0,24;-0,26;
47048,75;0,36;0,1;0,66;2,2;0,57;-0,21;0,1;0,16;-0,28;
47049;0,35;0,23;0,91;2,19;0,57;-0,17;0,12;0,09;-0,31;
47049,25;0,35;0,38;1;2,2;0,57;-0,09;0,05;-0,01;-0,35;
47049,5;0,15;0,54;1,19;2,19;0,57;-0,01;0,05;-0,1;-0,38;
47049,75;0,15;0,67;1,35;2,19;0,57;0,07;0,01;-0,21;-0,42;
47050;0,39;0,7;1,4;2,2;0,57;0,11;0;-0,3;-0,44;
47050,25;0,37;0,65;1,63;2,2;0,57;0,13;-0,01;-0,41;-0,47;
47050,5;0,35;0,49;1,79;2,2;0,57;0,14;-0,04;-0,48;-0,47;
47050,75;0,34;0,23;1,98;2,29;0,57;0,15;-0,01;-0,56;-0,49;
47051;0,41;-0,02;2,27;2,39;0,57;0,19;-0,05;-0,59;-0,47;
47051,25;0,54;-0,22;2,42;2,39;0,57;0,24;0;-0,63;-0,47;
47051,5;0,54;-0,32;2,42;2,39;0,57;0,29;-0,04;-0,63;-0,43;
47051,75;0,55;-0,3;2,37;2,39;0,57;0,3;0,02;-0,63;-0,4;
47052;0,56;-0,18;2,27;2,25;0,58;0,3;-0,03;-0,58;-0,33;
47052,25;0,37;-0,08;2,13;2,25;0,57;0,24;0,02;-0,53;-0,27;
47052,5;0,37;-0,01;1,98;2,25;0,57;0,19;-0,01;-0,45;-0,18;
47052,75;0,36;-0,05;1,86;2,24;0,57;0,13;0,02;-0,37;-0,11;
47053;0,37;-0,16;1,78;2,23;0,58;0,11;0;-0,26;-0,01;
47053,25;0,16;-0,26;1,54;1,95;0,57;0,11;0;-0,17;0,07;
47053,5;0,15;-0,39;1,36;1,61;0,58;0,14;0,01;-0,07;0,17;
47053,75;0,16;-0,48;1,25;1,37;0,57;0,17;-0,02;0,01;0,26;
47054;0,17;-0,58;1,1;1,27;0,57;0,2;0,01;0,1;0,34;
47054,25;0,18;-0,62;1,1;1,22;0,57;0,19;-0,05;0,15;0,42;
47054,5;0,17;-0,64;1,1;1,17;0,57;0,15;0;0,2;0,48;
47054,75;0,16;-0,64;1,05;1,17;0,57;0,11;-0,07;0,21;0,53;
47055;0,18;-0,6;1,01;1,17;0,57;0,07;0;0,22;0,57;
47055,25;0,18;-0,6;0,95;1,17;0,57;0,01;-0,07;0,19;0,6;
47055,5;0,17;-0,6;0,96;1,17;0,57;-0,03;0,01;0,16;0,61;
47055,75;0,36;-0,61;1;1,17;0,57;-0,03;-0,06;0,11;0,62;
47056;0,16;-0,62;1;1,17;0,57;0;0,02;0,05;0,6;
47056,25;0,16;-0,6;1,25;1,17;0,57;0,04;-0,04;0;0,59;
47056,5;0,2;-0,59;1,25;1,17;0,57;0,11;0,02;-0,07;0,56;
47056,75;0,17;-0,52;1,38;1,17;0,57;0,14;-0,02;-0,1;0,54;
47057;0,18;-0,49;1,44;1,22;0,57;0,16;0,02;-0,15;0,5;
47057,25;0,17;-0,53;1,4;1,32;0,62;0,14;0,01;-0,14;0,47;
47057,5;0,15;-0,63;1,44;1,51;0,62;0,07;0,01;-0,16;0,44;
47057,75;0,17;-0,76;1,34;1,61;0,62;0;0,02;-0,1;0,42;
47058;0,16;-0,92;1,35;1,71;0,62;-0,08;-0,01;-0,07;0,4;
47058,25;0,17;-1,02;1,11;1,71;0,62;-0,12;0,01;0,03;0,38;
47058,5;0,16;-1,08;0,95;1,71;0,62;-0,16;-0,04;0,1;0,37;
47058,75;0,18;-1,02;0,76;1,7;0,62;-0,2;-0,01;0,23;0,37;
47059;0,15;-0,84;0,51;1,61;0,62;-0,23;-0,08;0,32;0,37;
47059,25;0,16;-0,61;0,32;1,61;0,62;-0,29;-0,04;0,47;0,37;
47059,5;0,17;-0,37;0,13;1,61;0,62;-0,37;-0,11;0,56;0,37;
47059,75;0,17;-0,15;-0,02;1,61;0,63;-0,45;-0,07;0,67;0,37;
47060;0,17;0;-0,07;1,61;0,62;-0,53;-0,13;0,74;0,36;
47060,25;0,17;0,07;-0,12;1,66;0,62;-0,57;-0,09;0,81;0,36;
47060,5;0,15;0,06;-0,21;1,7;0,62;-0,56;-0,13;0,83;0,33;
47060,75;0,14;0,11;-0,27;1,71;0,62;-0,53;-0,09;0,84;0,31;
47061;0,16;0,18;-0,31;1,75;0,62;-0,46;-0,11;0,81;0,26;
47061,25;0,16;0,33;-0,32;1,81;0,62;-0,39;-0,07;0,75;0,22;
47061,5;0,17;0,51;-0,26;1,85;0,62;-0,34;-0,07;0,67;0,15;
47061,75;0,19;0,69;-0,07;1,85;0,62;-0,3;-0,03;0,56;0,09;
47062;0,17;0,85;0,08;2;0,62;-0,29;-0,01;0,44;0;
47062,25;0,17;0,98;0,31;2,04;0,62;-0,24;0,02;0,31;-0,06;
47062,5;0,14;1,02;0,61;2,1;0,62;-0,18;0,05;0,18;-0,16;
47062,75;0,18;1,02;1,1;2,18;0,62;-0,09;0,07;0,05;-0,23;
47063;0,16;1,02;1,54;2,4;0,62;0,01;0,09;-0,05;-0,31;
47063,25;0,16;0,98;1,98;2,64;0,62;0,12;0,1;-0,16;-0,38;
47063,5;0,17;0,93;2,12;2,83;0,62;0,22;0,13;-0,23;-0,44;
47063,75;-0,02;0,83;2,09;2,88;0,62;0,3;0,12;-0,28;-0,49;
47064;-0,01;0,72;1,88;2,74;0,62;0,33;0,13;-0,3;-0,52;
47064,25;-0,01;0,59;1,44;2,73;0,62;0,3;0,12;-0,3;-0,54;
47064,5;-0,02;0,46;1,05;2,74;0,62;0,27;0,12;-0,27;-0,54;
47064,75;0,16;0,33;0,85;2,73;0,62;0,21;0,1;-0,23;-0,53;
47065;0,17;0,18;0,76;2,73;0,62;0,16;0,09;-0,16;-0,49;
47065,25;0,18;0,07;0,56;2,68;0,62;0,09;0,06;-0,09;-0,47;
47065,5;0,15;0,04;0,42;2,49;0,62;0,04;0,04;-0,01;-0,4;
