Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
28015;1,34;-3,33;1,3;1,86;1,02;0,24;-0,33;0,1;0,17;
28015,25;1,34;-3,57;1,25;1,81;1,01;0,22;-0,34;0,08;0,16;
28015,5;1,33;-3,61;1,2;1,81;1,02;0,27;-0,33;0,08;0,16;
28015,75;1,34;-3,62;1,3;1,81;1,02;0,23;-0,34;0,06;0,14;
28016;1,52;-3,73;1,29;1,81;1,02;0,18;-0,31;0,08;0,15;
28016,25;1,54;-3,67;1,2;1,81;1,02;0,16;-0,33;0,07;0,12;
28016,5;1,34;-3,47;1,2;1,81;1,02;0,1;-0,28;0,1;0,12;
28016,75;1,33;-3,54;1,2;1,81;1,02;0,03;-0,31;0,08;0,08;
28017;1,34;-3,77;1,2;1,81;1,02;0,01;-0,25;0,12;0,08;
28017,25;1,5;-3,71;1,2;1,81;1,02;-0,03;-0,28;0,1;0,03;
28017,5;1,48;-3,58;1,25;1,81;1,02;-0,13;-0,23;0,13;0,02;
28017,75;1,16;-3,55;1,3;1,86;1,02;-0,13;-0,26;0,11;-0,02;
28018;1,15;-3,63;1,3;1,96;1,02;-0,05;-0,21;0,13;-0,04;
28018,25;1,15;-3,66;1,34;2,05;1,02;-0,04;-0,23;0,12;-0,07;
28018,5;1,14;-3,65;1,43;2,15;1,01;-0,14;-0,21;0,12;-0,1;
28018,75;1,15;-3,53;1,49;2,25;1,01;-0,11;-0,21;0,11;-0,13;
28019;1,14;-3,35;1,54;2,25;1,02;-0,06;-0,2;0,1;-0,16;
28019,25;1,15;-3,28;1,54;2,25;1,01;-0,09;-0,18;0,08;-0,18;
28019,5;1,15;-3,32;1,64;2,29;1,02;-0,18;-0,19;0,06;-0,22;
28019,75;1,13;-3,42;1,74;2,44;1,02;-0,22;-0,14;0,05;-0,23;
28020;1,14;-3,36;1,74;2,44;1,02;-0,22;-0,18;0,01;-0,26;
28020,25;1,15;-3,37;1,73;2,44;1,01;-0,21;-0,11;-0,01;-0,26;
28020,5;1,32;-3,41;1,74;2,5;1,02;-0,17;-0,16;-0,05;-0,3;
28020,75;1,32;-3,27;1,74;2,4;1,02;-0,14;-0,09;-0,07;-0,29;
28021;1,14;-3,08;1,73;2,39;1,02;-0,15;-0,14;-0,12;-0,32;
28021,25;0,97;-3;1,69;2,39;1,02;-0,18;-0,07;-0,15;-0,31;
28021,5;0,94;-2,98;1,69;2,39;1,02;-0,14;-0,13;-0,2;-0,32;
28021,75;1,14;-2,89;1,64;2,3;1,02;-0,1;-0,07;-0,24;-0,31;
28022;1,13;-2,83;1,69;2,29;1,01;-0,06;-0,12;-0,29;-0,32;
28022,25;1,12;-2,87;1,74;2,3;1,01;0,01;-0,08;-0,34;-0,3;
28022,5;1,15;-2,88;1,83;2,3;1,01;0,1;-0,11;-0,38;-0,3;
28022,75;1,13;-2,87;1,93;2,3;1,02;0,15;-0,09;-0,43;-0,28;
28023;1,33;-2,95;1,99;2,3;1,02;0,19;-0,11;-0,46;-0,27;
28023,25;1,33;-3,08;2,08;2,3;1,02;0,33;-0,1;-0,51;-0,26;
28023,5;1,33;-3,24;2,12;2,3;1,02;0,49;-0,11;-0,53;-0,23;
28023,75;1,35;-3,31;2,22;2,3;1,02;0,55;-0,1;-0,57;-0,22;
28024;1,33;-3,38;2,23;2,29;1,01;0,55;-0,09;-0,57;-0,19;
28024,25;1,33;-3,44;2,27;2,3;1,02;0,53;-0,09;-0,6;-0,19;
28024,5;1,16;-3,55;2,27;2,29;1,01;0,48;-0,07;-0,59;-0,16;
28024,75;1,34;-3,88;2,23;2,25;1,02;0,4;-0,07;-0,61;-0,17;
28025;1,36;-4,29;2,23;2,2;1,02;0,33;-0,04;-0,59;-0,15;
28025,25;1,14;-4,52;2,23;2,15;1,02;0,27;-0,03;-0,59;-0,16;
28025,5;1,34;-4,53;2,13;2,01;1,02;0,17;0;-0,57;-0,16;
28025,75;1,52;-4,47;1,98;2,01;1,02;0,05;0,02;-0,55;-0,19;
28026;1,38;-4,39;1,93;2;1,01;-0,03;0,04;-0,54;-0,21;
28026,25;1,16;-4,28;1,84;1,95;1,02;-0,13;0,06;-0,51;-0,24;
28026,5;1,33;-4,23;1,64;1,86;1,02;-0,24;0,07;-0,5;-0,28;
28026,75;1,31;-4,12;1,54;1,86;1,02;-0,32;0,09;-0,47;-0,33;
28027;1,52;-3,89;1,5;1,86;1,02;-0,32;0,08;-0,47;-0,39;
28027,25;1,51;-3,58;1,34;1,86;1,02;-0,32;0,1;-0,43;-0,44;
28027,5;1,49;-3,46;1,3;1,86;1,02;-0,31;0,08;-0,43;-0,51;
28027,75;1,5;-3,49;1,3;1,86;1,02;-0,22;0,09;-0,39;-0,56;
28028;1,5;-3,57;1,3;1,86;1,01;-0,22;0,06;-0,39;-0,62;
28028,25;1,35;-3,56;1,29;1,96;1,02;-0,29;0,06;-0,35;-0,66;
28028,5;1,35;-3,56;1,35;2,26;1,02;-0,25;0,04;-0,35;-0,7;
28028,75;1,34;-3,52;1,44;2,63;0,97;-0,09;0,02;-0,31;-0,72;
28029;1,33;-3,46;1,49;2,84;0,92;0,04;0,01;-0,28;-0,73;
28029,25;1,53;-3,63;1,44;2,74;0,92;0,08;-0,02;-0,24;-0,72;
28029,5;1,54;-3,56;1,44;2,68;0,92;0,07;-0,02;-0,2;-0,69;
28029,75;1,52;-3,26;1,34;2,69;0,91;0,09;-0,05;-0,15;-0,65;
28030;1,55;-3,13;1,2;2,4;0,92;0,04;-0,03;-0,09;-0,58;
28030,25;1,54;-3,32;1,06;2,05;0,91;0,01;-0,06;-0,03;-0,5;
28030,5;1,55;-3,57;0,94;1,66;0,92;0,01;-0,02;0,03;-0,4;
28030,75;1,49;-3,73;0,76;1,32;0,87;-0,06;-0,06;0,09;-0,3;
28031;1,33;-3,79;0,57;1,13;0,87;-0,1;-0,01;0,16;-0,17;
28031,25;1,36;-3,82;0,37;0,88;0,87;-0,07;-0,04;0,21;-0,06;
28031,5;1,41;-3,67;0,23;0,74;0,87;-0,06;0,02;0,27;0,06;
28031,75;1,33;-3,54;0,13;0,54;0,87;-0,13;-0,01;0,3;0,16;
28032;1,36;-3,48;0,08;0,54;0,87;-0,22;0,04;0,34;0,27;
28032,25;1,34;-3,45;-0,02;0,55;0,92;-0,27;0,01;0,35;0,35;
28032,5;1,34;-3,25;-0,02;0,54;0,92;-0,29;0,06;0,36;0,42;
28032,75;1,35;-3,04;0,11;0,54;0,92;-0,31;0,03;0,35;0,46;
28033;1,35;-2,96;0,18;0,54;0,92;-0,28;0,06;0,34;0,49;
28033,25;1,35;-2,94;0,18;0,54;0,92;-0,24;0,04;0,3;0,5;
28033,5;1,34;-2,92;0,22;0,54;0,97;-0,22;0,05;0,26;0,49;
28033,75;1,34;-2,93;0,47;0,54;0,97;-0,2;0,04;0,21;0,46;
28034;1,32;-2,93;0,47;0,54;0,97;-0,09;0,03;0,17;0,41;
28034,25;1,51;-2,88;0,37;0,69;0,97;-0,01;0,03;0,12;0,37;
28034,5;1,51;-2,84;0,47;0,79;0,97;-0,07;0;0,07;0,31;
28034,75;1,51;-2,83;0,61;0,94;0,97;-0,12;0,01;0,03;0,27;
28035;1,51;-2,83;0,76;1,13;0,97;-0,08;-0,02;0;0,22;
28035,25;1,34;-2,85;0,81;1,17;0,97;-0,03;0;-0,01;0,2;
28035,5;1,33;-2,99;0,86;1,28;0,97;-0,01;-0,03;-0,01;0,18;
28035,75;1,32;-3;0,86;1,27;0,97;0,02;-0,01;0;0,19;
28036;1,35;-2,75;0,76;1,27;0,97;0,05;-0,03;0,03;0,22;
28036,25;1,33;-2,59;0,66;1,23;0,97;0,06;0;0,06;0,27;
28036,5;1,35;-2,67;0,52;1,17;0,97;0,08;-0,01;0,12;0,35;
28036,75;1,35;-2,85;0,42;1,18;0,97;0,11;0,02;0,17;0,44;
28037;1,34;-2,91;0,23;1,18;0,97;0,09;0,02;0,24;0,55;
28037,25;1,35;-2,93;0,03;1,08;0,96;0,06;0,05;0,3;0,66;
28037,5;1,33;-3;-0,07;0,84;0,97;0,12;0,05;0,37;0,79;
28037,75;1,34;-3,02;-0,26;0,6;0,97;0,2;0,08;0,42;0,9;
28038;1,34;-3,07;-0,41;0,44;0,97;0,16;0,09;0,48;1,02;
28038,25;1,35;-3,18;-0,46;0,44;0,97;0,12;0,11;0,5;1,1;
28038,5;1,34;-3,25;-0,46;0,4;0,97;0,17;0,12;0,53;1,19;
28038,75;1,37;-3,16;-0,46;0,39;0,97;0,19;0,13;0,53;1,22;
28039;1,32;-3,12;-0,46;0,39;0,97;0,12;0,13;0,53;1,26;
28039,25;1,32;-3,17;-0,31;0,4;0,97;0,05;0,15;0,51;1,24;
28039,5;1,34;-3,15;-0,21;0,4;0,97;-0,03;0,14;0,48;1,2;
28039,75;1,35;-3,21;-0,11;0,39;0,96;-0,15;0,15;0,44;1,13;
28040;1,35;-3,42;0,08;0,39;0,97;-0,27;0,13;0,4;1,03;
28040,25;1,36;-3,5;0,18;0,5;0,97;-0,33;0,14;0,35;0,91;
28040,5;1,35;-3,34;0,38;0,88;0,97;-0,39;0,11;0,3;0,76;
28040,75;1,33;-3,16;0,51;1,27;0,97;-0,5;0,11;0,27;0,62;
28041;1,35;-2,97;0,61;1,71;0,97;-0,57;0,08;0,23;0,45;
28041,25;1,52;-2,73;0,81;2,1;0,97;-0,6;0,08;0,22;0,31;
28041,5;1,53;-2,44;0,96;2,4;0,97;-0,64;0,05;0,19;0,15;
28041,75;1,53;-2,17;0,96;2,64;0,97;-0,68;0,05;0,2;0,03;
28042;1,52;-1,95;1;2,93;0,96;-0,69;0,02;0,19;-0,1;
28042,25;1,54;-1,67;1,05;2,99;0,96;-0,67;0,01;0,22;-0,19;
28042,5;1,53;-1,43;1,2;3,08;0,97;-0,62;0;0,22;-0,28;
28042,75;1,55;-1,41;1,1;3,08;0,97;-0,56;-0,01;0,25;-0,32;
28043;1,52;-1,51;1,05;3,03;0,97;-0,47;-0,02;0,24;-0,36;
28043,25;1,52;-1,45;1;2,98;0,97;-0,37;-0,02;0,26;-0,37;
28043,5;1,54;-1,27;0,95;2,98;0,97;-0,26;-0,01;0,24;-0,37;
28043,75;1,54;-1,16;0,91;2,98;0,96;-0,1;-0,02;0,23;-0,36;
28044;1,54;-1,1;0,91;2,98;0,97;0,08;0,01;0,19;-0,34;
28044,25;1,69;-1,05;1,06;2,98;0,96;0,15;0;0,14;-0,33;
28044,5;1,53;-1,03;1,25;2,98;0,97;0,13;0,04;0,07;-0,31;
28044,75;1,54;-1,07;1,35;2,98;0,96;0,17;0,04;-0,02;-0,32;
28045;1,52;-1,17;1,4;2,98;0,97;0,25;0,09;-0,12;-0,32;
28045,25;1,53;-1,37;1,54;2,98;0,97;0,27;0,1;-0,23;-0,35;
28045,5;1,54;-1,66;1,69;2,98;0,96;0,24;0,14;-0,34;-0,38;
28045,75;1,55;-1,85;1,79;2,98;0,97;0,22;0,15;-0,46;-0,44;
28046;1,54;-1,9;2,06;2,93;0,97;0,21;0,19;-0,57;-0,49;
28046,25;1,51;-1,97;2,22;2,93;0,97;0,2;0,2;-0,68;-0,58;
28046,5;1,36;-2,01;2,37;2,93;0,97;0,2;0,23;-0,76;-0,65;
28046,75;1,34;-1,96;2,57;3,13;0,97;0,13;0,23;-0,83;-0,75;
28047;1,32;-1,82;2,71;3,57;0,97;-0,03;0,24;-0,86;-0,82;
28047,25;1,34;-1,71;2,71;4;0,96;-0,16;0,23;-0,88;-0,9;
28047,5;1,34;-1,67;2,76;4,05;0,97;-0,22;0,22;-0,85;-0,95;
28047,75;1,54;-1,66;2,71;4,05;0,97;-0,27;0,2;-0,8;-1;
28048;1,53;-1,76;2,61;4,06;0,97;-0,3;0,17;-0,72;-1,02;
28048,25;1,55;-1,75;2,55;4;0,97;-0,27;0,13;-0,62;-1,01;
28048,5;1,77;-1,57;2,32;3,95;0,97;-0,2;0,09;-0,49;-0,99;
28048,75;1,89;-1,37;2,21;3,95;0,97;-0,14;0,03;-0,35;-0,94;
28049;1,87;-1,24;2,11;3,95;0,97;-0,08;-0,01;-0,19;-0,87;
28049,25;2,06;-1,17;1,98;3,76;0,97;0,01;-0,08;-0,04;-0,77;
28049,5;2,27;-1,11;1,83;3,56;0,97;0,07;-0,12;0,12;-0,68;
28049,75;2,26;-1,15;1,69;3,31;0,97;0,12;-0,19;0,25;-0,54;
28050;2,3;-1,22;1,64;3,03;0,97;0,21;-0,22;0,38;-0,43;
28050,25;2,5;-1,28;1,49;2,93;0,97;0,27;-0,29;0,48;-0,29;
28050,5;2,52;-1,41;1,39;2,88;0,97;0,29;-0,29;0,56;-0,18;
28050,75;2,66;-1,69;1,34;2,69;0,97;0,27;-0,35;0,6;-0,06;
28051;2,51;-1,96;1,2;2,64;0,97;0,28;-0,34;0,62;0,04;
28051,25;2,51;-2,12;1,2;2,59;0,97;0,27;-0,37;0,6;0,13;
28051,5;2,51;-2,19;1,25;2,44;0,97;0,23;-0,34;0,57;0,19;
28051,75;2,52;-2,18;1,3;2,4;0,97;0,17;-0,36;0,5;0,24;
28052;2,49;-2,12;1,49;2,39;0,96;0,11;-0,32;0,41;0,27;
28052,25;2,5;-1,98;1,74;2,4;0,97;0,04;-0,32;0,3;0,27;
28052,5;2,52;-1,95;1,78;2,39;0,97;-0,02;-0,28;0,19;0,27;
28052,75;2,32;-1,97;1,94;2,39;0,97;-0,03;-0,26;0,07;0,23;
28053;2,32;-1,9;2,18;2,39;0,97;-0,04;-0,23;-0,06;0,21;
28053,25;2,32;-1,78;2,32;2,49;0,96;-0,06;-0,2;-0,17;0,15;
28053,5;2,1;-1,75;2,52;2,69;0,97;-0,06;-0,19;-0,27;0,12;
28053,75;2,13;-1,8;2,57;2,88;0,97;-0,01;-0,15;-0,36;0,06;
28054;2,1;-1,89;2,62;2,93;0,96;0,01;-0,15;-0,43;0,03;
28054,25;2,12;-2,04;2,62;2,93;0,96;0,01;-0,11;-0,47;-0,02;
28054,5;2,3;-2,08;2,61;2,93;0,97;0,05;-0,14;-0,5;-0,04;
28054,75;2,11;-2,01;2,61;2,93;0,97;0,12;-0,1;-0,49;-0,06;
28055;2,12;-1,94;2,66;2,88;0,97;0,17;-0,14;-0,49;-0,07;
28055,25;2,12;-1,94;2,61;2,83;0,97;0,18;-0,1;-0,44;-0,06;
28055,5;2,12;-1,98;2,61;2,83;0,97;0,19;-0,14;-0,4;-0,05;
28055,75;2,09;-2;2,62;2,73;0,96;0,15;-0,12;-0,32;-0,02;
28056;1,91;-2,05;2,57;2,73;0,97;0,13;-0,15;-0,25;0,01;
28056,25;1,93;-2,15;2,28;2,74;0,97;0,1;-0,13;-0,16;0,06;
28056,5;2,08;-2,25;2,13;2,74;0,97;0,1;-0,15;-0,09;0,1;
28056,75;1,95;-2,35;2,08;2,73;0,97;0,09;-0,13;0;0,14;
28057;1,93;-2,47;1,88;2,73;0,96;0,08;-0,14;0,06;0,18;
28057,25;1,93;-2,51;1,69;2,74;0,97;0,1;-0,11;0,13;0,23;
28057,5;1,92;-2,46;1,69;2,74;0,97;0,13;-0,11;0,17;0,26;
28057,75;1,92;-2,32;1,54;2,74;0,97;0,17;-0,08;0,23;0,29;
28058;1,93;-2,24;1,54;2,74;0,96;0,18;-0,07;0,25;0,31;
28058,25;2,07;-2,22;1,64;2,73;0,97;0,18;-0,04;0,27;0,31;
28058,5;2,09;-2,22;1,73;2,73;0,97;0,13;-0,02;0,27;0,32;
28058,75;2,08;-2,31;1,74;2,73;0,96;0,05;0,01;0,27;0,31;
28059;1,9;-2,45;1,73;2,74;0,97;-0,01;0,03;0,26;0,3;
28059,25;1,89;-2,65;1,73;2,73;0,96;-0,02;0,06;0,24;0,27;
28059,5;1,73;-2,78;1,74;2,74;0,96;-0,02;0,07;0,21;0,26;
28059,75;1,72;-2,9;1,74;2,73;0,97;-0,04;0,1;0,19;0,22;
28060;1,93;-2,84;1,69;2,74;0,97;-0,03;0,1;0,16;0,19;
28060,25;1,9;-2,64;1,69;2,74;0,97;-0,04;0,12;0,13;0,15;
28060,5;1,95;-2,43;1,71;2,74;0,97;-0,08;0,12;0,11;0,12;
28060,75;1,73;-2,26;1,78;2,74;0,97;-0,14;0,14;0,09;0,08;
28061;1,9;-2,17;1,78;2,74;0,96;-0,2;0,12;0,08;0,05;
28061,25;1,93;-2,11;1,83;2,73;0,97;-0,28;0,14;0,06;0,01;
28061,5;1,94;-2,13;1,84;2,74;0,97;-0,32;0,13;0,07;-0,01;
28061,75;2,09;-2,18;1,78;2,74;0,96;-0,29;0,14;0,05;-0,04;
28062;2,11;-2,2;1,74;2,74;0,97;-0,23;0,13;0,07;-0,06;
28062,25;1,91;-2,22;1,68;2,74;0,96;-0,17;0,14;0,05;-0,07;
28062,5;1,93;-2,18;1,64;2,74;0,97;-0,11;0,14;0,08;-0,09;
28062,75;1,94;-2,05;1,54;2,74;0,97;-0,04;0,15;0,07;-0,09;
28063;2,09;-1,89;1,54;2,74;0,97;-0,01;0,16;0,09;-0,1;
28063,25;2,07;-1,78;1,5;2,73;0,97;0,01;0,16;0,08;-0,08;
28063,5;1,91;-1,73;1,44;2,74;0,97;0,02;0,19;0,1;-0,08;
28063,75;1,92;-1,73;1,49;2,74;0,97;0,02;0,17;0,08;-0,05;
28064;2,12;-1,84;1,49;2,74;0,96;0,02;0,21;0,08;-0,04;
