Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
41985;0;0,31;0;0;0;0,03;0;0;0;
41985,25;0;0,31;0;0;0;0,04;0;0;0;
41985,5;0;0,3;0;0;0;0,11;0;0;0;
41985,75;0;0,3;0;0;0;0,12;0;0;0;
41986;0;0,27;0;0;0;0,11;0;0;0;
41986,25;0;0,21;0;0;0;0,11;0;0;0;
41986,5;0;0,22;0;0;0;0,11;0;0;0;
41986,75;0;0,2;0;0;0;0,12;0;0;0;
41987;0;-0,01;0;0;0;0,11;0;0;0;
41987,25;0;-0,06;0;0;0;0,09;0;0;0;
41987,5;0;-0,03;0;0;0;0,06;0;0;0;
41987,75;0;-0,04;0;0;0;0,08;0;0;0;
41988;0;-0,03;0;0;0;0,17;0;0;0;
41988,25;0;-0,04;0;0;0;0,05;0;0;0;
41988,5;0;-0,03;0;0;0;-0,08;0;0;0;
41988,75;0;0,02;0;0;0;-0,06;0;0;0;
41989;0;0,08;0;0;0;-0,04;0;0;0;
41989,25;0;-0,04;0;0;0;-0,05;0;0;0;
41989,5;0;-0,28;0;0;0;-0,04;0;0;0;
41989,75;0;0,05;0;0;0;-0,05;0;0;0;
41990;0;0,23;0;0;0;-0,07;0;0;0;
41990,25;3,24;0,11;0,85;1,81;1,41;-0,1;-0,97;-1,02;-0,97;
41990,5;3,06;0,08;0,75;1,85;1,41;-0,08;-0,88;-1,07;-1,04;
41990,75;2,87;0,1;0,51;1,76;1,41;-0,14;-0,83;-1,06;-1,1;
41991;2,69;0,09;0,42;1,71;1,41;-0,26;-0,61;-0,95;-1,09;
41991,25;2,47;0,1;0,22;1,71;1,41;-0,21;-0,42;-0,76;-1,08;
41991,5;2,1;0,17;0,12;1,71;1,41;-0,16;-0,08;-0,47;-0,99;
41991,75;1,91;0,31;-0,07;1,71;1,41;-0,28;0,21;-0,14;-0,91;
41992;1,71;0,34;-0,26;1,66;1,41;-0,38;0,6;0,23;-0,77;
41992,25;1,32;0,4;-0,46;1,56;1,41;-0,36;0,91;0,58;-0,65;
41992,5;1,13;0,5;-0,66;1,37;1,41;-0,33;1,24;0,9;-0,48;
41992,75;0,94;0,67;-0,76;1,27;1,4;-0,29;1,48;1,16;-0,35;
41993;0,93;0,71;-0,8;1,22;1,41;-0,22;1,67;1,34;-0,2;
41993,25;0,94;0,96;-0,8;1,22;1,41;-0,09;1,8;1,45;-0,07;
41993,5;0,56;1,21;-0,9;1,22;1,41;-0,04;1,84;1,46;0,03;
41993,75;0,17;1,17;-0,9;1,12;1,41;-0,03;1,86;1,45;0,13;
41994;0,18;1,08;-0,71;0,98;1,41;0;1,78;1,36;0,2;
41994,25;-0,03;0,98;-0,51;0,93;1,36;0,07;1,74;1,29;0,28;
41994,5;0,6;0,82;-0,48;0,88;1,36;0,07;1,59;1,16;0,3;
41994,75;0,98;0,57;-0,41;0,83;1,36;0,16;1,52;1,08;0,37;
41995;1,19;0,46;-0,26;0,83;1,36;0,25;1,34;0,96;0,37;
41995,25;1,17;0,49;-0,22;0,83;1,36;0,26;1,26;0,89;0,43;
41995,5;1,37;0,5;-0,12;0,83;1,36;0,25;1,07;0,79;0,42;
41995,75;1,56;0,47;-0,12;0,84;1,36;0,25;0,97;0,73;0,49;
41996;1,58;0,49;-0,12;0,83;1,36;0,2;0,79;0,66;0,5;
41996,25;1,76;0,49;-0,02;0,83;1,31;0,1;0,68;0,61;0,58;
41996,5;1,76;0,46;-0,02;0,83;0,08;0,02;0,52;0,57;0,62;
41996,75;1,77;0,4;-0,02;0,74;-0,77;0,03;0,43;0,55;0,74;
41997;1,76;0,34;-0,02;0,69;-1,5;0,06;0,31;0,56;0,83;
41997,25;1,98;0,24;0,13;0,54;-3,73;0,07;0,24;0,58;0,97;
41997,5;1,93;0,21;0,18;0,54;-3,73;0,09;0,17;0,63;1,1;
41997,75;2,14;0,29;0,18;0,54;-3,73;0,09;0,13;0,69;1,26;
41998;2,34;0,39;0,17;0,54;-3,73;0,09;0,1;0,76;1,41;
41998,25;2,34;0,39;0,22;0,54;-3,62;0,14;0,08;0,82;1,57;
41998,5;2,34;0,32;0,32;0,54;-3,08;0,13;0,07;0,89;1,71;
41998,75;2,53;0,27;0,22;0,55;-2,83;0,09;0,05;0,93;1,83;
41999;2,54;0,22;0,22;0,5;-2,29;0,05;0,04;0,94;1,92;
41999,25;2,53;0,22;0,32;0,49;0,08;0,06;0,01;0,94;1,97;
41999,5;2,74;0,17;0,37;0,49;1,41;0,1;-0,02;0,88;1,99;
41999,75;2,73;-0,03;0,41;0,49;1,46;0,07;-0,06;0,82;1,95;
42000;2,71;-0,04;0,57;0,49;1,51;-0,01;-0,12;0,7;1,87;
42000,25;2,72;-0,02;0,76;0,49;1,51;-0,11;-0,16;0,6;1,74;
42000,5;2,72;0,07;0,96;0,49;1,51;-0,29;-0,24;0,43;1,57;
42000,75;2,53;0,11;1,1;0,74;1,51;-0,54;-0,27;0,28;1,35;
42001;2,35;0,1;1,3;1,13;1,51;-0,67;-0,38;0,09;1,1;
42001,25;2,35;0,19;1,39;1,62;1,51;-0,73;-0,4;-0,08;0,83;
42001,5;2,36;0,35;1,54;2,1;1,51;-0,79;-0,52;-0,28;0,53;
42001,75;2,14;0,6;1,79;2,83;1,6;-0,7;-0,52;-0,45;0,23;
42002;2,14;1,09;1,93;3,57;1,66;-0,55;-0,65;-0,63;-0,08;
42002,25;2,14;1,83;2,12;4,25;1,8;-0,45;-0,63;-0,78;-0,37;
42002,5;2,13;2,18;2,22;4,69;1,8;-0,46;-0,75;-0,92;-0,64;
42002,75;1,95;2,17;2,37;4,78;1,8;-0,38;-0,72;-1,04;-0,88;
42003;1,97;2,32;2,37;4,69;1,8;-0,27;-0,81;-1,13;-1,09;
42003,25;1,95;2,09;2,36;4,69;1,81;-0,16;-0,77;-1,2;-1,27;
42003,5;1,92;1,73;2,37;4,68;1,81;0,02;-0,83;-1,23;-1,38;
42003,75;1,95;1,47;2,32;4,49;1,8;0,34;-0,79;-1,27;-1,49;
42004;1,98;1,47;2,32;4,34;1,8;0,46;-0,81;-1,23;-1,52;
42004,25;1,76;1,31;2,27;4,15;1,8;0,44;-0,77;-1,24;-1,55;
42004,5;1,78;1,15;2,22;3,81;1,81;0,49;-0,75;-1,17;-1,5;
42004,75;1,57;1,09;2,17;3,71;1,8;0,37;-0,73;-1,15;-1,49;
42005;1,37;1,02;2,22;3,61;1,81;0,21;-0,66;-1,06;-1,39;
42005,25;1,37;0,81;2,22;3,56;1,75;0,13;-0,67;-1,04;-1,35;
42005,5;1,37;0,81;2,07;3,51;1,7;0,13;-0,56;-0,95;-1,23;
42005,75;1,21;0,85;1,88;3,47;1,7;0,06;-0,59;-0,92;-1,19;
42006;1,18;0,85;1,88;3,46;1,65;-0,02;-0,45;-0,84;-1,08;
42006,25;1,17;0,99;1,83;3,42;1,66;-0,04;-0,5;-0,82;-1,06;
42006,5;1,18;1,1;1,63;3,32;1,66;-0,06;-0,33;-0,76;-0,98;
42006,75;1,19;1,08;1,34;3,27;1,65;-0,13;-0,4;-0,74;-0,98;
42007;0,97;1,07;1,34;3,27;1,66;-0,13;-0,22;-0,69;-0,93;
42007,25;0,99;1,12;1,29;3,18;1,65;-0,08;-0,29;-0,67;-0,95;
42007,5;-0,4;1,22;1,04;2,98;1,66;-0,08;-0,12;-0,63;-0,93;
42007,75;0,18;1,21;1,05;2,93;1,65;-0,03;-0,18;-0,59;-0,95;
42008;0,16;1,21;1,05;2,88;1,61;0;-0,03;-0,55;-0,95;
42008,25;0,17;1,21;0,95;2,88;1,56;0;-0,08;-0,49;-0,96;
42008,5;0,16;1,19;0,95;2,88;1,56;0,01;0,04;-0,44;-0,96;
42008,75;0,18;1,08;0,95;2,88;1,56;0,1;0,01;-0,36;-0,93;
42009;0,17;1,09;0,85;2,83;1,56;0,13;0,09;-0,29;-0,91;
42009,25;0,19;1,09;0,61;2,74;1,56;0,12;0,08;-0,19;-0,84;
42009,5;0,17;1,09;0,46;2,59;1,56;0,12;0,12;-0,11;-0,79;
42009,75;0,14;1,09;0,32;2,29;1,55;0,12;0,14;0,01;-0,68;
42010;0,18;1,04;0,17;2,1;1,56;0,1;0,14;0,1;-0,61;
42010,25;0,21;0,83;0,17;2;1,56;-0,01;0,18;0,21;-0,47;
42010,5;0,16;0,82;0,12;2;1,56;-0,05;0,15;0,29;-0,38;
42010,75;-0,02;0,84;0,12;1,95;1,56;-0,04;0,2;0,38;-0,24;
42011;-0,02;0,84;0,12;1,95;1,56;-0,08;0,15;0,44;-0,15;
42011,25;-0,04;0,85;0,12;1,95;1,56;-0,13;0,21;0,49;-0,02;
42011,5;0;0,87;0,12;1,95;1,56;-0,14;0,15;0,51;0,04;
42011,75;-0,01;1,12;0,17;1,96;1,56;-0,22;0,21;0,51;0,13;
42012;-0,05;1,23;0,17;1,95;1,56;-0,21;0,16;0,49;0,16;
42012,25;-0,04;1,2;0,22;1,95;1,56;-0,21;0,21;0,44;0,2;
42012,5;-0,02;1,33;0,37;1,95;1,56;-0,21;0,16;0,38;0,19;
42012,75;-0,03;1,47;0,56;1,96;1,56;-0,2;0,2;0,29;0,18;
42013;-0,05;1,45;0,66;1,95;1,56;-0,19;0,17;0,21;0,14;
42013,25;-0,03;1,47;0,8;1,95;1,56;-0,11;0,19;0,11;0,1;
42013,5;-0,05;1,47;0,9;1,95;1,56;-0,08;0,17;0,02;0,05;
42013,75;-0,03;1,46;1,05;2;1,51;-0,09;0,18;-0,07;0;
42014;-0,02;1,46;1,1;2,15;1,46;-0,05;0,17;-0,15;-0,05;
42014,25;-0,03;1,46;1,29;2,2;1,46;0,01;0,16;-0,19;-0,07;
42014,5;-0,03;1,45;1,44;2,2;1,46;0;0,16;-0,22;-0,08;
42014,75;-0,04;1,45;1,54;2,2;1,41;0;0,13;-0,2;-0,06;
42015;-0,02;1,47;1,49;2,24;1,41;0;0,13;-0,17;-0,02;
42015,25;-0,02;1,47;1,44;2,19;1,41;0;0,1;-0,07;0,07;
42015,5;-0,02;1,46;1,39;2,1;1,41;0;0,08;0,01;0,17;
42015,75;-0,02;1,46;1,34;2,05;1,41;0,07;0,06;0,18;0,32;
42016;-0,02;1,46;1,24;2,05;1,41;0,08;0,03;0,31;0,47;
42016,25;-0,03;1,46;1;2,05;1,41;0,08;0,02;0,52;0,66;
42016,5;-0,03;1,46;0,91;2;1,41;0,1;-0,03;0,68;0,84;
42016,75;-0,03;1,46;0,76;1,66;1,41;0,13;-0,02;0,89;1,04;
42017;-0,02;1,45;0,52;1,32;1,41;0,13;-0,08;1,05;1,21;
42017,25;-0,02;1,25;0,37;1,17;1,4;0,14;-0,05;1,22;1,38;
42017,5;-0,02;1,2;0,18;0,84;1,36;0,24;-0,12;1,34;1,5;
42017,75;-0,04;1,21;0,08;0,73;1,36;0,3;-0,07;1,43;1,61;
42018;-0,02;1,16;-0,1;0,68;1,36;0,29;-0,14;1,48;1,66;
42018,25;-0,04;1,07;-0,22;0,64;1,36;0,29;-0,07;1,48;1,66;
42018,5;-0,02;1,09;-0,21;0,64;1,36;0,29;-0,13;1,43;1,62;
42018,75;-0,01;1,03;-0,21;0,63;1,36;0,22;-0,06;1,32;1,52;
42019;-0,05;0,75;-0,12;0,64;1,41;0,14;-0,11;1,2;1,38;
42019,25;-0,03;0,56;0,13;0,64;1,41;0,32;-0,02;1;1,18;
42019,5;-0,02;0,59;0,56;1,08;1,41;0,06;-0,05;0,81;0,98;
42019,75;-0,03;0,59;1,16;1,66;1,51;-0,01;0,02;0,55;0,71;
42020;-0,03;0,59;1,83;2,59;1,56;0,12;0,02;0,32;0,47;
42020,25;-0,02;0,6;2,66;3,38;1,56;0,14;0,09;0,05;0,17;
42020,5;0;0,77;2,95;3,71;1,65;0,05;0,11;-0,16;-0,07;
42020,75;-0,02;0,26;3,2;4,05;1,65;-0,01;0,16;-0,4;-0,35;
42021;-0,03;0,99;3,2;4,05;1,65;0;0,22;-0,56;-0,55;
42021,25;-0,03;1,1;3,2;4,05;1,65;0;0,24;-0,72;-0,76;
42021,5;-0,04;0,74;3,25;3,95;1,66;-0,03;0,33;-0,82;-0,89;
42021,75;-0,03;0,61;3,3;3,96;1,7;-0,06;0,33;-0,87;-1,01;
42022;-0,04;0,59;3,29;3,95;1,75;-0,05;0,43;-0,88;-1,05;
42022,25;-0,02;0,59;3,3;3,95;1,76;-0,33;0,4;-0,84;-1,07;
42022,5;-0,22;0,6;3,14;3,95;1,75;-0,12;0,51;-0,76;-1,02;
42022,75;-0,22;0,59;2,86;3,95;1,75;-0,11;0,46;-0,64;-0,96;
42023;-0,22;0,67;2,66;3,94;1,75;-0,24;0,57;-0,51;-0,84;
42023,25;-0,2;0,77;2,56;3,77;1,76;-0,31;0,49;-0,34;-0,71;
42023,5;-0,23;0,93;2,51;3,71;1,76;-0,33;0,58;-0,19;-0,56;
42023,75;-0,22;1,24;2,37;3,56;1,76;-0,33;0,49;-0,02;-0,4;
42024;-0,23;1,36;2,37;3,46;1,75;-0,33;0,54;0,12;-0,25;
42024,25;-0,23;1,43;2,51;3,32;1,76;-0,33;0,45;0,25;-0,08;
42024,5;-0,41;1,46;2,51;3,13;1,76;-0,3;0,46;0,34;0,05;
42024,75;0,59;1,53;2,51;3,07;1,76;-0,28;0,37;0,4;0,18;
42025;0,79;1,59;2,56;3,03;1,76;-0,22;0,34;0,43;0,27;
42025,25;0,81;1,59;2,77;3,03;1,65;-0,11;0,27;0,41;0,36;
42025,5;0,8;1,59;2,76;3,03;1,66;-0,07;0,2;0,38;0,42;
42025,75;0,81;1,58;2,81;3,03;1,66;-0,02;0,15;0,3;0,47;
42026;0,99;1,58;2,81;3,03;1,61;0,05;0,06;0,22;0,5;
42026,25;0,98;1,6;2,95;3,03;1,46;0,12;0,04;0,1;0,53;
42026,5;0,99;1,58;3,05;3,03;1,41;0,18;-0,06;0,01;0,55;
42026,75;1;1,57;3,15;3,03;1,31;0,21;-0,04;-0,11;0,59;
42027;0,99;1,56;3,25;3,03;1,16;0,23;-0,12;-0,19;0,62;
42027,25;0,97;1,48;3,45;3,03;1,07;0,25;-0,08;-0,27;0,68;
42027,5;0,98;1,31;3,54;3,03;1,01;0,3;-0,12;-0,31;0,75;
42027,75;0,98;1,18;3,64;3,03;1,01;0,35;-0,05;-0,32;0,83;
42028;0,99;1,05;3,74;3,03;1,01;0,42;-0,04;-0,29;0,94;
42028,25;0,99;0,95;3,83;2,98;1,01;0,52;0,04;-0,24;1,06;
42028,5;0,99;0,91;3,83;2,98;1,12;0,6;0,09;-0,15;1,2;
42028,75;0,99;0,82;3,84;2,98;1,21;0,61;0,17;-0,02;1,34;
42029;1;0,69;3,84;2,98;1,26;0,56;0,26;0,12;1,49;
42029,25;0,99;0,55;3,69;2,98;1,41;0,5;0,33;0,29;1,64;
42029,5;0,98;0,31;3,44;2,98;1,51;0,41;0,44;0,45;1,76;
42029,75;1;0,01;3,3;2,98;1,51;0,33;0,47;0,62;1,88;
42030;0,8;-0,23;3,15;2,98;1,51;0,28;0,58;0,76;1,95;
42030,25;0,61;-0,35;3,01;2,98;1,51;0,23;0,56;0,9;2,01;
42030,5;-0,24;-0,37;3;2,98;1,56;0,17;0,64;0,98;2;
42030,75;0,17;-0,31;3;2,98;1,56;0,11;0,57;1,05;1,98;
42031;0,34;-0,18;3;3,17;1,56;0;0,61;1,06;1,89;
42031,25;0,55;-0,04;3,15;3,46;1,66;-0,11;0,49;1,04;1,77;
42031,5;0,76;0,07;3,39;3,86;1,76;-0,25;0,46;0,95;1,58;
42031,75;0,92;0,12;3,54;4,39;1,76;-0,39;0,32;0,83;1,37;
42032;1,12;0,18;3,74;4,93;1,76;-0,49;0,22;0,66;1,1;
42032,25;1,8;0,23;4,13;5,58;1,76;-0,56;0,06;0,46;0,81;
42032,5;2,1;0,31;4,47;6,22;1,76;-0,58;-0,09;0,23;0,49;
42032,75;2,3;0,34;4,9;6,93;1,75;-0,58;-0,24;-0,02;0,15;
42033;2,46;0,53;5,38;7,47;1,75;-0,59;-0,44;-0,27;-0,21;
42033,25;2,88;0,82;5,76;8,01;1,81;-0,59;-0,57;-0,54;-0,57;
42033,5;3,24;1,12;6,15;8,44;1,81;-0,6;-0,77;-0,78;-0,92;
42033,75;3,25;1,38;6,44;8,78;1,8;-0,62;-0,86;-1,02;-1,28;
42034;3,23;1,57;6,64;9,03;1,8;-0,65;-1,05;-1,21;-1,6;
42034,25;3,44;1,71;6,68;9,19;1,86;-0,72;-1,09;-1,39;-1,92;
42034,5;3,45;1,83;6,78;9,28;1,85;-0,77;-1,25;-1,51;-2,19;
42034,75;3,42;1,89;6,78;9,33;1,86;-0,77;-1,24;-1,6;-2,45;
42035;3,42;1,97;6,54;9,33;1,85;-0,73;-1,34;-1,65;-2,65;
42035,25;3,44;2,09;6,44;9,48;1,85;-0,65;-1,29;-1,65;-2,84;
42035,5;3,44;2,26;6,44;9,53;1,85;-0,59;-1,33;-1,61;-2,97;
42035,75;3,44;2,5;6,45;9,53;1,85;-0,55;-1,26;-1,54;-3,08;
42036;3,46;2,83;6,35;9,53;1,86;-0,54;-1,23;-1,44;-3,13;
42036,25;3,26;3,13;6,15;9,48;1,85;-0,54;-1,15;-1,31;-3,15;
42036,5;3,24;3,3;6,01;9,48;1,85;-0,53;-1,08;-1,18;-3,13;
42036,75;3,24;3,33;5,77;9,48;1,86;-0,51;-1;-1,02;-3,08;
42037;3,05;3,34;5,53;9,49;1,81;-0,48;-0,89;-0,88;-3;
42037,25;3,07;3,37;5,29;9,46;1,63;-0,43;-0,83;-0,72;-2,88;
42037,5;3,05;3,44;5,19;9,18;1,51;-0,3;-0,7;-0,6;-2,75;
42037,75;2,87;3,5;5,04;8,93;1,36;-0,07;-0,67;-0,48;-2,58;
42038;2,48;3,57;4,8;8,73;1,36;0,14;-0,54;-0,39;-2,42;
42038,25;2,08;3,61;4,51;8,38;1,36;0,25;-0,53;-0,32;-2,21;
42038,5;1,71;3,69;4,37;7,93;1,31;0,33;-0,41;-0,27;-2,03;
42038,75;1,51;3,8;4,18;7,43;1,31;0,39;-0,41;-0,25;-1,81;
42039;1,5;3,72;4,04;6,83;1,26;0,49;-0,32;-0,25;-1,62;
42039,25;1,5;3,33;3,98;6,12;1,21;0,6;-0,32;-0,28;-1,4;
42039,5;1,51;2,89;3,93;5,62;1,17;0,73;-0,25;-0,31;-1,22;
42039,75;1,52;2,57;3,84;5,01;1,16;0,86;-0,25;-0,37;-1,03;
42040;1,51;2,36;3,74;4,68;1,16;0,96;-0,2;-0,41;-0,86;
42040,25;1,33;2,19;3,59;4,17;1,16;1,04;-0,18;-0,48;-0,7;
42040,5;1,1;1,98;3,54;3,75;1,16;1;-0,15;-0,52;-0,56;
42040,75;0,94;1,71;3,5;3,56;1,16;0,82;-0,11;-0,57;-0,44;
42041;0,92;1,37;3,49;3,12;1,21;0,61;-0,1;-0,59;-0,32;
42041,25;0,95;1,03;3,44;2,98;1,21;0,43;-0,04;-0,61;-0,24;
42041,5;0,94;0,81;3,45;2,98;1,21;0,28;-0,05;-0,59;-0,14;
42041,75;0,73;0,67;3,45;2,93;1,21;0,16;0,03;-0,56;-0,08;
42042;0,74;0,71;3,45;2,83;1,26;0,04;0,02;-0,51;0,01;
42042,25;0,74;0,88;3,25;2,84;1,26;-0,08;0,1;-0,44;0,05;
42042,5;0,57;1,07;3,05;2,74;1,26;-0,18;0,08;-0,35;0,14;
42042,75;0,36;1,28;2,81;2,69;1,31;-0,26;0,16;-0,24;0,19;
42043;0,36;1,52;2,61;2,51;1,41;-0,3;0,14;-0,13;0,29;
42043,25;0,16;1,72;2,37;2,39;1,46;-0,31;0,21;0,01;0,36;
42043,5;0,17;1,87;2,23;2,2;1,46;-0,29;0,19;0,13;0,48;
42043,75;0,15;1,94;1,91;2,01;1,46;-0,23;0,24;0,27;0,57;
42044;0,17;1,92;1,69;1,76;1,46;-0,16;0,23;0,4;0,7;
42044,25;-0,02;1,81;1,45;1,51;1,46;-0,1;0,25;0,53;0,83;
42044,5;-0,03;1,71;1,3;1,17;1,46;0;0,26;0,63;0,97;
42044,75;-0,02;1,61;1,09;0,87;1,46;0,1;0,26;0,75;1,12;
42045;-0,03;1,58;0,86;0,54;1,51;0,19;0,28;0,83;1,27;
42045,25;-0,03;1,56;0,66;0,21;1,51;0,25;0,26;0,92;1,42;
42045,5;-0,03;1,56;0,57;-0,11;1,51;0,27;0,29;0,98;1,56;
42045,75;-0,03;1,56;0,42;-0,24;1,51;0,23;0,27;1,04;1,72;
42046;-0,05;1,52;0,37;-0,44;1,51;0,18;0,3;1,08;1,84;
42046,25;-0,05;1,42;0,23;-0,58;1,51;0,12;0,28;1,12;1,97;
42046,5;-0,03;1,31;0,08;-0,58;1,51;0,08;0,32;1,15;2,07;
42046,75;-0,02;1,19;0,03;-0,58;1,51;0,06;0,3;1,18;2,18;
42047;-0,02;1,1;-0,03;-0,58;1,5;0,06;0,33;1,21;2,24;
42047,25;-0,23;1,11;-0,07;-0,58;1,5;0,06;0,32;1,23;2,31;
42047,5;-0,23;1,18;-0,11;-0,58;1,51;0,05;0,34;1,26;2,34;
42047,75;-0,22;1,25;-0,22;-0,58;1,51;0,03;0,33;1,29;2,38;
42048;-0,22;1,34;-0,11;-0,58;1,51;0;0,34;1,31;2,38;
42048,25;-0,22;1,38;-0,12;-0,58;1,51;-0,02;0,34;1,34;2,38;
42048,5;-0,23;1,38;-0,11;-0,58;1,51;-0,02;0,33;1,35;2,35;
42048,75;-0,2;1,37;-0,11;-0,58;1,51;0;0,34;1,37;2,31;
42049;-0,22;1,37;-0,06;-0,58;1,51;0,04;0,32;1,36;2,25;
42049,25;-0,22;1,32;-0,05;-0,58;1,51;0,09;0,34;1,35;2,18;
42049,5;-0,23;1,31;-0,02;-0,44;1,51;0,15;0,31;1,31;2,09;
42049,75;-0,22;1,24;-0,02;-0,34;1,51;0,17;0,34;1,26;1,97;
42050;-0,23;1,17;0,12;-0,14;1,51;0,16;0,31;1,18;1,84;
42050,25;-0,21;1,11;0,23;0,11;1,51;0,14;0,36;1,08;1,69;
42050,5;-0,23;1,07;0,37;0,35;1,51;0,08;0,34;0,94;1,52;
42050,75;-0,22;0,98;0,56;0,69;1,51;-0,01;0,39;0,8;1,34;
42051;-0,22;0,89;0,81;0,98;1,51;-0,08;0,4;0,62;1,12;
42051,25;-0,2;0,86;0,99;1,27;1,51;-0,16;0,46;0,43;0,9;
42051,5;-0,23;0,9;1,29;1,61;1,5;-0,21;0,49;0,22;0,66;
42051,75;-0,23;0,96;1,54;1,96;1,51;-0,26;0,55;0,01;0,41;
42052;-0,22;1,14;1,74;2,2;1,51;-0,26;0,6;-0,21;0,15;
42052,25;-0,24;1,34;1,88;2,49;1,51;-0,27;0,65;-0,43;-0,1;
42052,5;-0,22;1,54;2,01;2,84;1,51;-0,3;0,72;-0,63;-0,37;
42052,75;-0,21;1,71;2,18;3,03;1,51;-0,35;0,76;-0,81;-0,6;
42053;-0,42;1,8;2,22;3,12;1,46;-0,38;0,84;-0,96;-0,84;
42053,25;-0,41;1,88;2,27;3,27;1,36;-0,41;0,84;-1,1;-1,04;
42053,5;-0,39;1,85;2,32;3,27;1,31;-0,38;0,92;-1,18;-1,22;
42053,75;-0,42;1,8;2,32;3,32;1,21;-0,33;0,9;-1,25;-1,36;
42054;-0,43;1,8;2,32;3,27;1,16;-0,25;0,95;-1,26;-1,47;
42054,25;-0,4;1,89;2,23;3,18;1,11;-0,13;0,89;-1,25;-1,54;
42054,5;-0,41;2,03;2,13;3,17;1,11;-0,04;0,92;-1,18;-1,57;
42054,75;-0,4;2,19;2,08;3,18;1,11;0,04;0,83;-1,11;-1,57;
42055;-0,38;2,29;1,79;3,12;1,06;0,07;0,82;-0,98;-1,52;
42055,25;0,6;2,32;1,58;3,12;1,06;0,05;0,72;-0,86;-1,45;
42055,5;0,61;2,28;1,49;3,12;1,06;0,05;0,67;-0,71;-1,34;
42055,75;0,98;2,12;1,4;3,08;1,06;0,13;0,56;-0,57;-1,23;
42056;1,37;1,92;1,3;2,88;1,13;0,24;0,48;-0,42;-1,08;
42056,25;1,57;1,75;1,01;2,73;1,31;0,35;0,37;-0,29;-0,95;
42056,5;1,96;1,64;0,85;2,4;1,41;0,39;0,27;-0,16;-0,79;
42056,75;2,35;1,66;0,81;2,15;1,4;0,4;0,17;-0,07;-0,68;
42057;2,35;1,66;0,62;1,85;1,41;0,37;0,07;0,01;-0,53;
42057,25;2,33;1,51;0,57;1,67;1,46;0,3;-0,01;0,06;-0,45;
42057,5;2,49;1,31;0,52;1,37;1,46;0,24;-0,11;0,09;-0,35;
42057,75;2,54;1,14;0,47;1,22;1,46;0,2;-0,16;0,08;-0,31;
42058;2,54;1,11;0,37;1,17;1,5;0,2;-0,24;0,06;-0,26;
42058,25;2,53;1,12;0,37;1,13;1,51;0,23;-0,28;0,01;-0,26;
42058,5;2,73;1,18;0,33;1,13;1,55;0,25;-0,34;-0,04;-0,26;
42058,75;3,13;1,21;0,23;1,13;1,56;0,21;-0,36;-0,11;-0,3;
42059;3,15;1,2;0,23;1,13;1,66;0,15;-0,4;-0,17;-0,34;
42059,25;3,35;1,15;0,33;1,13;1,65;0,1;-0,41;-0,25;-0,39;
42059,5;3,49;1,05;0,33;1,13;1,65;0,1;-0,43;-0,3;-0,45;
42059,75;3,7;0,96;0,33;1,13;1,65;0,1;-0,44;-0,35;-0,5;
42060;3,7;0,91;0,37;1,13;1,66;0,11;-0,45;-0,38;-0,56;
42060,25;3,9;0,87;0,37;1,13;1,66;0,12;-0,47;-0,4;-0,59;
42060,5;3,91;0,85;0,37;1,13;1,66;0,1;-0,46;-0,39;-0,63;
42060,75;4,09;0,84;0,37;1,13;1,65;0,07;-0,49;-0,37;-0,63;
42061;4,08;0,82;0,22;1,13;1,65;0,01;-0,47;-0,32;-0,64;
42061,25;4,3;0,83;0,18;1,13;1,66;-0,06;-0,51;-0,27;-0,62;
42061,5;4,27;0,84;0,18;1,12;1,66;-0,12;-0,5;-0,2;-0,6;
42061,75;4,29;0,85;0,08;1,13;1,65;-0,19;-0,54;-0,12;-0,55;
42062;4,48;0,89;0,08;1,13;1,66;-0,22;-0,53;-0,05;-0,51;
42062,25;4,49;0,95;0,13;1,13;1,66;-0,22;-0,58;0,03;-0,45;
42062,5;4,48;1,02;0,18;1,13;1,66;-0,18;-0,58;0,1;-0,4;
42062,75;4,69;1,13;0,33;1,13;1,66;-0,1;-0,62;0,17;-0,35;
42063;4,67;1,28;0,33;1,13;1,65;-0,03;-0,63;0,21;-0,3;
42063,25;4,85;1,43;0,42;1,13;1,65;0,04;-0,66;0,26;-0,27;
42063,5;5,07;1,52;0,42;1,13;1,66;0,07;-0,68;0,28;-0,23;
42063,75;5,28;1,49;0,47;1,13;1,66;0,06;-0,7;0,3;-0,22;
42064;5,24;1,38;0,47;1,13;1,66;0,01;-0,73;0,28;-0,2;
42064,25;5,25;1,14;0,47;1,12;1,66;-0,03;-0,73;0,27;-0,21;
42064,5;5,44;0,94;0,52;1,13;1,65;-0,05;-0,77;0,24;-0,21;
42064,75;5,45;0,74;0,57;1,13;1,65;-0,05;-0,74;0,21;-0,23;
42065;5,45;0,69;0,52;1,13;1,66;-0,05;-0,78;0,16;-0,24;
42065,25;5,64;0,78;0,57;1,13;1,66;-0,06;-0,74;0,13;-0,26;
42065,5;5,63;0,99;0,67;1,13;1,66;-0,08;-0,77;0,08;-0,29;
42065,75;5,64;1,22;0,67;1,12;1,66;-0,13;-0,71;0,05;-0,3;
