Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
32011,5;-0,01;-3,44;2,08;3,03;1,2;0;0,12;-0,01;-0,28;
32011,75;-0,01;-3,68;2,23;2,99;1,2;0,05;0,15;-0,07;-0,34;
32012;-0,03;-4,06;2,23;2,98;1,2;0,1;0,15;-0,11;-0,34;
32012,25;-0,03;-4,35;2,13;2,98;1,2;0,16;0,18;-0,16;-0,37;
32012,5;-0,02;-4,48;2,08;2,94;1,2;0,23;0,2;-0,2;-0,34;
32012,75;-0,01;-4,53;2,13;2,84;1,16;0,36;0,22;-0,22;-0,34;
32013;-0,02;-4,58;2,13;2,74;1,16;0,39;0,24;-0,24;-0,29;
32013,25;0;-4,66;2,06;2,65;1,15;0,29;0,26;-0,25;-0,27;
32013,5;-0,01;-4,78;1,87;2,64;1,16;0,16;0,27;-0,24;-0,22;
32013,75;-0,01;-4,85;1,79;2,59;1,15;0,07;0,28;-0,22;-0,18;
32014;-0,03;-4,84;1,74;2,5;1,15;0,02;0,29;-0,2;-0,14;
32014,25;-0,04;-4,72;1,65;2,49;1,16;0,02;0,28;-0,15;-0,1;
32014,5;-0,02;-4,63;1,65;2,4;1,15;-0,01;0,28;-0,11;-0,07;
32014,75;-0,02;-4,56;1,65;2,4;1,16;-0,05;0,25;-0,04;-0,05;
32015;-0,02;-4,54;1,5;2,4;1,15;-0,11;0,24;0,02;-0,04;
32015,25;-0,02;-4,55;1,47;2,4;1,15;-0,16;0,2;0,09;-0,03;
32015,5;-0,01;-4,54;1,35;2,4;1,15;-0,18;0,16;0,15;-0,03;
32015,75;0,19;-4,58;1,25;2,39;1,15;-0,14;0,12;0,22;-0,04;
32016;0,35;-4,54;1,21;2,4;1,16;-0,1;0,07;0,28;-0,06;
32016,25;0,55;-4,52;1,11;2,4;1,2;-0,08;0,02;0,34;-0,07;
32016,5;0,76;-4,44;1,06;2,4;1,2;-0,07;-0,04;0,37;-0,09;
32016,75;0,77;-4,36;1,06;2,4;1,2;-0,07;-0,08;0,41;-0,12;
32017;0,75;-4,31;1,06;2,4;1,2;-0,05;-0,14;0,42;-0,13;
32017,25;0,76;-4,3;1,06;2,4;1,2;-0,05;-0,18;0,43;-0,15;
32017,5;0,75;-4,31;1,06;2,4;1,2;-0,03;-0,24;0,4;-0,16;
32017,75;0,76;-4,31;1,13;2,4;1,2;-0,02;-0,26;0,38;-0,18;
32018;0,75;-4,33;1,26;2,4;1,2;0,03;-0,32;0,31;-0,17;
32018,25;0,75;-4,33;1,35;2,4;1,21;0,09;-0,33;0,27;-0,18;
32018,5;0,76;-4,37;1,4;2,4;1,2;0,16;-0,37;0,16;-0,17;
32018,75;0,76;-4,42;1,5;2,4;1,21;0,23;-0,37;0,11;-0,18;
32019;0,76;-4,44;1,75;2,4;1,2;0,26;-0,4;-0,02;-0,16;
32019,25;0,73;-4,46;1,85;2,4;1,2;0,26;-0,4;-0,08;-0,16;
32019,5;0,74;-4,54;1,84;2,4;1,2;0,24;-0,41;-0,21;-0,15;
32019,75;0,77;-4,62;1,99;2,4;1,2;0,2;-0,4;-0,27;-0,13;
32020;0,77;-4,78;2,18;2,4;1,2;0,16;-0,4;-0,39;-0,13;
32020,25;0,76;-4,99;2,23;2,4;1,2;0,13;-0,39;-0,43;-0,11;
32020,5;0,75;-5,09;2,34;2,4;1,2;0,15;-0,38;-0,52;-0,11;
32020,75;0,78;-5,1;2,43;2,4;1,2;0,23;-0,37;-0,53;-0,09;
32021;0,78;-5,04;2,53;2,4;1,3;0,27;-0,35;-0,58;-0,1;
32021,25;0,59;-4,94;2,53;2,4;1,3;0,28;-0,35;-0,56;-0,07;
32021,5;0,56;-4,84;2,57;2,4;1,4;0,22;-0,32;-0,56;-0,08;
32021,75;0,58;-4,82;2,53;2,4;1,45;0,14;-0,32;-0,51;-0,05;
32022;0,39;-4,9;2,52;2,4;1,45;0,07;-0,28;-0,46;-0,06;
32022,25;0,36;-5,15;2,43;2,4;1,45;0;-0,29;-0,39;-0,03;
32022,5;0,37;-5,36;2,28;2,4;1,45;-0,06;-0,25;-0,3;-0,03;
32022,75;0,37;-5,47;2,23;2,4;1,45;-0,08;-0,25;-0,22;0;
32023;0,39;-5,45;2,14;2,4;1,45;-0,09;-0,22;-0,11;0;
32023,25;0,39;-5,41;1,99;2,4;1,35;-0,08;-0,22;-0,03;0,02;
32023,5;0,18;-5,3;1,84;2,4;1,35;-0,1;-0,18;0,09;0,03;
32023,75;0,18;-5,09;1,84;2,4;1,35;-0,16;-0,18;0,15;0,04;
32024;0,19;-4,87;1,7;2,4;1,3;-0,21;-0,15;0,26;0,05;
32024,25;0,19;-4,69;1,65;2,4;1,3;-0,28;-0,14;0,29;0,05;
32024,5;0,17;-4,58;1,55;2,4;1,3;-0,32;-0,12;0,38;0,06;
32024,75;0,17;-4,57;1,5;2,4;1,25;-0,33;-0,1;0,38;0,05;
32025;0,19;-4,6;1,45;2,4;1,1;-0,27;-0,09;0,43;0,05;
32025,25;-0,01;-4,68;1,41;2,4;1,1;-0,16;-0,07;0,39;0,03;
32025,5;-0,02;-4,72;1,31;2,3;1,11;-0,05;-0,06;0,41;0,02;
32025,75;-0,02;-4,64;1,31;2,3;1,11;0,04;-0,04;0,34;-0,01;
32026;-0,03;-4,5;1,4;2,25;1,1;0,12;-0,03;0,33;-0,02;
32026,25;-0,02;-4,43;1,45;2,25;1,11;0,16;-0,01;0,25;-0,06;
32026,5;-0,03;-4,49;1,5;2,25;1,15;0,16;0,01;0,21;-0,07;
32026,75;-0,03;-4,59;1,74;2,25;1,16;0,13;0,03;0,13;-0,1;
32027;-0,01;-4,72;1,74;2,25;1,15;0,07;0,05;0,09;-0,11;
32027,25;-0,02;-4,82;1,74;2,25;1,15;0,04;0,07;0,03;-0,14;
32027,5;-0,01;-4,93;1,79;2,25;1,15;0;0,09;0;-0,14;
32027,75;-0,04;-5,05;1,79;2,25;1,15;-0,06;0,12;-0,04;-0,15;
32028;-0,02;-5,09;1,8;2,25;1,15;-0,13;0,15;-0,05;-0,15;
32028,25;-0,03;-5,07;1,89;2,25;1,21;-0,11;0,18;-0,05;-0,14;
32028,5;-0,01;-4,94;1,89;2,26;1,25;-0,04;0,22;-0,04;-0,13;
32028,75;0;-4,75;1,89;2,25;1,25;-0,02;0,25;-0,01;-0,11;
32029;-0,01;-4,51;1,99;2,25;1,35;-0,07;0,29;0,03;-0,09;
32029,25;-0,02;-4,24;2,09;2,25;1,5;-0,2;0,33;0,08;-0,06;
32029,5;-0,2;-4,11;2,14;2,25;1,5;-0,3;0,36;0,12;-0,04;
32029,75;-0,2;-4,28;1,99;2,25;1,5;-0,35;0,4;0,18;-0,01;
32030;-0,38;-4,59;1,89;2,25;1,5;-0,34;0,42;0,22;0,01;
32030,25;-0,39;-4,76;1,7;2,25;1,5;-0,28;0,45;0,26;0,04;
32030,5;-0,39;-4,71;1,69;2,26;1,55;-0,22;0,47;0,28;0,05;
32030,75;-0,42;-4,46;1,74;2,25;1,54;-0,14;0,49;0,3;0,07;
32031;-0,38;-4,19;1,75;2,25;1,55;-0,08;0,49;0,29;0,07;
32031,25;-0,39;-4,01;1,74;2,25;1,55;-0,11;0,51;0,27;0,07;
32031,5;-0,18;-3,92;1,79;2,25;1,55;-0,21;0,49;0,21;0,07;
32031,75;-0,21;-3,92;1,79;2,25;1,55;-0,25;0,5;0,15;0,05;
32032;-0,21;-3,85;1,98;2,25;1,55;-0,21;0,47;0,05;0,03;
32032,25;-0,21;-3,83;2,14;2,25;1,55;-0,12;0,46;-0,05;0;
32032,5;-0,21;-3,88;2,18;2,26;1,55;-0,03;0,42;-0,19;-0,02;
32032,75;-0,21;-3,94;2,36;2,25;1,55;0,03;0,4;-0,3;-0,06;
32033;-0,2;-3,96;2,62;2,25;1,55;0,07;0,36;-0,46;-0,09;
32033,25;-0,21;-4,01;2,72;2,26;1,55;0,1;0,33;-0,58;-0,13;
32033,5;-0,22;-4,1;2,86;2,26;1,55;0,17;0,28;-0,73;-0,15;
32033,75;-0,03;-4,11;3,01;2,25;1,5;0,21;0,25;-0,82;-0,19;
32034;-0,03;-4,11;3,16;2,25;1,4;0,23;0,2;-0,96;-0,2;
32034,25;0,18;-4,09;3,21;2,25;1,4;0,24;0,16;-1,01;-0,22;
32034,5;0,36;-4,13;3,26;2,25;1,35;0,26;0,12;-1,1;-0,23;
32034,75;0,37;-4,22;3,26;2,26;1,35;0,27;0,08;-1,09;-0,22;
32035;0,36;-4,36;3,26;2,25;1,35;0,28;0,05;-1,13;-0,22;
32035,25;0,37;-4,46;3,11;2,25;1,35;0,31;0,01;-1,06;-0,19;
32035,5;0,35;-4,58;3,01;2,26;1,35;0,33;-0,02;-1,04;-0,17;
32035,75;0,38;-4,66;2,82;2,25;1,35;0,35;-0,05;-0,93;-0,13;
32036;0,38;-4,74;2,67;2,25;1,35;0,31;-0,08;-0,85;-0,09;
32036,25;0,39;-4,83;2,43;2,15;1,35;0,27;-0,11;-0,7;-0,04;
32036,5;0,37;-4,94;2,14;2,01;1,35;0,21;-0,14;-0,59;0;
32036,75;0,36;-5,03;1,89;1,86;1,35;0,16;-0,16;-0,43;0,06;
32037;0,57;-5,11;1,65;1,77;1,35;0,11;-0,18;-0,29;0,11;
32037,25;0,56;-5,13;1,36;1,57;1,35;0,05;-0,19;-0,14;0,16;
32037,5;0,56;-5,06;1,06;1,52;1,35;-0,04;-0,21;0;0,2;
32037,75;0,76;-5,03;0,77;1,36;1,35;-0,15;-0,23;0,13;0,25;
32038;0,78;-4,99;0,48;1,28;1,35;-0,28;-0,24;0,26;0,28;
32038,25;0,76;-4,95;0,33;1,28;1,35;-0,41;-0,25;0,35;0,31;
32038,5;0,75;-4,91;0,23;1,28;1,41;-0,5;-0,26;0,45;0,33;
32038,75;0,74;-4,8;0,14;1,28;1,45;-0,56;-0,27;0,5;0,34;
32039;0,56;-4,62;0,14;1,28;1,45;-0,55;-0,27;0,58;0,34;
32039,25;0,57;-4,38;0,14;1,28;1,45;-0,54;-0,28;0,59;0,33;
32039,5;0,57;-4,1;0,09;1,27;1,45;-0,5;-0,27;0,65;0,32;
32039,75;0,58;-3,8;0,09;1,28;1,45;-0,48;-0,28;0,64;0,3;
32040;0,57;-3,6;0,09;1,28;1,45;-0,49;-0,26;0,69;0,29;
32040,25;0,59;-3,47;0,09;1,28;1,45;-0,51;-0,28;0,66;0,26;
32040,5;0,58;-3,4;0,04;1,28;1,45;-0,5;-0,26;0,7;0,24;
32040,75;0,57;-3,4;-0,01;1,27;1,45;-0,46;-0,28;0,68;0,21;
32041;0,57;-3,49;-0,01;1,37;1,45;-0,39;-0,26;0,72;0,2;
32041,25;0,56;-3,51;-0,01;1,52;1,45;-0,29;-0,28;0,7;0,19;
32041,5;0,57;-3,43;-0,01;1,57;1,45;-0,22;-0,25;0,75;0,18;
32041,75;0,57;-3,27;0,09;1,57;1,45;-0,16;-0,28;0,74;0,18;
32042;0,36;-3,11;0,15;1,57;1,45;-0,11;-0,26;0,78;0,19;
32042,25;0,34;-3;0,19;1,57;1,45;-0,09;-0,27;0,77;0,21;
32042,5;0,37;-2,93;0,19;1,57;1,45;-0,11;-0,26;0,8;0,23;
32042,75;0,38;-2,92;0,38;1,43;1,45;-0,09;-0,27;0,78;0,25;
32043;0,37;-2,93;0,38;1,42;1,45;-0,06;-0,26;0,78;0,27;
32043,25;0,34;-2,97;0,43;1,42;1,45;0,01;-0,26;0,75;0,3;
32043,5;0,35;-3,07;0,47;1,37;1,45;0,13;-0,26;0,71;0,32;
32043,75;0,38;-3,12;0,57;1,37;1,45;0,28;-0,24;0,64;0,34;
32044;0,39;-3,17;0,82;1,37;1,45;0,41;-0,25;0,58;0,34;
32044,25;0,36;-3,23;0,96;1,37;1,45;0,46;-0,22;0,47;0,34;
32044,5;0,35;-3,24;1,07;1,37;1,45;0,46;-0,22;0,37;0,31;
32044,75;0,18;-3,29;1,21;1,38;1,45;0,41;-0,19;0,24;0,29;
32045;0,2;-3,49;1,32;1,38;1,45;0,31;-0,18;0,12;0,24;
32045,25;0;-3,84;1,45;1,37;1,45;0,19;-0,14;-0,03;0,19;
32045,5;-0,02;-4,16;1,5;1,37;1,45;0,09;-0,13;-0,16;0,12;
32045,75;-0,02;-4,3;1,65;1,62;1,45;-0,04;-0,09;-0,3;0,04;
32046;-0,01;-4,3;1,79;1,81;1,45;-0,12;-0,08;-0,42;-0,04;
32046,25;-0,02;-4,2;1,94;2,16;1,45;-0,1;-0,04;-0,54;-0,12;
32046,5;0;-3,99;2,13;2,57;1,4;-0,08;-0,01;-0,62;-0,21;
32046,75;0;-3,68;2,34;2,89;1,4;-0,12;0,01;-0,7;-0,29;
32047;-0,02;-3,44;2,57;2,98;1,35;-0,22;0,04;-0,74;-0,35;
32047,25;-0,03;-3,11;2,67;2,99;1,35;-0,31;0,06;-0,76;-0,42;
32047,5;0;-2,89;2,72;3,03;1,35;-0,36;0,09;-0,76;-0,46;
32047,75;-0,01;-2,98;2,67;3,03;1,3;-0,34;0,09;-0,72;-0,49;
32048;-0,02;-3,26;2,62;3,03;1,25;-0,27;0,12;-0,69;-0,5;
32048,25;-0,03;-3,49;2,38;2,98;1,25;-0,13;0,12;-0,61;-0,49;
32048,5;-0,23;-3,49;2,23;2,99;1,25;0,02;0,13;-0,56;-0,47;
32048,75;-0,22;-3,39;2,18;2,98;1,25;0,19;0,12;-0,45;-0,43;
32049;-0,21;-3,23;2,04;2,94;1,25;0,28;0,13;-0,4;-0,38;
32049,25;-0,21;-3,16;1,84;2,94;1,25;0,23;0,12;-0,28;-0,32;
32049,5;-0,03;-3,17;1,67;2,61;1,25;0,08;0,11;-0,25;-0,26;
32049,75;-0,02;-3,3;1,49;2,45;1,11;-0,06;0,1;-0,15;-0,18;
32050;0,19;-3,5;1,36;2,45;0,91;-0,1;0,08;-0,15;-0,12;
32050,25;0,17;-3,68;1,2;2,45;0,86;-0,04;0,08;-0,09;-0,06;
32050,5;0,36;-3,73;1,26;2,3;0,66;0,07;0,05;-0,13;-0,01;
32050,75;0,36;-3,67;1,2;2,3;0,61;0,16;0,06;-0,1;0,03;
32051;0,35;-3,51;1,21;2,3;0,61;0,21;0,03;-0,17;0,05;
32051,25;0,35;-3,3;1,25;2,2;0,61;0,21;0,05;-0,17;0,07;
32051,5;0,36;-3,19;1,26;2,2;0,61;0,18;0,02;-0,25;0,07;
32051,75;0,35;-3,27;1,21;2,2;0,76;0,16;0,05;-0,27;0,06;
32052;0,37;-3,44;1,31;2,21;0,76;0,2;0,03;-0,34;0,05;
32052,25;0,37;-3,65;1,36;2,21;0,9;0,25;0,07;-0,37;0,02;
32052,5;0,36;-3,81;1,4;2,2;1,01;0,32;0,06;-0,4;0;
32052,75;0,17;-3,94;1,45;2,21;1,15;0,41;0,11;-0,41;-0,04;
32053;0,18;-4,05;1,5;2,2;1,2;0,47;0,11;-0,39;-0,05;
32053,25;0,15;-4,17;1,5;2,21;1,25;0,47;0,15;-0,37;-0,08;
32053,5;0,2;-4,32;1,5;2,2;1,4;0,44;0,16;-0,3;-0,08;
32053,75;0,19;-4,41;1,55;2,2;1,4;0,38;0,2;-0,24;-0,09;
32054;0,16;-4,48;1,5;2,2;1,45;0,29;0,23;-0,12;-0,07;
32054,25;0,18;-4,53;1,45;2,21;1,45;0,18;0,26;-0,04;-0,07;
32054,5;0,16;-4,59;1,11;2,2;1,45;0,04;0,28;0,11;-0,03;
32054,75;0,2;-4,67;0,81;2,18;1,45;-0,07;0,3;0,21;-0,02;
32055;0,18;-4,75;0,62;1,92;1,45;-0,16;0,32;0,36;0,02;
32055,25;0,19;-4,77;0,53;1,82;1,45;-0,19;0,32;0,46;0,02;
32055,5;0,19;-4,69;0,38;1,72;1,45;-0,19;0,33;0,58;0,05;
32055,75;0,16;-4,48;0,33;1,55;1,45;-0,18;0,31;0,65;0,03;
32056;0;-4,17;0,33;1,43;1,45;-0,15;0,32;0,73;0,03;
32056,25;0,01;-3,96;0,33;1,42;1,45;-0,1;0,29;0,75;-0,02;
32056,5;0;-3,85;0,33;1,42;1,45;-0,06;0,28;0,76;-0,06;
32056,75;-0,02;-3,85;0,38;1,42;1,45;-0,09;0,24;0,73;-0,15;
32057;-0,01;-3,9;0,57;1,42;1,45;-0,1;0,22;0,69;-0,23;
32057,25;-0,02;-3,99;0,67;1,42;1,45;-0,07;0,18;0,61;-0,36;
32057,5;-0,03;-4,15;0,91;1,53;1,45;0,05;0,16;0,51;-0,47;
32057,75;-0,01;-4,39;1,06;1,72;1,45;0,14;0,12;0,4;-0,6;
32058;-0,04;-4,57;1,2;1,96;1,45;0,19;0,09;0,28;-0,72;
32058,25;-0,02;-4,5;1,32;2,2;1,45;0,19;0,08;0,15;-0,84;
32058,5;0;-4,39;1,44;2,3;1,45;0,18;0,05;0,03;-0,95;
32058,75;-0,02;-4,27;1,54;2,55;1,45;0,17;0,05;-0,08;-1,02;
32059;-0,02;-4,31;1,74;2,59;1,45;0,13;0,03;-0,17;-1,08;
32059,25;0;-4,38;1,84;2,64;1,45;0,08;0,05;-0,25;-1,1;
32059,5;0;-4,41;1,85;2,64;1,45;0,04;0,04;-0,28;-1,09;
32059,75;-0,01;-4,42;1,89;2,54;1,45;0,08;0,07;-0,32;-1,02;
32060;-0,01;-4,44;1,84;2,49;1,45;0,14;0,07;-0,29;-0,93;
32060,25;-0,01;-4,5;1,64;2,5;1,45;0,24;0,1;-0,28;-0,78;
32060,5;-0,2;-4,54;1,5;2,5;1,45;0,31;0,11;-0,2;-0,63;
32060,75;-0,21;-4,61;1,35;2,3;1,45;0,36;0,14;-0,14;-0,41;
32061;-0,2;-4,69;1,31;2,01;1,45;0,41;0,15;-0,02;-0,21;
32061,25;-0,19;-4,74;1,26;1,67;1,45;0,45;0,17;0,07;0,05;
32061,5;-0,05;-4,82;1,06;1,32;1,45;0,45;0,17;0,21;0,27;
32061,75;0;-4,99;1,01;0,93;1,45;0,48;0,16;0,3;0,53;
32062;-0,01;-5,23;0,91;0,84;1,35;0,51;0,17;0,43;0,74;
32062,25;0,18;-5,47;0,82;0,79;1,35;0,52;0,13;0,51;0,97;
32062,5;0,37;-5,64;0,76;0,73;1,35;0,5;0,12;0,6;1,13;
32062,75;0,38;-5,75;0,77;0,54;1,35;0,49;0,06;0,66;1,3;
32063;0,38;-5,8;0,77;0,45;1,35;0,42;0,04;0,69;1,39;
32063,25;0,54;-5,94;0,67;0,45;1,35;0,28;-0,05;0,71;1,48;
32063,5;0,55;-6,08;0,67;0,45;1,35;0,11;-0,07;0,69;1,5;
32063,75;0,77;-6,17;0,67;0,45;1,35;-0,13;-0,17;0,67;1,51;
32064;0,76;-6,2;0,87;0,45;1,35;-0,38;-0,2;0,59;1,46;
