Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
6794,75;0,01;6,28;-6,06;-2,05;0,22;-1,15;0,93;3,8;2,27;
6795;0,2;6,53;-6,8;-2,63;0,23;-1,07;0,8;4,56;2,75;
6795,25;0,22;6,92;-7,43;-3,07;0,18;-1,01;0,75;5,3;3,27;
6795,5;0,41;7,33;-8,17;-3,29;0,08;-0,76;0,58;5,89;3,69;
6795,75;0,59;7,51;-8,7;-3,46;0,08;-0,47;0,5;6,41;4,11;
6796;0,98;7,39;-8,99;-3,46;0,08;-0,29;0,32;6,74;4,39;
6796,25;1,37;7,19;-9,04;-3,46;0,07;-0,17;0,2;6,98;4,63;
6796,5;1,56;7,23;-9,09;-3,45;0,07;0,02;0,01;6,99;4,71;
6796,75;1,56;7,33;-8,74;-3,46;0,08;0,28;-0,12;6,91;4,73;
6797;1,75;7,16;-8,21;-3,36;0,08;0,46;-0,3;6,61;4,59;
6797,25;1,77;6,91;-7,44;-2,82;0,08;0,59;-0,44;6,22;4,37;
6797,5;1,96;6,84;-6,45;-2,38;0,08;0,71;-0,59;5,64;4,02;
6797,75;2,13;6,8;-5,13;-1,75;0,12;0,79;-0,7;4,99;3,6;
6798;2,12;6,46;-3,77;-0,87;0,23;0,88;-0,81;4,22;3,1;
6798,25;2,34;6,08;-2,42;0,1;0,22;1;-0,88;3,4;2,54;
6798,5;2,32;5,95;-1,07;0,93;0,23;1,01;-0,94;2,53;1,96;
6798,75;2,32;5,74;0,19;1,73;0,12;0,91;-0,96;1,65;1,34;
6799;2,35;5,24;1,35;2,5;0,03;0,81;-0,98;0,8;0,75;
6799,25;2,32;4,81;2,96;3,15;-0,02;0,73;-0,94;-0,04;0,14;
6799,5;2,34;4,57;4,3;4,01;-0,02;0,59;-0,93;-0,8;-0,37;
6799,75;2,33;4,33;5,34;5,36;-0,02;0,44;-0,84;-1,51;-0,89;
6800;2,34;4,12;6,21;6,68;-0,02;0,46;-0,79;-2,08;-1,28;
6800,25;2,13;4,17;6,91;7,73;-0,02;0,61;-0,66;-2,61;-1,65;
6800,5;2,14;4,41;7,51;8,44;-0,02;0,8;-0,6;-2,96;-1,87;
6800,75;1,95;4,6;7,9;8,59;-0,07;0,93;-0,45;-3,27;-2,07;
6801;1,76;4,69;8,24;8,54;-0,07;1;-0,38;-3,42;-2,13;
6801,25;1,37;4,76;8,34;8,54;0,02;1,03;-0,24;-3,52;-2,16;
6801,5;1,17;4,57;8,57;8,16;0,22;1,03;-0,17;-3,48;-2,09;
6801,75;0,79;3,9;8,67;7,68;0,42;0,99;-0,04;-3,41;-1,99;
6802;0,6;2,84;8,62;7,19;0,57;0,97;0,02;-3,24;-1,83;
6802,25;0,21;2,03;8,36;6,82;0,62;1;0,1;-3,06;-1,67;
6802,5;0,02;1,57;7,88;6,47;0,62;1,02;0,16;-2,83;-1,48;
6802,75;-0,18;1,23;7,31;6,07;0,67;1,04;0,19;-2,6;-1,3;
6803;-0,35;1,03;6,78;5,77;0,67;0,98;0,24;-2,37;-1,14;
6803,25;-0,55;1,2;6,15;5,62;0,72;0,75;0,23;-2,15;-1;
6803,5;-0,55;1,49;5,66;5,58;0,72;0,41;0,28;-1,96;-0,89;
6803,75;0,75;1,59;5,28;5,47;0,72;0,17;0,23;-1,79;-0,82;
6804;0,74;1,62;5,1;5,48;0,77;0,04;0,29;-1,67;-0,78;
6804,25;0,77;1,64;4,81;5,47;0,77;-0,07;0,2;-1,57;-0,79;
6804,5;0,74;1,64;4,72;5,47;0,72;-0,16;0,27;-1,52;-0,81;
6804,75;0,73;1,65;4,57;5,42;0,72;-0,08;0,16;-1,49;-0,88;
6805;0,76;1,6;4,37;5,42;0,62;0,03;0,25;-1,5;-0,94;
6805,25;-0,53;1,5;4,32;5,32;0,57;0,09;0,13;-1,52;-1,05;
6805,5;-0,54;1,44;4,28;4,84;0,57;0,19;0,22;-1,56;-1,12;
6805,75;0,58;1,46;4,18;4,78;0,56;0,31;0,1;-1,61;-1,22;
6806;-0,56;1,5;4,27;4,64;0,47;0,39;0,19;-1,64;-1,27;
6806,25;-0,33;1,45;4,32;4,64;0,47;0,4;0,09;-1,67;-1,35;
6806,5;-0,22;1,41;4,37;4,49;0,47;0,39;0,16;-1,67;-1,35;
6806,75;-0,18;1,32;4,37;4,44;0,47;0,37;0,07;-1,67;-1,37;
6807;0,01;1,06;4,17;4,29;0,47;0,37;0,13;-1,61;-1,33;
6807,25;0,22;0,7;4,03;4,2;0,42;0,4;0,06;-1,56;-1,29;
6807,5;0,2;0,47;4,03;3,98;0,42;0,43;0,08;-1,44;-1,21;
6807,75;0,4;0,45;3,98;3,76;0,37;0,42;0,03;-1,34;-1,13;
6808;0,4;0,44;3,93;3,56;0,37;0,38;0,02;-1,17;-1,02;
6808,25;0,41;0,4;3,88;3,37;0,37;0,34;-0,01;-1,04;-0,92;
6808,5;0,42;0,33;3,88;3,13;0,37;0,27;-0,04;-0,83;-0,82;
6808,75;0,41;0,27;3,73;2,93;0,37;0,14;-0,06;-0,69;-0,71;
6809;0,39;0,2;3,55;2,83;0,37;0,04;-0,11;-0,48;-0,64;
6809,25;0,41;0,2;3,38;2,68;0,37;0,04;-0,11;-0,35;-0,55;
6809,5;0,4;0,27;3,05;2,64;0,37;0,07;-0,17;-0,17;-0,52;
6809,75;0,38;0,3;3;2,64;0,37;0,07;-0,15;-0,07;-0,46;
6810;0,4;0,25;2,86;2,64;0,38;0,07;-0,2;0,05;-0,47;
6810,25;0,41;0,28;2,76;2,64;0,37;0,12;-0,16;0,11;-0,44;
6810,5;0,2;0,34;2,57;2,64;0,42;0,15;-0,2;0,17;-0,49;
6810,75;0,21;0,33;2,56;2,64;0,42;0,16;-0,15;0,19;-0,48;
6811;0,22;0,23;2,56;2,64;0,42;0,19;-0,16;0,19;-0,54;
6811,25;0,22;0,18;2,56;2,59;0,47;0,24;-0,1;0,17;-0,53;
6811,5;0,22;0,11;2,61;2,44;0,42;0,26;-0,1;0,13;-0,58;
6811,75;0;-0,09;2,42;2,39;0,56;0,28;-0,02;0,11;-0,56;
6812;0,02;-0,24;2,32;2,39;1,08;0,3;-0,01;0,05;-0,57;
6812,25;-0,19;-0,27;2,27;2,2;0,64;0,31;0,07;0,04;-0,53;
6812,5;-0,32;-0,3;2,16;2,1;0,62;0,3;0,09;-0,01;-0,5;
6812,75;-0,38;-0,42;1,93;2,05;0,57;0,29;0,17;0,02;-0,42;
6813;-0,39;-0,53;1,93;1,95;0,52;0,26;0,18;0,01;-0,36;
6813,25;-0,37;-0,56;1,83;1,71;0,52;0,13;0,25;0,09;-0,25;
6813,5;-0,34;-0,55;1,78;1,51;0,47;0;0,26;0,12;-0,16;
6813,75;-0,37;-0,59;1,34;1,32;0,47;-0,08;0,32;0,25;-0,04;
6814;-0,37;-0,67;1,05;1,22;0,47;-0,14;0,3;0,33;0,06;
6814,25;-0,36;-0,69;0,66;1,12;0,47;-0,29;0,35;0,5;0,17;
6814,5;-0,36;-0,67;0,41;1,08;0,47;-0,4;0,31;0,61;0,26;
6814,75;-0,37;-0,49;-0,12;0,91;0,47;-0,39;0,35;0,79;0,33;
6815;-0,36;-0,24;-0,46;0,79;0,47;-0,4;0,29;0,91;0,39;
6815,25;-0,35;-0,02;-0,85;0,69;0,47;-0,49;0,32;1,07;0,42;
6815,5;-0,36;0,13;-1,19;0,64;0,47;-0,55;0,24;1,16;0,44;
6815,75;-0,36;0,44;-1,48;0,63;0,47;-0,52;0,26;1,26;0,42;
6816;-0,37;0,68;-1,63;0,24;0,47;-0,49;0,18;1,31;0,4;
6816,25;-0,35;0,62;-1,92;0,1;0,47;-0,45;0,19;1,34;0,33;
6816,5;-0,35;0,66;-2,16;0,05;0,47;-0,36;0,1;1,31;0,28;
6816,75;-0,18;0,88;-2,18;-0,05;0,47;-0,25;0,11;1,26;0,19;
6817;0;0,99;-2,36;-0,14;0,47;-0,23;0,02;1,16;0,12;
6817,25;0,01;0,88;-2,36;-0,14;0,47;-0,25;0,02;1,04;0,03;
6817,5;0,21;0,79;-2,36;-0,14;0,47;-0,29;-0,05;0,88;-0,02;
6817,75;0,39;0,86;-2,36;-0,14;0,47;-0,37;-0,06;0,71;-0,09;
6818;0,4;0,84;-2,45;-0,14;0,47;-0,38;-0,11;0,52;-0,11;
6818,25;0,39;0,74;-2,46;-0,04;0,47;-0,24;-0,14;0,33;-0,14;
6818,5;0,39;0,82;-2,46;-0,05;0,47;0,11;-0,16;0,15;-0,11;
6818,75;0,39;1,18;-2,46;0;0,42;0,43;-0,2;-0,01;-0,08;
6819;0,42;1,55;-2,21;0,05;0,32;0,56;-0,2;-0,16;0,01;
6819,25;0,4;1,73;-2,07;0;0,32;0,7;-0,24;-0,25;0,09;
6819,5;0,41;1,8;-1,77;-0,25;0,32;0,78;-0,22;-0,33;0,23;
6819,75;0,39;1,61;-1,38;-0,81;0,32;0,76;-0,27;-0,34;0,35;
6820;0,59;0,66;-1,21;-1,41;0,33;0,73;-0,23;-0,33;0,52;
6820,25;0,58;-0,41;-1,09;-1,7;0,33;0,77;-0,28;-0,25;0,67;
6820,5;0,61;-0,9;-1,24;-1,95;0,32;0,82;-0,23;-0,15;0,85;
6820,75;0,58;-1,24;-1,72;-2,14;0,32;0,8;-0,28;0;0,99;
6821;0,42;-1,51;-2,02;-2,19;0,33;0,77;-0,21;0,18;1,15;
6821,25;0,42;-1,55;-2,36;-2,24;0,32;0,69;-0,26;0,38;1,27;
6821,5;0,21;-1,36;-2,56;-2,24;0,32;0,36;-0,19;0,6;1,39;
6821,75;0,21;-1,13;-2,8;-2,24;0,27;-0,05;-0,22;0,83;1,46;
6822;0,11;-0,91;-2,95;-2,24;0,27;-0,3;-0,16;1,06;1,53;
6822,25;0,03;-0,68;-3,05;-2,24;0,27;-0,49;-0,18;1,26;1,55;
6822,5;0,03;-0,52;-3,24;-2,24;0,28;-0,69;-0,13;1,47;1,56;
6822,75;0,03;-0,46;-3,29;-2,24;0,27;-0,81;-0,14;1,62;1,53;
6823;0,04;-0,43;-3,34;-2,24;0,27;-0,79;-0,1;1,79;1,49;
6823,25;0,02;-0,26;-3,34;-2,19;0,27;-0,71;-0,1;1,87;1,43;
6823,5;0,02;0;-3,24;-1,95;0,27;-0,62;-0,07;1,98;1,36;
6823,75;0,02;0,25;-3,09;-1,8;0,27;-0,54;-0,07;1,99;1,28;
6824;0,01;0,56;-3,09;-1,61;0,28;-0,47;-0,05;2,04;1,19;
6824,25;0,01;0,86;-3,09;-1,41;0,27;-0,44;-0,05;1,98;1,11;
6824,5;0;1,01;-2,95;-1,27;0,27;-0,43;-0,04;1,98;1,03;
6824,75;0,01;0,99;-2,8;-1,27;0,27;-0,34;-0,04;1,88;0,97;
6825;-0,19;0,96;-2,7;-1,22;0,27;-0,21;-0,03;1,84;0,91;
6825,25;-0,19;0,93;-2,49;-1,17;0,27;-0,13;-0,04;1,72;0,88;
6825,5;0,03;0,89;-2,16;-1,07;0,27;-0,04;-0,03;1,66;0,84;
6825,75;0,01;0,87;-1,81;-1;0,28;0,03;-0,05;1,54;0,84;
6826;0,01;0,84;-1,53;-0,87;0,27;0,01;-0,04;1,47;0,82;
6826,25;0,02;0,75;-1,24;-0,73;0,27;-0,11;-0,06;1,36;0,84;
6826,5;0,03;0,63;-0,95;-0,53;0,33;-0,23;-0,06;1,29;0,83;
6826,75;0,21;0,62;-0,7;-0,34;0,37;-0,25;-0,09;1,2;0,85;
6827;0,21;0,68;-0,41;-0,1;0,37;-0,2;-0,09;1,13;0,84;
6827,25;0,41;0,78;-0,12;0,1;0,42;-0,18;-0,11;1,04;0,84;
6827,5;0,41;0,97;0,17;0,44;0,47;-0,17;-0,11;0,95;0,81;
6827,75;0,21;1,32;0,47;0,54;0,47;-0,18;-0,13;0,86;0,78;
6828;0,22;1,64;0,86;0,69;0,52;-0,2;-0,14;0,75;0,71;
6828,25;0,21;1,67;1,25;0,83;0,56;-0,21;-0,14;0,62;0,65;
6828,5;0,21;1,5;1,63;0,98;0,57;-0,18;-0,15;0,47;0,54;
6828,75;0,2;1,41;2,07;1,12;0,57;-0,09;-0,14;0,31;0,44;
6829;0,22;1,37;2,36;1,32;0,57;0;-0,14;0,11;0,29;
6829,25;0,23;1,3;2,81;1,68;0,56;0,1;-0,1;-0,11;0,16;
6829,5;0,2;1,23;3,2;1,95;0,57;0,17;-0,1;-0,35;0;
6829,75;0,21;1,24;3,49;2,05;0,57;0,16;-0,03;-0,61;-0,15;
6830;0,23;1,22;3,64;2,25;0,57;0,1;-0,02;-0,9;-0,31;
6830,25;0,2;1,06;3,69;2,54;0,57;0,11;0,08;-1,19;-0,46;
6830,5;0,01;0,97;3,94;2,86;0,57;0,17;0,11;-1,48;-0,59;
6830,75;0,02;1,01;4,08;2,99;0,57;0,21;0,23;-1,78;-0,71;
6831;0,03;1,13;4,18;3,12;0,57;0,24;0,27;-2,06;-0,81;
6831,25;0;1,21;4,32;3,33;0,57;0,33;0,41;-2,33;-0,89;
6831,5;0,01;1,19;4,42;3,36;0,57;0,44;0,46;-2,57;-0,93;
6831,75;0,03;1,07;4,47;3,42;0,56;0,44;0,6;-2,77;-0,96;
6832;0,01;0,84;4,56;3,42;0,57;0,38;0,65;-2,94;-0,94;
6832,25;-0,04;0,66;4,61;3,42;0,57;0,4;0,78;-3,05;-0,92;
6832,5;-0,18;0,51;4,76;3,42;0,57;0,43;0,83;-3,12;-0,85;
6832,75;-0,18;0,26;4,72;3,42;0,57;0,36;0,92;-3,12;-0,79;
6833;-0,18;-0,1;4,57;3,42;0,57;0,26;0,96;-3,09;-0,68;
6833,25;-0,17;-0,26;4,47;3,42;0,57;0,23;1,01;-2,97;-0,59;
6833,5;-0,18;-0,18;4,38;3,42;0,57;0,23;1,02;-2,83;-0,46;
6833,75;0,21;-0,2;4,18;3,41;0,57;0,15;1,02;-2,6;-0,35;
6834;0,41;-0,17;4,08;3,42;0,57;0,04;1;-2,38;-0,23;
6834,25;0,43;0,13;4,03;3,44;0,57;-0,09;0,95;-2,06;-0,12;
6834,5;0,41;0,42;3,84;3,56;0,57;-0,27;0,9;-1,78;-0,01;
6834,75;0,79;0,37;3,59;3,72;0,57;-0,45;0,8;-1,41;0,07;
6835;0,98;0,17;3,4;3,95;0,57;-0,56;0,72;-1,09;0,14;
6835,25;0,97;0,21;3,06;4,19;0,57;-0,73;0,6;-0,71;0,2;
6835,5;0,99;0,38;2,76;4,35;0,57;-0,94;0,49;-0,41;0,22;
6835,75;1,35;0,52;2,52;4,75;0,57;-1,06;0,35;-0,06;0,23;
6836;1,54;0,71;2,23;5,38;0,57;-1,12;0,24;0,2;0,2;
6836,25;1,75;1,09;1,93;5,82;0,57;-1,21;0,1;0,49;0,16;
6836,5;2,15;1,51;1,78;6,22;0,57;-1,18;-0,02;0,68;0,08;
6836,75;2,33;1,99;1,54;6,33;0,57;-1,04;-0,14;0,87;-0,01;
6837;2,52;2,64;1,51;6,52;0,52;-1,03;-0,24;0,97;-0,14;
6837,25;2,7;3,3;1,63;6,53;0,52;-1,12;-0,34;1,05;-0,28;
6837,5;2,73;3,78;1,78;6,57;0,52;-1,1;-0,42;1,07;-0,45;
6837,75;2,71;4;1,93;6,63;0,52;-0,9;-0,49;1,05;-0,63;
6838;2,73;3,72;2,15;6,72;0,62;-0,7;-0,55;0,99;-0,83;
6838,25;2,73;3,32;2,28;6,93;0,67;-0,55;-0,59;0,87;-1,04;
6838,5;2,71;3,46;2,42;7,13;0,67;-0,39;-0,62;0,76;-1,25;
6838,75;2,71;3,89;2,57;7,28;0,67;-0,21;-0,64;0,58;-1,46;
6839;2,72;4;2,66;7,42;0,67;-0,06;-0,66;0,44;-1,67;
6839,25;2,73;3,8;2,76;7,48;2,05;0,05;-0,66;0,24;-1,87;
6839,5;2,7;3,6;2,86;7,52;1,4;0,03;-0,66;0,09;-2,04;
6839,75;2,71;3,65;3,06;7,58;0,68;-0,04;-0,66;-0,1;-2,21;
6840;2,28;3,8;3,2;7,58;0,67;0,05;-0,65;-0,23;-2,33;
6840,25;2,17;3,94;3,25;7,57;0,67;0,22;-0,66;-0,37;-2,43;
6840,5;2,29;3,96;3,25;7,58;0,67;0,33;-0,63;-0,46;-2,49;
6840,75;2,32;3,86;3,2;7,53;0,67;0,36;-0,65;-0,55;-2,51;
6841;2,35;3,63;3,15;7,53;0,62;0,37;-0,62;-0,58;-2,49;
6841,25;2,32;3,43;3,15;7,53;0,62;0,46;-0,64;-0,61;-2,43;
6841,5;2,14;3,33;3,2;7,09;0,61;0,65;-0,61;-0,59;-2,31;
6841,75;2,15;3,24;3,25;6,63;0,62;0,85;-0,62;-0,56;-2,16;
6842;2,14;3,02;3,16;5,86;0,62;0,92;-0,59;-0,49;-1,98;
6842,25;2,13;2,72;2,86;4,92;0,62;0,92;-0,61;-0,42;-1,75;
6842,5;1,95;2,5;2,62;4,31;0,62;0,88;-0,57;-0,33;-1,5;
6842,75;1,94;2,28;2,23;3,52;0,62;0,85;-0,58;-0,24;-1,23;
6843;1,75;1,86;1,83;2,74;0,62;0,86;-0,55;-0,14;-0,95;
6843,25;1,56;1,39;1,44;2,19;0,62;0,95;-0,54;-0,06;-0,65;
6843,5;1,36;1,19;1,1;1,65;0,62;1;-0,51;0,04;-0,36;
6843,75;1,37;1,11;0,91;1,23;0,62;0,93;-0,49;0,09;-0,07;
6844;1,16;0,98;0,62;0,8;0,62;0,98;-0,45;0,16;0,18;
6844,25;1,16;0,87;0,42;0,45;0,62;1,11;-0,42;0,17;0,43;
6844,5;1,16;0,74;0,23;0,05;0,62;0,85;-0,39;0,21;0,64;
6844,75;0,98;0,39;0,13;-0,44;0,62;0,66;-0,35;0,18;0,83;
6845;1;0,03;-0,02;-0,87;0,62;0,6;-0,32;0,18;0,97;
6845,25;0,98;-0,07;-0,02;-1,17;0,62;0,59;-0,27;0,11;1,09;
6845,5;0,98;-0,44;-0,11;-1,46;0,62;0,55;-0,24;0,08;1,17;
6845,75;0,98;-1,04;-0,31;-1,75;0,62;0,54;-0,19;0;1,21;
6846;0,98;-0,68;-0,46;-1,9;0,62;0,57;-0,16;-0,05;1,23;
6846,25;0,97;-0,59;-0,65;-1,9;0,62;0,46;-0,1;-0,14;1,22;
6846,5;0,98;-0,61;-0,85;-1,9;0,67;0,31;-0,08;-0,2;1,2;
6846,75;0,78;-0,67;-0,9;-2,05;0,67;0,25;-0,02;-0,27;1,15;
6847;0,78;-0,67;-1,04;-2,04;0,67;0,15;0;-0,31;1,12;
6847,25;0,61;-0,76;-1,09;-2,05;0,67;-0,03;0,06;-0,35;1,06;
6847,5;0,39;-0,96;-1,09;-2,04;0,67;0,06;0,09;-0,38;1,03;
6847,75;0,41;-1;-1,04;-2,04;0,67;0,09;0,15;-0,37;0,98;
6848;0,22;-0,9;-1,05;-2,04;0,66;0,14;0,18;-0,36;0,97;
6848,25;0,04;-0,81;-1,24;-2,05;0,67;0,15;0,23;-0,31;0,95;
6848,5;0;-0,9;-1,28;-2,04;0,67;0,14;0,26;-0,27;0,97;
6848,75;-0,17;-0,94;-1,53;-2,05;0,67;0,13;0,31;-0,17;0,98;
6849;-0,19;-0,87;-1,72;-2,26;0,66;0,08;0,34;-0,11;1,02;
6849,25;-0,17;-0,87;-2,02;-2,53;0,67;0,01;0,37;0,02;1,07;
6849,5;-0,16;-1,02;-2,21;-2,77;0,67;-0,07;0,41;0,1;1,12;
6849,75;-0,18;-1,12;-2,46;-3,07;0,67;-0,13;0,42;0,24;1,19;
6850;-0,18;-1,1;-2,85;-3,21;0,67;-0,2;0,45;0,33;1,24;
6850,25;-0,18;-1,15;-3,1;-3,26;0,67;-0,22;0,45;0,47;1,31;
6850,5;-0,17;-1,19;-3,29;-3,46;0,66;-0,21;0,47;0,55;1,35;
6850,75;-0,17;-1,04;-3,53;-3,51;0,67;-0,2;0,46;0,66;1,4;
6851;-0,17;-0,68;-3,73;-3,56;0,66;-0,24;0,46;0,72;1,41;
6851,25;-0,19;-0,4;-4,26;-3,85;0,66;-0,25;0,44;0,8;1,43;
6851,5;-0,19;-0,31;-4,31;-3,95;0,67;-0,22;0,42;0,83;1,4;
6851,75;-0,2;-0,27;-4,41;-4,05;0,67;-0,22;0,39;0,87;1,38;
6852;-0,18;-0,23;-4,56;-4,05;0,67;-0,24;0,37;0,87;1,32;
6852,25;-0,01;-0,25;-4,66;-4,05;0,67;-0,2;0,33;0,87;1,26;
6852,5;0,03;-0,31;-4,75;-4,05;0,67;-0,07;0,3;0,83;1,17;
6852,75;0,02;-0,38;-5;-4,05;0,67;0,05;0,27;0,81;1,08;
6853;0;-0,45;-5,05;-4,05;0,67;0,09;0,23;0,75;0,97;
6853,25;0;-0,47;-5,09;-4,05;0,67;0,09;0,2;0,71;0,86;
6853,5;0,03;-0,47;-5,04;-4,04;0,67;0,11;0,16;0,64;0,75;
6853,75;0,02;-0,44;-5,05;-4,04;0,67;0,06;0,15;0,59;0,63;
6854;0,18;-0,48;-4,99;-4;0,67;-0,05;0,11;0,53;0,52;
6854,25;0,22;-0,55;-4,8;-3,7;0,67;-0,13;0,1;0,49;0,42;
6854,5;0,23;-0,58;-4,66;-3,6;0,67;-0,13;0,07;0,43;0,32;
6854,75;0,2;-0,55;-4,61;-3,66;0,67;-0,02;0,07;0,4;0,23;
6855;0,21;-0,55;-4,45;-3,61;0,67;0,11;0,04;0,37;0,15;
6855,25;0,2;-0,44;-4,36;-3,71;0,66;0,21;0,05;0,35;0,08;
6855,5;0,22;-0,17;-4,31;-3,8;0,67;0,29;0,03;0,33;0,02;
6855,75;0,21;0,01;-4,26;-3,8;0,67;0,32;0,04;0,33;-0,04;
6856;0,21;-0,07;-4,21;-3,85;0,67;0,3;0,03;0,31;-0,09;
6856,25;0,05;-0,42;-4,26;-3,95;0,67;0,25;0,03;0,3;-0,14;
6856,5;0,01;-0,78;-4,26;-3,95;0,67;0,13;0,03;0,29;-0,19;
6856,75;0,01;-1,08;-4,36;-4;0,67;0,06;0,03;0,26;-0,24;
6857;0,03;-1,34;-4,56;-4;0,67;0,06;0,03;0,23;-0,29;
6857,25;0,01;-1,5;-4,8;-4,04;0,67;0,07;0,02;0,17;-0,35;
6857,5;0,01;-1,48;-5,01;-4,05;0,67;-0,02;0,02;0,12;-0,42;
6857,75;0,01;-1,3;-5,14;-4,04;0,67;-0,15;0,02;0,02;-0,49;
6858;-0,18;-0,95;-5,19;-4,04;0,67;-0,26;0,02;-0,05;-0,57;
6858,25;-0,19;-0,6;-5,19;-4,05;0,67;-0,34;0,01;-0,18;-0,65;
6858,5;0,02;-0,36;-5,19;-4,05;0,67;-0,44;0,01;-0,27;-0,74;
6858,75;-0,19;-0,18;-5,14;-4,05;0,67;-0,52;0;-0,42;-0,82;
6859;-0,18;-0,01;-5,04;-4,05;0,67;-0,54;0;-0,52;-0,91;
6859,25;0,02;0,04;-4,99;-4,04;0,67;-0,5;-0,01;-0,67;-0,98;
6859,5;-0,17;-0,01;-4,87;-4,05;0,61;-0,43;-0,01;-0,76;-1,05;
6859,75;-0,02;-0,07;-4,85;-3,92;0,47;-0,35;-0,01;-0,88;-1,11;
6860;-0,19;-0,02;-4,8;-3,8;0,42;-0,29;-0,02;-0,94;-1,15;
6860,25;-0,18;0,07;-4,8;-3,8;0,42;-0,22;-0,02;-1,02;-1,17;
6860,5;-0,18;0,15;-4,85;-3,8;0,42;-0,12;-0,03;-1,04;-1,18;
6860,75;-0,17;0,22;-5;-3,9;0,42;-0,08;-0,03;-1,06;-1,17;
6861;-0,16;0,35;-5,09;-3,9;0,42;-0,09;-0,04;-1,04;-1,14;
6861,25;-0,19;0,45;-5,2;-3,95;0,43;-0,15;-0,04;-1;-1,09;
6861,5;0,01;0,5;-5,19;-3,95;0,42;-0,18;-0,05;-0,94;-1,02;
6861,75;0,01;0,47;-5,29;-4;0,42;-0,2;-0,06;-0,85;-0,96;
6862;0;0,36;-5,43;-4,34;0,42;-0,25;-0,06;-0,76;-0,87;
6862,25;0,02;0,28;-5,6;-4,48;0,42;-0,29;-0,07;-0,64;-0,8;
6862,5;0,01;0,26;-5,73;-4,58;0,42;-0,24;-0,07;-0,55;-0,7;
6862,75;0,02;0,39;-5,9;-4,73;0,42;-0,17;-0,07;-0,43;-0,64;
6863;0,02;0,53;-6,07;-4,78;0,47;-0,14;-0,07;-0,36;-0,56;
6863,25;0,02;0,67;-6,29;-4,77;0,47;-0,15;-0,08;-0,27;-0,51;
6863,5;0,02;0,91;-6,31;-4,77;0,47;-0,18;-0,07;-0,23;-0,46;
6863,75;0,01;1,07;-6,31;-4,77;0,47;-0,2;-0,08;-0,19;-0,45;
6864;0,01;1,08;-6,36;-4,77;0,52;-0,22;-0,07;-0,2;-0,43;
