Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
13823,25;-0,16;-0,05;0,77;2,05;0,52;0,12;0,19;0,19;0,07;
13823,5;-0,17;0,08;0,76;1,95;0,52;0,08;0,23;0,2;0,13;
13823,75;-0,17;0,14;0,76;1,76;0,52;0,06;0,23;0,23;0,22;
13824;-0,17;0,13;0,81;1,71;0,52;0,07;0,25;0,22;0,29;
13824,25;-0,16;-0,07;0,81;1,62;0,52;0,15;0,25;0,22;0,38;
13824,5;-0,16;-0,36;0,91;1,56;0,52;0,3;0,25;0,19;0,45;
13824,75;-0,18;-0,58;1;1,56;0,52;0,43;0,25;0,17;0,51;
13825;-0,18;-0,7;1,12;1,56;0,52;0,43;0,22;0,12;0,55;
13825,25;-0,17;-0,79;1,35;1,56;0,57;0,41;0,21;0,08;0,59;
13825,5;-0,18;-0,85;1,54;1,56;0,57;0,42;0,17;0,03;0,59;
13825,75;-0,18;-0,98;1,54;1,56;0,57;0,38;0,16;-0,02;0,58;
13826;0,03;-1,17;1,54;1,57;0,57;0,28;0,1;-0,07;0,55;
13826,25;0,02;-1,34;1,64;1,56;0,57;0,16;0,09;-0,12;0,49;
13826,5;0,22;-1,21;1,74;1,56;0,57;0,05;0,03;-0,15;0,44;
13826,75;0,22;-1,1;1,74;1,56;0,57;-0,09;0,02;-0,19;0,34;
13827;0,22;-1,12;1,74;1,56;0,57;-0,27;-0,04;-0,2;0,26;
13827,25;0,22;-1,21;1,49;1,81;0,57;-0,43;-0,04;-0,22;0,15;
13827,5;0,36;-1,19;1,49;2,01;0,57;-0,59;-0,09;-0,21;0,07;
13827,75;0,41;-1,07;1,53;2,3;0,57;-0,7;-0,08;-0,21;-0,05;
13828;0,4;-0,85;1,4;2,69;0,57;-0,68;-0,11;-0,16;-0,12;
13828,25;0,39;-0,51;1,4;2,93;0,57;-0,58;-0,11;-0,14;-0,22;
13828,5;0,41;-0,05;1,35;2,93;0,47;-0,52;-0,11;-0,08;-0,26;
13828,75;0,4;0,32;1,3;2,88;0,37;-0,48;-0,1;-0,04;-0,33;
13829;0,4;0,59;1,06;2,74;0,32;-0,4;-0,09;0,04;-0,34;
13829,25;0,41;0,78;0,91;2,73;0,17;-0,28;-0,08;0,08;-0,37;
13829,5;0,39;0,82;0,66;2,73;0,03;-0,15;-0,05;0,16;-0,34;
13829,75;0,2;0,66;0,57;2,74;-0,07;-0,04;-0,03;0,2;-0,33;
13830;0,19;0,45;0,46;2,68;-0,07;0,1;0;0,28;-0,28;
13830,25;0,22;0,24;0,47;2,63;-0,07;0,2;0,02;0,31;-0,23;
13830,5;0,21;0,01;0,42;2,44;-0,07;0,26;0,05;0,37;-0,16;
13830,75;0,17;-0,23;0,42;2,25;-0,07;0,27;0,06;0,38;-0,1;
13831;0,21;-0,38;0,42;2,06;-0,07;0,25;0,09;0,42;-0,02;
13831,25;0,19;-0,39;0,51;1,96;-0,02;0,18;0,09;0,42;0,04;
13831,5;0,2;-0,36;0,51;1,86;0,03;0,08;0,1;0,43;0,1;
13831,75;0,21;-0,3;0,43;1,81;0,22;-0,02;0,1;0,4;0,16;
13832;0,21;-0,17;0,37;1,81;0,27;-0,13;0,09;0,4;0,2;
13832,25;0,22;-0,02;0,42;1,81;0,32;-0,2;0,08;0,35;0,23;
13832,5;0,22;0,06;0,42;1,81;0,38;-0,23;0,05;0,32;0,24;
13832,75;0,21;0,12;0,49;1,81;0,42;-0,19;0,04;0,26;0,24;
13833;0,22;0,2;0,61;1,81;0,42;-0,15;0;0,22;0,22;
13833,25;0,19;0,31;0,76;1,81;0,47;-0,11;-0,02;0,15;0,19;
13833,5;0,22;0,39;0,96;1,81;0,47;-0,01;-0,07;0,1;0,15;
13833,75;0,23;0,38;1,2;1,81;0,47;0,11;-0,08;0,04;0,1;
13834;0,39;0,3;1,3;1,81;0,47;0,18;-0,13;-0,02;0,04;
13834,25;0,42;0,18;1,38;1,85;0,47;0,18;-0,14;-0,07;-0,01;
13834,5;0,41;0,1;1,5;1,95;0,47;0,2;-0,17;-0,13;-0,07;
13834,75;0,4;0,03;1,55;2;0,47;0,22;-0,18;-0,17;-0,12;
13835;0,59;-0,14;1,54;2,15;0,47;0,22;-0,19;-0,21;-0,17;
13835,25;0,59;-0,36;1,49;2,29;0,47;0,16;-0,2;-0,24;-0,2;
13835,5;0,6;-0,47;1,5;2,39;0,47;0,08;-0,19;-0,27;-0,24;
13835,75;0,59;-0,42;1,49;2,39;0,47;0;-0,19;-0,28;-0,25;
13836;0,4;-0,4;1,44;2,44;0,47;-0,04;-0,15;-0,3;-0,27;
13836,25;0,41;-0,36;1,44;2,49;0,47;-0,08;-0,16;-0,28;-0,25;
13836,5;0,4;-0,28;1,44;2,49;0,47;-0,12;-0,11;-0,29;-0,25;
13836,75;0,41;-0,11;1,44;2,44;0,47;-0,15;-0,11;-0,25;-0,2;
13837;0,21;0,05;1,49;2,44;0,47;-0,12;-0,05;-0,25;-0,19;
13837,25;0,2;0,17;1,54;2,39;0,47;-0,05;-0,06;-0,2;-0,13;
13837,5;0,24;0,23;1,64;2,39;0,47;0;0;-0,19;-0,11;
13837,75;0,2;0,27;1,64;2,39;0,47;0,02;-0,01;-0,13;-0,05;
13838;0,22;0,22;1,49;2,3;0,47;0,03;0,04;-0,11;-0,03;
13838,25;0,2;0,08;1,44;2,3;0,47;0,11;0,02;-0,05;0,02;
13838,5;0,21;-0,1;1,44;2,3;0,47;0,18;0,05;-0,03;0,04;
13838,75;0,22;-0,27;1,39;2,29;0,47;0,2;0,03;0,03;0,08;
13839;0,21;-0,4;1,39;2,27;0,47;0,23;0,04;0,05;0,09;
13839,25;0,2;-0,42;1,39;2,25;0,47;0,25;0,02;0,1;0,1;
13839,5;0,22;-0,37;1,25;2,25;0,47;0,22;0,01;0,12;0,1;
13839,75;0,22;-0,43;1,27;2,25;0,47;0,16;-0,01;0,15;0,1;
13840;0,2;-0,48;1,3;2,25;0,47;0,11;-0,03;0,17;0,09;
13840,25;0,23;-0,44;1,19;2,25;0,47;0,06;-0,04;0,18;0,08;
13840,5;0,2;-0,46;1,17;2,25;0,47;-0,03;-0,06;0,19;0,08;
13840,75;0,4;-0,47;1,2;2,25;0,52;-0,09;-0,07;0,19;0,06;
13841;0,41;-0,45;1,05;2,25;0,52;-0,08;-0,08;0,18;0,06;
13841,25;0,4;-0,41;0,91;2,25;0,52;-0,06;-0,08;0,17;0,05;
13841,5;0,4;-0,45;0,81;2,25;0,52;-0,04;-0,08;0,16;0,06;
13841,75;0,41;-0,45;0,76;2,25;0,52;0,02;-0,06;0,14;0,06;
13842;0,41;-0,3;0,76;2,25;0,52;0,06;-0,05;0,13;0,08;
13842,25;0,41;-0,14;0,81;2,25;0,52;0,09;-0,03;0,11;0,08;
13842,5;0,4;-0,14;0,81;2,24;0,52;0,13;-0,01;0,09;0,1;
13842,75;0,4;-0,23;0,86;2,25;0,52;0,18;0,02;0,07;0,11;
13843;0,23;-0,37;1;2,24;0,52;0,14;0,05;0,06;0,13;
13843,25;0,21;-0,51;1,1;2,25;0,52;0,1;0,07;0,05;0,14;
13843,5;0,2;-0,63;1,3;2,24;0,52;0,2;0,1;0,04;0,15;
13843,75;0,21;-0,73;1,39;2,25;0,52;0,35;0,11;0,04;0,14;
13844;0,19;-0,83;1,3;2,25;0,52;0,41;0,13;0,03;0,14;
13844,25;0,22;-0,94;1,25;2,25;0,52;0,4;0,14;0,04;0,12;
13844,5;0,21;-0,85;1,35;2,25;0,52;0,37;0,14;0,04;0,1;
13844,75;0,18;-0,74;1,34;2,24;0,52;0,32;0,14;0,06;0,05;
13845;0,21;-0,89;1,3;2,25;0,52;0,18;0,13;0,06;0,01;
13845,25;0,21;-1,18;1,2;2,25;0,52;0,01;0,11;0,07;-0,05;
13845,5;0,39;-1,37;1,1;2,24;0,52;-0,21;0,08;0,07;-0,1;
13845,75;0,39;-1,44;1,06;2,3;0,52;-0,47;0,07;0,08;-0,18;
13846;0,41;-1,49;1,05;2,64;0,52;-0,61;0,02;0,08;-0,23;
13846,25;0,4;-1,47;1,01;3,11;0,52;-0,64;0,01;0,07;-0,3;
13846,5;0,6;-1,18;1;3,37;0,52;-0,62;-0,04;0,07;-0,34;
13846,75;0,6;-0,77;1;3,46;0,57;-0,55;-0,04;0,04;-0,4;
13847;0,59;-0,2;1,01;3,37;0,62;-0,41;-0,1;0,04;-0,42;
13847,25;0,59;0,46;1;3,32;0,67;-0,23;-0,08;-0,01;-0,45;
13847,5;0,59;0,98;1,05;3,12;0,71;-0,12;-0,13;-0,01;-0,44;
13847,75;0,6;1,18;1,25;2,88;0,72;-0,06;-0,1;-0,07;-0,44;
13848;0,57;0,97;1,25;2,64;0,77;0,06;-0,13;-0,08;-0,4;
13848,25;0,41;0,46;1,3;2,49;0,76;0,21;-0,09;-0,14;-0,37;
13848,5;0,38;-0,15;1,35;2,39;0,76;0,4;-0,11;-0,15;-0,31;
13848,75;0,42;-0,73;1,35;2,2;0,77;0,63;-0,07;-0,22;-0,25;
13849;0,4;-1,12;1,45;2,05;0,77;0,85;-0,07;-0,23;-0,18;
13849,25;0,21;-1,29;1,62;2;0,77;0,99;-0,03;-0,29;-0,11;
13849,5;0,22;-1,36;1,68;2;0,77;0,97;-0,02;-0,29;-0,04;
13849,75;0,21;-1,4;1,74;2;0,77;0,82;0,02;-0,33;0,03;
13850;0,21;-1,41;1,79;2,01;0,77;0,62;0,04;-0,34;0,09;
13850,25;0,22;-1,44;1,79;2;0,77;0,42;0,05;-0,36;0,15;
13850,5;0,2;-1,57;1,79;2;0,77;0,28;0,08;-0,36;0,18;
13850,75;0,21;-1,78;1,83;1,95;0,77;0,2;0,08;-0,36;0,22;
13851;0,21;-1,95;1,79;1,95;0,77;0,14;0,11;-0,35;0,23;
13851,25;0,22;-2,01;1,79;1,95;0,77;0,06;0,09;-0,34;0,25;
13851,5;0,01;-2;1,79;1,95;0,76;0,01;0,12;-0,33;0,22;
13851,75;0,01;-1,98;1,73;1,95;0,76;0,01;0,09;-0,29;0,23;
13852;0,03;-1,95;1,74;1,95;0,77;-0,03;0,11;-0,28;0,18;
13852,25;0;-1,91;1,74;2;0,82;-0,09;0,07;-0,23;0,18;
13852,5;0,02;-1,78;1,74;2,21;0,81;-0,15;0,09;-0,22;0,13;
13852,75;0,05;-1,58;1,69;2,24;0,82;-0,18;0,05;-0,16;0,12;
13853;0,02;-1,44;1,69;2,25;0,82;-0,21;0,06;-0,14;0,07;
13853,25;0;-1,46;1,54;2,25;0,81;-0,24;0,02;-0,09;0,07;
13853,5;0,01;-1,49;1,4;2,15;0,82;-0,24;0,03;-0,06;0,03;
13853,75;0,02;-1,51;1,39;2,1;0,82;-0,23;0;-0,01;0,04;
13854;0,01;-1,49;1,36;2,1;0,82;-0,16;0;0,02;0,02;
13854,25;0,01;-1,46;1,35;2,1;0,82;-0,05;-0,02;0,06;0,04;
13854,5;0,03;-1,37;1,34;2,1;0,81;0,01;-0,02;0,1;0,04;
13854,75;0,04;-1,27;1,25;2,1;0,81;0;-0,03;0,13;0,07;
13855;0,22;-1,22;1,2;2,1;0,81;-0,04;-0,04;0,17;0,08;
13855,25;0,2;-1,22;1,25;2,1;0,82;-0,08;-0,04;0,2;0,11;
13855,5;0,2;-1,3;1,2;2,1;0,81;-0,11;-0,05;0,23;0,13;
13855,75;0,22;-1,43;1,1;2,1;0,81;-0,14;-0,06;0,26;0,14;
13856;0,23;-1,49;1,1;2,1;0,82;-0,15;-0,06;0,29;0,16;
13856,25;0,2;-1,46;1,05;2,1;0,82;-0,1;-0,07;0,31;0,16;
13856,5;0,22;-1,36;0,96;2,1;0,82;-0,08;-0,07;0,33;0,17;
13856,75;0,21;-1,27;0,91;2,1;0,82;-0,06;-0,09;0,35;0,17;
13857;0,22;-1,17;0,91;2,05;0,82;-0,1;-0,08;0,36;0,17;
13857,25;0,21;-1,03;0,81;2,05;0,81;-0,18;-0,1;0,37;0,16;
13857,5;0,23;-0,93;0,66;2,05;0,81;-0,25;-0,08;0,37;0,15;
13857,75;0,21;-0,96;0,66;2,05;0,82;-0,29;-0,11;0,38;0,14;
13858;0,23;-0,99;0,61;2,05;0,81;-0,29;-0,08;0,35;0,13;
13858,25;0,23;-1,03;0,61;2,05;0,81;-0,27;-0,11;0,36;0,12;
13858,5;0,21;-1,01;0,66;2,05;0,82;-0,21;-0,08;0,32;0,11;
13858,75;0,21;-0,9;0,66;2,05;0,81;-0,13;-0,1;0,32;0,12;
13859;0,21;-0,74;0,91;2,05;0,81;-0,03;-0,07;0,27;0,12;
13859,25;0,2;-0,59;0,91;2,05;0,81;0,01;-0,08;0,25;0,13;
13859,5;0,01;-0,48;0,91;2,05;0,81;0,04;-0,04;0,19;0,14;
13859,75;0,01;-0,47;0,96;2,05;0,81;0,05;-0,05;0,17;0,16;
13860;0,01;-0,53;1,05;2,05;0,81;0,08;-0,02;0,1;0,17;
13860,25;0,03;-0,66;1,1;2,05;0,81;0,13;-0,01;0,06;0,19;
13860,5;0,03;-0,83;1,3;2,05;0,81;0,24;0,01;-0,01;0,2;
13860,75;0,02;-0,99;1,44;2,05;0,77;0,33;0,03;-0,06;0,2;
13861;0,01;-1,12;1,64;2,05;0,72;0,28;0,05;-0,12;0,2;
13861,25;0,03;-1,18;1,79;2,05;0,71;0,14;0,07;-0,18;0,18;
13861,5;0,03;-1,23;1,84;2,05;0,72;0,1;0,07;-0,23;0,16;
13861,75;0,02;-1,3;1,88;2,05;0,72;0,15;0,11;-0,29;0,11;
13862;0,02;-1,45;1,79;2,05;0,72;0,19;0,09;-0,33;0,07;
13862,25;0,02;-1,6;1,82;2,05;0,72;0,19;0,13;-0,38;-0,02;
13862,5;0,03;-1,3;1,93;2,05;0,72;0,12;0,11;-0,4;-0,07;
13862,75;0;-0,91;2,13;2,05;0,71;-0,02;0,14;-0,44;-0,18;
13863;0,01;-0,83;2,13;2,05;0,72;-0,23;0,11;-0,43;-0,24;
13863,25;0,02;-1,1;1,98;2,15;0,72;-0,47;0,14;-0,46;-0,35;
13863,5;0,21;-1,4;1,89;2,26;0,72;-0,72;0,1;-0,43;-0,41;
13863,75;0,22;-1,58;1,74;2,68;0,72;-0,92;0,12;-0,44;-0,51;
13864;0,22;-1,49;1,49;3,07;0,72;-0,88;0,08;-0,39;-0,54;
13864,25;0,21;-1,13;1,44;3,38;0,72;-0,67;0,1;-0,38;-0,62;
13864,5;0,39;-0,54;1,44;3,51;0,72;-0,52;0,06;-0,32;-0,62;
13864,75;0,41;0,12;1,44;3,51;0,72;-0,49;0,08;-0,29;-0,65;
13865;0,41;0,71;1,39;3,42;0,77;-0,49;0,04;-0,23;-0,63;
13865,25;0,39;1,17;1,34;3,42;0,82;-0,44;0,05;-0,19;-0,61;
13865,5;0,41;1,34;1,2;3,19;0,87;-0,34;0,03;-0,13;-0,55;
13865,75;0,42;1,12;1,06;2,88;0,87;-0,2;0,04;-0,1;-0,49;
13866;0,41;0,74;0,97;2,61;0,86;0;0,02;-0,05;-0,41;
13866,25;0,39;0,36;0,91;2,32;0,86;0,23;0,03;-0,01;-0,32;
13866,5;0,4;0,05;0,86;2,06;0,87;0,44;0,02;0,01;-0,23;
13866,75;0,41;-0,26;0,66;1,76;0,87;0,63;0,03;0,04;-0,13;
13867;0,4;-0,46;0,51;1,71;0,86;0,71;0,02;0,05;-0,05;
13867,25;0,41;-0,52;0,47;1,56;0,86;0,65;0,03;0,07;0,05;
13867,5;0,4;-0,53;0,55;1,51;0,86;0,5;0,03;0,07;0,1;
13867,75;0,38;-0,56;0,56;1,52;0,86;0,36;0,03;0,09;0,18;
13868;0,41;-0,62;0,56;1,51;0,86;0,21;0,03;0,08;0,2;
13868,25;0,4;-0,72;0,76;1,51;0,87;0,04;0,03;0,1;0,24;
13868,5;0,4;-0,8;0,81;1,52;0,87;-0,09;0,03;0,11;0,23;
13868,75;0,38;-0,82;0,86;1,52;0,87;-0,13;0,03;0,14;0,23;
13869;0,4;-0,77;0,96;1,51;0,86;-0,16;0,02;0,16;0,2;
13869,25;0,4;-0,7;1;1,51;0,87;-0,21;0,01;0,2;0,17;
13869,5;0,4;-0,57;0,96;1,56;0,87;-0,26;0;0,25;0,12;
13869,75;0,39;-0,37;0,91;1,56;0,87;-0,31;-0,02;0,3;0,08;
13870;0,4;-0,19;0,86;1,67;0,87;-0,35;-0,03;0,37;0,03;
13870,25;0,41;-0,12;0,76;1,76;0,86;-0,38;-0,05;0,44;-0,01;
13870,5;0,41;-0,06;0,76;1,76;0,87;-0,38;-0,07;0,52;-0,04;
13870,75;0,61;0,06;0,66;1,81;0,87;-0,34;-0,09;0,58;-0,07;
13871;0,6;0,17;0,56;1,81;0,87;-0,27;-0,1;0,66;-0,09;
13871,25;0,74;0,2;0,61;1,76;0,86;-0,17;-0,13;0,71;-0,1;
13871,5;0,79;0,26;0,62;1,76;0,86;-0,08;-0,13;0,76;-0,08;
13871,75;0,6;0,33;0,57;1,76;0,86;-0,05;-0,15;0,79;-0,07;
13872;0,59;0,37;0,56;1,71;0,86;-0,08;-0,14;0,81;-0,03;
13872,25;0,57;0,33;0,57;1,71;0,86;-0,1;-0,16;0,8;0;
13872,5;0,62;0,24;0,52;1,71;0,87;-0,1;-0,13;0,76;0,04;
13872,75;0,62;0,14;0,57;1,66;0,87;-0,09;-0,15;0,71;0,09;
13873;0,6;0,04;0,66;1,66;0,86;-0,02;-0,11;0,62;0,13;
13873,25;0,59;0,03;0,81;1,66;0,86;0,09;-0,13;0,54;0,18;
13873,5;0,59;0,18;0,95;1,66;0,87;0,21;-0,07;0,41;0,2;
13873,75;0,61;0,34;1,25;1,66;0,87;0,26;-0,08;0,29;0,24;
13874;0,42;0,47;1,45;1,66;0,87;0,28;-0,03;0,13;0,24;
13874,25;0,4;0,48;1,74;1,66;0,86;0,26;-0,04;0,01;0,27;
13874,5;0,41;0,33;2,13;1,66;0,86;0,21;0,02;-0,15;0,24;
13874,75;0,39;0,06;2,28;1,66;0,86;0,2;0,01;-0,26;0,25;
13875;0,4;-0,25;2,43;1,66;0,87;0,23;0,06;-0,41;0,21;
13875,25;0,4;-0,46;2,62;1,66;0,86;0,27;0,05;-0,5;0,2;
13875,5;0,4;-0,6;2,71;1,71;0,86;0,26;0,08;-0,61;0,15;
13875,75;0,39;-0,63;2,71;1,71;0,87;0,22;0,07;-0,66;0,13;
13876;0,4;-0,6;2,76;1,85;0,86;0,17;0,09;-0,73;0,08;
13876,25;0,4;-0,57;2,7;1,85;0,87;0,1;0,08;-0,75;0,06;
13876,5;0,39;-0,52;2,67;1,96;0,86;0,01;0,09;-0,76;0,03;
13876,75;0,4;-0,47;2,67;2;0,87;-0,07;0,08;-0,75;0,02;
13877;0,39;-0,32;2,67;2,05;0,87;-0,14;0,09;-0,73;0;
13877,25;0,41;-0,18;2,52;2,03;0,86;-0,18;0,09;-0,7;0;
13877,5;0,39;-0,17;2,37;2;0,87;-0,18;0,09;-0,65;0;
13877,75;0,39;-0,23;2,17;1,95;0,86;-0,16;0,1;-0,62;0,01;
13878;0,41;-0,28;1,93;1,96;0,81;-0,12;0,1;-0,56;0,04;
13878,25;0,4;-0,24;1,86;1,95;0,77;-0,06;0,12;-0,54;0,05;
13878,5;0,39;-0,16;1,69;1,95;0,77;0,05;0,13;-0,49;0,09;
13878,75;0,41;-0,08;1,64;1,95;0,77;0,17;0,17;-0,49;0,1;
13879;0,4;-0,05;1,54;1,86;0,72;0,23;0,17;-0,45;0,15;
13879,25;0,38;-0,09;1,55;1,85;0,72;0,29;0,22;-0,48;0,15;
13879,5;0,42;-0,16;1,73;1,86;0,72;0,38;0,22;-0,46;0,19;
13879,75;0,41;-0,3;2,07;1,86;0,72;0,46;0,28;-0,5;0,19;
13880;0,4;-0,48;2,08;1,85;0,72;0,44;0,28;-0,49;0,21;
13880,25;0,4;-0,7;2,08;1,86;0,71;0,38;0,33;-0,52;0,19;
13880,5;0,43;-0,87;1,99;1,86;0,72;0,28;0,31;-0,52;0,2;
13880,75;0,4;-1,11;1,79;1,86;0,71;0,14;0,35;-0,53;0,17;
13881;0,43;-1,43;1,64;1,86;0,72;0,01;0,32;-0,51;0,16;
13881,25;0,42;-1,63;1,49;1,86;0,72;-0,13;0,35;-0,5;0,13;
13881,5;0,42;-1,49;1,34;1,95;0,72;-0,3;0,3;-0,45;0,1;
13881,75;0,4;-1,22;1,2;2,1;0,72;-0,49;0,3;-0,4;0,07;
13882;0,42;-0,89;1,1;2,1;0,72;-0,66;0,23;-0,32;0,04;
13882,25;0,59;-0,51;1,01;2,15;0,72;-0,85;0,21;-0,23;0,01;
13882,5;0,58;-0,19;0,76;2,15;0,72;-1,05;0,13;-0,13;-0,02;
13882,75;0,79;0,08;0,52;2,15;0,71;-1,14;0,09;0;-0,04;
13883;1,19;0,41;0,22;2,1;0,71;-1,1;0;0,13;-0,06;
13883,25;1,14;0,76;0,03;2,05;0,72;-0,98;-0,05;0,26;-0,08;
13883,5;1,34;1,11;-0,06;2,05;0,72;-0,84;-0,14;0,4;-0,09;
13883,75;1,36;1,45;-0,31;2,05;0,72;-0,69;-0,19;0,54;-0,1;
13884;1,36;1,71;-0,45;2;0,72;-0,54;-0,28;0,67;-0,09;
13884,25;1,35;1,81;-0,5;2;0,72;-0,39;-0,32;0,78;-0,09;
13884,5;1,39;1,81;-0,51;2;0,72;-0,23;-0,38;0,89;-0,08;
13884,75;1,35;1,73;-0,56;1,81;0,72;-0,07;-0,41;0,96;-0,08;
13885;1,36;1,62;-0,46;1,61;0,72;0,06;-0,46;1,03;-0,07;
13885,25;1,38;1,55;-0,41;1,61;0,71;0,17;-0,47;1,06;-0,07;
13885,5;1,36;1,43;-0,46;1,61;0,72;0,18;-0,49;1,08;-0,05;
13885,75;1,53;1,26;-0,37;1,62;0,72;0,1;-0,48;1,06;-0,06;
13886;1,36;1,12;-0,36;1,61;0,72;0,02;-0,48;1,02;-0,05;
13886,25;1,38;0,98;-0,4;1,61;0,72;-0,04;-0,46;0,96;-0,06;
13886,5;1,37;0,93;-0,31;1,61;0,72;-0,06;-0,44;0,87;-0,06;
13886,75;1,36;0,95;-0,11;1,62;0,72;-0,03;-0,41;0,78;-0,08;
13887;1,38;1,17;-0,06;1,61;0,72;0;-0,38;0,65;-0,09;
13887,25;1,18;1,5;-0,02;1,61;0,71;0,01;-0,35;0,53;-0,11;
13887,5;1,16;1,77;0,16;1,61;0,77;0,03;-0,31;0,39;-0,13;
13887,75;0,99;1,86;0,37;1,61;0,77;0,07;-0,29;0,26;-0,14;
13888;0,78;1,81;0,62;1,61;0,77;0,1;-0,24;0,11;-0,17;
13888,25;0,79;1,63;0,87;1,71;0,77;0,11;-0,24;-0,01;-0,18;
13888,5;0,79;1,43;1,01;1,81;0,77;0,14;-0,19;-0,15;-0,22;
13888,75;0,78;1,23;1,1;1,85;0,77;0,24;-0,2;-0,25;-0,22;
13889;0,79;1,03;1,35;1,95;0,77;0,3;-0,15;-0,37;-0,25;
13889,25;0,77;0,78;1,4;1,96;0,77;0,33;-0,18;-0,43;-0,24;
13889,5;0,79;0,62;1,49;2;0,77;0,38;-0,14;-0,52;-0,27;
13889,75;0,8;0,63;1,64;2,05;0,77;0,42;-0,17;-0,54;-0,25;
13890;0,6;0,73;1,69;2,05;0,76;0,45;-0,13;-0,58;-0,27;
13890,25;0,6;0,78;1,78;2;0,77;0,45;-0,18;-0,55;-0,23;
13890,5;0,59;0,88;1,84;1,95;0,77;0,43;-0,13;-0,55;-0,24;
13890,75;0,62;0,88;1,84;1,95;0,77;0,31;-0,18;-0,49;-0,19;
13891;0,39;0,65;1,88;1,95;0,77;0,17;-0,13;-0,44;-0,18;
13891,25;0,39;0,36;1,93;1,95;0,76;0,06;-0,17;-0,35;-0,13;
13891,5;0,4;0,07;1,79;1,95;0,77;-0,03;-0,12;-0,27;-0,11;
13891,75;0,41;-0,13;1,54;1,95;0,77;-0,13;-0,14;-0,17;-0,05;
13892;0,4;-0,26;1,4;1,96;0,77;-0,17;-0,09;-0,08;-0,02;
13892,25;0,42;-0,14;1,23;1,96;0,76;-0,19;-0,1;0,02;0,03;
13892,5;0,39;0,12;1;1,95;0,77;-0,25;-0,05;0,11;0,08;
13892,75;0,4;0,44;0,91;1,95;0,77;-0,32;-0,04;0,18;0,12;
13893;0,23;0,81;0,86;1,95;0,76;-0,36;0,02;0,24;0,16;
13893,25;0,21;1,16;0,66;1,96;0,72;-0,36;0,05;0,28;0,19;
13893,5;0,19;1,38;0,66;1,96;0,72;-0,36;0,1;0,29;0,22;
13893,75;0,21;1,44;0,66;1,86;0,67;-0,31;0,15;0,28;0,24;
13894;0,21;1,41;0,67;1,86;0,67;-0,21;0,19;0,25;0,26;
13894,25;0,01;1,32;0,81;1,86;0,67;-0,1;0,25;0,19;0,26;
13894,5;0,01;1,14;0,86;1,86;0,67;0,03;0,29;0,12;0,27;
13894,75;0;0,96;0,91;1,86;0,67;0,16;0,35;0,02;0,25;
13895;-0,18;0,83;1,06;1,86;0,67;0,26;0,39;-0,09;0,25;
13895,25;-0,17;0,78;1,17;1,86;0,67;0,32;0,45;-0,21;0,22;
13895,5;-0,16;0,76;1,25;1,85;0,67;0,36;0,47;-0,32;0,2;
13895,75;-0,16;0,74;1,35;1,86;0,72;0,39;0,52;-0,44;0,17;
13896;-0,18;0,73;1,49;1,85;0,71;0,38;0,52;-0,54;0,15;
13896,25;-0,17;0,68;1,67;1,86;0,72;0,4;0,56;-0,64;0,12;
13896,5;-0,17;0,59;1,83;1,85;0,77;0,51;0,55;-0,7;0,09;
13896,75;-0,18;0,48;1,98;1,86;0,77;0,66;0,58;-0,76;0,07;
13897;-0,18;0,33;2,13;1,85;0,77;0,68;0,55;-0,76;0,05;
13897,25;-0,17;0,17;2,28;1,86;0,77;0,57;0,56;-0,77;0,03;
13897,5;-0,18;0,01;2,32;1,86;0,76;0,48;0,51;-0,71;0,02;
13897,75;-0,18;-0,26;2,32;1,86;0,77;0,41;0,51;-0,66;0;
13898;0,02;-0,71;1,98;1,85;0,86;0,34;0,45;-0,55;0;
13898,25;0,21;-1,2;1,8;1,86;0,82;0,27;0,43;-0,46;-0,01;
13898,5;0,22;-1,27;1,49;1,86;0,81;0,23;0,36;-0,31;-0,01;
13898,75;0,22;-0,98;1,3;1,86;0,82;0,16;0,33;-0,19;-0,02;
13899;0,42;-0,69;1,05;1,86;0,82;0,07;0,25;-0,03;-0,01;
13899,25;0,39;-0,54;0,81;1,86;0,77;-0,1;0,23;0,08;-0,03;
13899,5;0,4;-0,42;0,62;1,86;0,77;-0,39;0,14;0,22;-0,03;
13899,75;0,42;-0,34;0,52;1,86;0,72;-0,74;0,13;0,31;-0,06;
13900;0,73;-0,36;0,37;2,1;0,72;-0,93;0,04;0,42;-0,06;
13900,25;0,78;-0,32;0,23;2,44;0,67;-0,91;0,03;0,47;-0,11;
13900,5;0,81;-0,2;0,23;2,54;0,67;-0,81;-0,04;0,52;-0,12;
13900,75;0,79;0,04;0,13;2,59;0,67;-0,69;-0,04;0,53;-0,17;
13901;1;0,47;0,18;2,52;0,67;-0,54;-0,1;0,53;-0,19;
13901,25;1,15;1,04;0,33;2,44;0,67;-0,38;-0,1;0,5;-0,24;
13901,5;1;1,52;0,35;2,44;0,67;-0,28;-0,15;0,46;-0,27;
13901,75;0,96;1,76;0,47;2,44;0,67;-0,2;-0,14;0,4;-0,31;
13902;0,99;1,73;0,52;2,44;0,66;-0,12;-0,17;0,34;-0,33;
13902,25;1;1,55;0,62;2,44;0,66;-0,01;-0,17;0,28;-0,35;
