Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
1476,25;75,91;38,57;-2,02;-0,44;0,56;-0,47;-1,01;1,55;-0,35;
1476,5;75,91;38,71;-1,65;3,24;0,41;-0,3;-0,71;1,26;-1,11;
1476,75;75,89;38,71;-1,19;2,65;0,36;-0,2;-0,55;0,96;0,12;
1477;76,08;38,69;-0,72;0,86;0,31;-0,11;-0,31;0,63;-0,65;
1477,25;76,3;38,79;-0,22;-3,39;0,26;-0,01;-0,2;0,32;0,38;
1477,5;76,66;38,76;0,15;3,88;0,21;0,03;-0,08;0,02;-0,36;
1477,75;77,25;38,53;0,53;3,91;0,86;0,09;-0,08;-0,23;0,33;
1478;77,89;38,28;0,66;4,09;1,45;0,09;-0,11;-0,43;-0,32;
1478,25;78,27;38,26;0,74;4,13;1,59;0,05;-0,23;-0,55;0,01;
1478,5;78,82;38,3;0,77;4,11;1,7;0,01;-0,39;-0,63;-0,48;
1478,75;79,16;38,19;0,75;4,13;1,84;0,03;-0,59;-0,6;-0,44;
1479;79,22;38,21;0,6;4,18;1,89;0;-0,78;-0,53;-0,65;
1479,25;79,23;38,29;0,43;4,21;1,89;-0,08;-1;-0,35;-0,78;
1479,5;79,42;38,43;0,41;4,23;2,09;-0,12;-1,12;-0,17;-0,66;
1479,75;79,63;38,57;0,42;4,25;2,19;-0,09;-1,32;0,12;-0,83;
1480;79,81;38,67;0,4;4,22;2,24;-0,08;-1,32;0,35;-0,41;
1480,25;80,18;38,71;0,32;4,05;2,24;-0,14;-1,47;0,7;-0,57;
1480,5;80,16;38,75;0,29;3,87;2,38;-0,14;-1,36;0,91;0,02;
1480,75;80,36;38,78;0,17;3,68;2,44;-0,16;-1,46;1,22;-0,11;
1481;80,35;38,65;0,08;3,7;2,43;-0,2;-1,25;1,35;0,52;
1481,25;80,55;38,53;-0,2;3,7;2,43;-0,25;-1,31;1,54;0,39;
1481,5;80,56;38,55;-0,38;3,84;2,53;-0,24;-1,05;1,54;0,96;
1481,75;80,59;38,61;-0,52;1,37;2,53;-0,22;-1,08;1,57;0,8;
1482;80,37;38,63;-0,62;3,73;2,54;-0,23;-0,8;1,43;1,24;
1482,25;80,34;38,76;-0,77;3,73;2,53;-0,22;-0,8;1,27;1,02;
1482,5;80,36;39,03;-0,76;3,74;2,68;-0,2;-0,56;0,99;1,3;
1482,75;80,38;39,32;-0,62;3,74;2,68;-0,17;-0,52;0,68;0,98;
1483;80,37;39,38;-0,29;3,73;2,68;-0,14;-0,35;0,31;1,11;
1483,25;80,15;39,37;0,13;3,71;2,68;-0,06;-0,28;-0,11;0,66;
1483,5;80,16;39,45;0,61;3,76;2,63;0,13;-0,22;-0,49;0,71;
1483,75;80,17;39,44;1,4;4,15;2,64;0,3;-0,13;-0,95;0,12;
1484;80,16;39,25;2,32;4,63;2,53;0,41;-0,18;-1,28;0,16;
1484,25;80,19;39,05;3,36;5,22;2,48;0,5;-0,06;-1,7;-0,54;
1484,5;80,17;38,98;4,45;5,43;2,48;0,56;-0,2;-1,91;-0,42;
1484,75;80,18;38,78;5,84;7,68;2,49;0,5;-0,05;-2,22;-1,18;
1485;80,38;38,25;6,1;6,85;2,38;0,4;-0,23;-2,29;-0,9;
1485,25;80,35;37,86;6,21;6,11;2,43;0,31;-0,05;-2,45;-1,64;
1485,5;80,35;37,8;5,23;6,8;2,53;0,18;-0,25;-2,37;-1,17;
1485,75;80,37;37,81;4,26;6,48;2,53;0,04;-0,03;-2,38;-1,84;
1486;80,17;37,69;3,42;6,03;2,53;-0,04;-0,22;-2,17;-1,21;
1486,25;80,16;37,87;2,53;5,58;2,53;-0,11;0,01;-2,05;-1,76;
1486,5;80,18;38,26;1,75;5,23;2,58;-0,29;-0,14;-1,76;-1,02;
1486,75;80,19;38,5;1,36;4,89;2,58;-0,41;0,08;-1,56;-1,43;
1487;80,15;38,7;1,22;4,65;2,58;-0,44;-0,02;-1,25;-0,69;
1487,25;80,22;38,94;1,13;4,27;2,58;-0,42;0,16;-1,03;-0,95;
1487,5;80,2;39,09;1,13;4,17;2,58;-0,42;0,1;-0,75;-0,32;
1487,75;80,21;39,12;1,25;3,97;2,43;-0,33;0,24;-0,55;-0,45;
1488;80,22;39,11;1,26;4,19;2,43;-0,2;0,21;-0,35;-0,01;
1488,25;80,36;39,1;1,46;1,41;2,44;-0,11;0,28;-0,21;-0,05;
1488,5;80,56;39,13;1,58;3,39;2,38;-0,07;0,27;-0,09;0,13;
1488,75;80,76;39,06;1,68;4,18;2,33;-0,02;0,28;-0,02;0,16;
1489;80,73;38,95;1,53;4,14;2,34;0,03;0,27;0,02;0,07;
1489,25;80,95;38,86;1,52;4,17;2,34;0,06;0,24;0,02;0,16;
1489,5;81,16;38,86;1,13;4,17;2,29;0,13;0,23;0,01;-0,17;
1489,75;81,16;38,85;0,53;3,25;2,24;0,23;0,15;-0,02;-0,02;
1490;81,13;38,91;-0,21;3,42;2,19;0,28;0,15;-0,05;-0,54;
1490,25;81,12;39,01;-0,29;3,29;2,19;0,23;0,06;-0,1;-0,3;
1490,5;81,14;39;-0,45;3,02;2,19;0,19;0,05;-0,11;-0,92;
1490,75;81,12;38,94;-0,36;2,97;2,23;0,2;-0,03;-0,14;-0,57;
1491;81,11;38,71;-0,41;2,93;2,29;0,22;-0,03;-0,12;-1,21;
1491,25;80,94;38,4;-0,47;2,86;2,33;0,2;-0,09;-0,11;-0,72;
1491,5;80,96;38,28;-0,41;2,64;2,38;0,14;-0,07;-0,06;-1,32;
1491,75;80,95;38,37;-0,29;2,56;2,39;0,09;-0,12;-0,01;-0,67;
1492;80,95;38,39;-0,27;1,69;2,39;0,07;-0,08;0,07;-1,18;
1492,25;80,94;38,24;-0,26;2,47;2,38;0,13;-0,1;0,14;-0,4;
1492,5;80,79;38,2;-0,3;2,52;2,44;0,11;-0,05;0,21;-0,81;
1492,75;80,94;38,25;-0,48;0,78;2,43;-0,02;-0,05;0,3;0,08;
1493;80,74;38,48;-0,59;2,2;2,54;-0,11;0,01;0,35;-0,25;
1493,25;80,75;38,75;-0,48;2,53;2,58;-0,11;0;0,42;0,67;
1493,5;80,74;38,78;-0,3;1,11;2,58;-0,11;0,07;0,42;0,38;
1493,75;80,77;38,55;-0,2;1,81;2,58;-0,17;0,06;0,47;1,28;
1494;80,79;38,39;-0,06;0,05;2,63;-0,22;0,13;0,42;0,99;
1494,25;80,75;38,47;0,04;2,5;2,63;-0,22;0,1;0,44;1,77;
1494,5;80,55;38,6;0,12;2,48;2,63;-0,14;0,18;0,34;1,45;
1494,75;80,57;38,69;0,17;-4,32;2,63;-0,01;0,13;0,35;2,05;
1495;80,38;38,73;0,22;-0,4;2,63;0,04;0,2;0,22;1,69;
1495,25;80,55;38,74;0,22;-0,34;2,63;-0,02;0,13;0,23;2,07;
1495,5;80,56;38,87;0,23;-1,34;2,63;-0,03;0,21;0,11;1,69;
1495,75;80,36;38,91;0,23;-1,04;2,63;0,06;0,13;0,13;1,84;
1496;80,35;38,89;0,22;-1,11;2,63;0,08;0,21;0,05;1,45;
1496,25;80,39;38,78;0,16;-1,64;2,63;0,04;0,12;0,1;1,4;
1496,5;80,36;38,67;0,14;0,54;2,64;0,03;0,2;0,08;1,07;
1496,75;80,36;38,6;0,04;2,49;2,63;0,08;0,12;0,17;0,86;
1497;80,37;38,47;-0,01;2,5;2,63;0,17;0,18;0,21;0,62;
1497,25;80,36;38,3;-0,2;2,5;2,63;0,18;0,11;0,33;0,33;
1497,5;80,38;38,38;-0,35;2,5;2,63;0,17;0,17;0,42;0,23;
1497,75;80,37;38,58;-0,56;2,34;2,63;0,14;0,12;0,55;-0,09;
1498;80,38;38,63;-0,69;2,15;2,68;0,11;0,15;0,67;-0,02;
1498,25;80,38;38,49;-0,74;2,09;2,68;0,11;0,12;0,79;-0,33;
1498,5;80,18;38,36;-0,82;2,03;2,68;0,11;0,13;0,91;-0,08;
1498,75;80,17;38,37;-0,82;2,03;2,73;0,07;0,12;0,99;-0,37;
1499;80,18;38,37;-0,78;2;2,73;0,13;0,11;1,07;0,05;
1499,25;80,18;38,36;-0,69;1,95;2,68;0,24;0,12;1,09;-0,24;
1499,5;80,17;38,35;-0,64;1,96;2,58;0,3;0,09;1,11;0,32;
1499,75;80,18;38,26;-0,44;1,97;2,58;0,28;0,13;1,05;0;
1500;80,2;38,15;-0,33;1,98;2,53;0,22;0,09;1,01;0,67;
1500,25;80,18;38,08;-0,28;1,49;2,49;0,19;0,15;0,88;0,26;
1500,5;79,96;38;-0,19;1,95;2,48;0,17;0,12;0,78;1;
1500,75;79,98;37,85;-0,09;0,68;2,49;0,16;0,21;0,6;0,45;
1501;79,99;37,73;0,01;0,74;2,49;0,19;0,19;0,45;1,23;
1501,25;79,78;37,66;0,1;0;2,48;0,21;0,31;0,25;0,49;
1501,5;79,59;37,7;0,24;-5,45;2,48;0,23;0,3;0,1;1,29;
1501,75;79,38;37,8;0,47;2;2,53;0,26;0,44;-0,08;0,38;
1502;79,41;37,85;0,76;2;2,53;0,38;0,45;-0,2;1,18;
1502,25;79,41;37,88;1,05;2,09;2,53;0,42;0,6;-0,34;0,12;
1502,5;79,41;37,79;1,51;2,13;2,53;0,36;0,62;-0,41;0,9;
1502,75;79,4;37,62;2,06;2,34;2,53;0,28;0,77;-0,48;-0,21;
1503;79,41;37,46;2,32;2,39;2,49;0,23;0,79;-0,48;0,52;
1503,25;79,39;37,3;2,34;2,44;2,48;0,21;0,92;-0,47;-0,54;
1503,5;79,39;36,87;1,88;2,24;2,49;0,2;0,94;-0,4;0,12;
1503,75;79,38;36,6;1,23;2,23;2,53;0,17;1,03;-0,33;-0,78;
1504;79,39;36,65;0,73;2,23;2,58;0,11;1,02;-0,2;-0,23;
1504,25;79,38;36,83;0,32;2,08;2,73;0,06;1,07;-0,08;-0,86;
1504,5;79,4;37,02;-0,08;1,99;2,73;0,05;1,03;0,08;-0,48;
1504,75;79,39;37,19;-0,28;1,93;2,73;0,02;1,03;0,21;-0,76;
1505;79,4;37,26;-0,33;1,88;2,78;-0,13;0,95;0,36;-0,6;
1505,25;79,4;37,37;-0,34;1,78;2,83;-0,27;0,89;0,47;-0,48;
1505,5;79,4;37,46;-0,34;1,73;2,83;-0,28;0,78;0,58;-0,59;
1505,75;79,36;37,43;-0,25;1,72;2,83;-0,24;0,68;0,64;-0,08;
1506;79,59;37,32;-0,1;1,72;2,83;-0,24;0,55;0,67;-0,5;
1506,25;79,61;37,24;-0,01;1,71;2,83;-0,22;0,41;0,66;0,34;
1506,5;79,69;37,26;0,32;1,71;2,83;-0,21;0,27;0,62;-0,37;
1506,75;79,98;37,41;0,39;1,72;2,83;-0,2;0,12;0,53;0,69;
1507;80,18;37,48;0,49;1,73;2,83;-0,16;-0,02;0,4;-0,27;
1507,25;80,16;37,56;0,59;1,93;2,83;-0,08;-0,17;0,25;0,9;
1507,5;80,38;37,72;0,84;2,11;2,83;-0,03;-0,29;0,06;-0,25;
1507,75;80,75;37,84;1,18;-8,57;2,83;-0,06;-0,44;-0,14;0,91;
1508;80,95;37,89;1,48;2,61;2,83;-0,08;-0,52;-0,36;-0,33;
1508,25;81,13;37,97;1,62;2,86;2,78;0;-0,65;-0,57;0,73;
1508,5;81,14;37,93;1,71;2,95;2,73;0,07;-0,7;-0,79;-0,49;
1508,75;81,32;37,67;1,79;2,98;2,68;0,06;-0,8;-0,97;0,38;
1509;81,34;37,43;1,82;2,96;2,68;0,09;-0,82;-1,15;-0,7;
1509,25;81,33;37,43;1,77;2,96;2,58;0,11;-0,89;-1,28;-0,05;
1509,5;81,35;37,51;1,74;3,02;2,58;0,12;-0,89;-1,4;-0,91;
1509,75;81,35;37,41;1,65;2,94;2,58;0,13;-0,93;-1,44;-0,48;
1510;81,33;37,28;1,56;2,95;2,53;0,11;-0,91;-1,48;-1,06;
1510,25;81,36;37,39;1,37;2,95;2,54;0,02;-0,94;-1,44;-0,82;
1510,5;81,33;37,46;1,16;2,96;2,53;-0,04;-0,91;-1,4;-1,12;
1510,75;81,35;37,5;0,9;2,84;2,53;-0,01;-0,93;-1,29;-1,01;
1511;81,34;37,52;0,79;2,66;2,54;0,02;-0,9;-1,18;-1,06;
1511,25;81,33;37,58;0,74;2,56;2,53;-0,02;-0,92;-1,01;-1,03;
1511,5;81,14;37,6;0,53;2,31;2,53;-0,05;-0,9;-0,86;-0,89;
1511,75;81,13;37,6;0,44;2,17;2,53;0,01;-0,92;-0,67;-0,89;
1512;81,17;37,54;0,3;2,12;2,53;0,01;-0,9;-0,5;-0,65;
1512,25;81,13;37,47;0,16;2,11;2,53;-0,06;-0,93;-0,33;-0,64;
1512,5;81,13;37,45;0,02;2,08;2,53;-0,11;-0,92;-0,18;-0,39;
1512,75;80,93;37,47;-0,22;2,04;2,58;-0,06;-0,95;-0,05;-0,35;
1513;80,96;37,43;-0,31;2,05;2,58;-0,04;-0,94;0,06;-0,14;
1513,25;80,93;37,36;-0,36;2,05;2,58;-0,06;-0,98;0,13;-0,09;
1513,5;80,75;37,43;-0,51;2,05;2,58;-0,11;-0,97;0,19;0,04;
1513,75;80,74;37,68;-0,67;2,04;2,58;-0,15;-0,99;0,18;0,08;
1514;80,74;37,83;-0,67;2,03;2,63;-0,17;-0,98;0,19;0,14;
1514,25;80,76;37,75;-0,54;2,02;2,63;-0,1;-0,98;0,13;0,14;
1514,5;80,75;37,72;-0,49;2,01;2,63;-0,05;-0,95;0,1;0,16;
1514,75;80,55;37,78;-0,44;2,02;2,68;-0,16;-0,94;0;0,08;
1515;80,57;37,87;-0,3;2,01;2,68;-0,23;-0,89;-0,05;0,13;
1515,25;80,55;37,93;-0,06;2;2,68;-0,13;-0,84;-0,15;-0,06;
1515,5;80,35;37,96;-0,06;2;2,68;0,07;-0,77;-0,19;0,08;
1515,75;80,38;37,77;0;2,01;2,68;0,07;-0,68;-0,26;-0,23;
1516;80,36;37,58;0,04;2,06;2,68;0,01;-0,6;-0,27;0,05;
1516,25;80,19;37,84;0,04;2,1;2,68;0;-0,47;-0,28;-0,38;
1516,5;80,17;38,12;0,04;2,11;2,73;0,02;-0,37;-0,24;0,08;
1516,75;79,97;38,06;0,09;2,15;2,73;0;-0,22;-0,19;-0,46;
1517;79,76;37,61;0,03;2,15;2,73;0;-0,11;-0,09;0,18;
1517,25;79,41;37,55;-0,03;2,09;2,73;-0,08;0,07;0,02;-0,43;
1517,5;79,19;37,7;-0,19;2,08;2,73;-0,16;0,18;0,16;0,33;
1517,75;78,82;37,77;-0,44;2,07;2,73;-0,11;0,36;0,32;-0,31;
1518;78,61;37,81;-0,59;2,06;2,78;-0,03;0,47;0,48;0,53;
1518,25;78,22;37,91;-0,9;2,05;2,77;-0,04;0,64;0,66;-0,1;
1518,5;78,23;37,97;-1,09;2;2,78;-0,17;0,74;0,82;0,72;
1518,75;78,23;38;-1,28;1,86;2,83;-0,18;0,89;0,98;0,15;
1519;78,04;38,08;-1,33;1,71;2,83;-0,13;0,97;1,09;0,86;
1519,25;78,01;38,18;-1,41;1,62;2,83;-0,13;1,09;1,21;0,4;
1519,5;77,84;38,22;-1,42;1,52;2,83;-0,13;1,15;1,26;0,92;
1519,75;77,83;38,16;-1,33;1,51;2,83;-0,18;1,23;1,3;0,59;
1520;77,82;38,12;-0,94;1,52;2,82;-0,27;1,27;1,28;0,89;
1520,25;77,84;38,09;-0,58;1,53;2,83;-0,3;1,31;1,24;0,69;
1520,5;77,87;38,09;-0,1;1,87;2,78;-0,23;1,33;1,15;0,75;
1520,75;77,83;38,18;0,58;2,71;2,53;-0,12;1,33;1,04;0,7;
1521;77,8;38,21;1,16;3,33;2,38;-0,08;1,33;0,89;0,54;
1521,25;77,97;38,45;1,5;3,46;2,38;-0,07;1,3;0,73;0,61;
1521,5;78,02;38,78;1,61;3,72;2,34;-0,06;1,29;0,55;0,28;
1521,75;78,06;38,9;1,33;3,64;2,34;-0,08;1,24;0,37;0,45;
1522;78,23;38,75;1,18;3,65;2,43;-0,12;1,21;0,19;0,02;
1522,25;78,42;38,54;1,17;3,63;2,58;-0,07;1,15;0,04;0,27;
1522,5;78,42;38,47;1,22;3,57;2,63;0,01;1,1;-0,11;-0,2;
1522,75;78,6;38,37;1,32;3,48;2,63;0,15;1,04;-0,22;0,1;
1523;78,8;38,3;1,43;3,49;2,63;0,27;0,98;-0,31;-0,34;
1523,25;78,81;38,34;1,53;3,5;2,63;0,29;0,91;-0,35;-0,02;
1523,5;79;38,44;1,64;3,48;2,63;0,19;0,83;-0,39;-0,38;
1523,75;79,02;38,4;1,64;3,41;2,58;0,07;0,76;-0,36;-0,07;
1524;79,22;38,19;1,7;3,42;2,53;0,03;0,67;-0,35;-0,33;
1524,25;79,4;38;1,71;3,38;2,48;0,02;0,6;-0,27;-0,03;
1524,5;79,53;37,97;1,72;3,39;2,43;0;0,5;-0,22;-0,19;
1524,75;79,6;38,03;1,67;3,39;2,38;0,03;0,42;-0,12;0,08;
1525;79,61;38,18;1,62;3,39;2,34;0,09;0,31;-0,06;-0,01;
1525,25;79,78;38,32;1,47;3,39;2,33;0,08;0,23;0,04;0,25;
1525,5;80,17;38,38;1,34;3,29;2,33;-0,03;0,13;0,08;0,19;
1525,75;80,35;38,32;1,1;3,1;2,33;-0,12;0,03;0,14;0,42;
1526;80,55;38,3;1,11;3,11;2,33;-0,19;-0,06;0,15;0,35;
1526,25;80,77;38,25;1,07;3,08;2,34;-0,25;-0,15;0,16;0,56;
1526,5;80,75;38,17;1,03;3,06;2,28;-0,25;-0,22;0,12;0,45;
1526,75;80,75;38,17;1,06;3,11;2,29;-0,21;-0,32;0,07;0,65;
1527;80,75;38,28;1,06;3,12;2,29;-0,17;-0,36;0;0,46;
1527,25;80,75;38,37;1,05;3,12;2,29;-0,15;-0,45;-0,09;0,65;
1527,5;80,75;38,53;1,04;3,11;2,29;-0,09;-0,46;-0,18;0,38;
1527,75;80,75;38,78;1,08;3,1;2,29;-0,05;-0,54;-0,3;0,55;
1528;80,75;38,95;1,22;3,09;2,33;-0,07;-0,53;-0,38;0,22;
1528,25;80,76;38,96;1,42;3,14;2,33;-0,1;-0,59;-0,5;0,38;
1528,5;80,54;38,9;1,61;3,28;2,34;-0,1;-0,55;-0,55;0,02;
1528,75;80,54;38,78;1,71;3,38;2,34;-0,11;-0,59;-0,63;0,16;
1529;80,56;38,58;1,76;3,43;2,38;-0,07;-0,54;-0,62;-0,19;
1529,25;80,57;38,39;1,8;3,52;2,38;0,02;-0,56;-0,66;-0,09;
1529,5;80,55;38,36;1,83;3,65;2,39;0,07;-0,51;-0,58;-0,37;
1529,75;80,56;38,45;1,78;3,75;2,38;0,06;-0,51;-0,56;-0,31;
1530;80,55;38,58;1,74;3,85;2,44;0,03;-0,47;-0,43;-0,49;
1530,25;80,55;38,69;1,74;3,96;2,43;0;-0,46;-0,35;-0,48;
1530,5;80,37;38,73;1,7;4,07;2,43;-0,1;-0,43;-0,18;-0,52;
1530,75;80,36;38,72;1,65;4,11;2,48;-0,23;-0,41;-0,07;-0,56;
1531;80,36;38,75;1,5;4,1;2,53;-0,28;-0,4;0,11;-0,46;
1531,25;80,35;38,79;1,35;4,1;2,53;-0,27;-0,37;0,22;-0,57;
1531,5;80,37;38,81;1,21;3,95;2,53;-0,26;-0,37;0,38;-0,33;
1531,75;80,36;38,78;1,01;3,95;2,58;-0,27;-0,35;0,48;-0,51;
1532;80,38;38,88;0,96;3,95;2,59;-0,28;-0,36;0,59;-0,16;
1532,25;80,39;39,07;0,91;3,95;2,58;-0,28;-0,34;0,64;-0,4;
1532,5;80,36;39,21;0,82;3,96;2,58;-0,24;-0,35;0,68;0;
1532,75;80,17;39,26;0,77;3,97;2,58;-0,18;-0,33;0,68;-0,28;
1533;80,18;39,37;0,79;3,98;2,68;-0,14;-0,34;0,65;0,13;
1533,25;80,16;39,5;0,9;4,04;2,68;-0,09;-0,32;0,6;-0,19;
1533,5;80,18;39,58;1,05;4,19;2,68;0,02;-0,33;0,52;0,18;
1533,75;80,19;39,57;1,24;4,23;2,68;0,11;-0,3;0,42;-0,15;
1534;80,17;39,45;1,52;4,27;2,68;0,14;-0,3;0,31;0,15;
1534,25;80,16;39,33;1,71;4,36;2,68;0,17;-0,27;0,2;-0,17;
1534,5;80,18;39,23;1,87;4,4;2,68;0,27;-0,26;0,09;0,03;
1534,75;80,17;39,05;2,03;4,45;2,68;0,35;-0,23;-0,01;-0,24;
1535;80,16;38,81;2,23;4,45;2,68;0,35;-0,21;-0,11;-0,14;
1535,25;80,17;38,74;2,34;4,56;2,71;0,31;-0,17;-0,17;-0,34;
1535,5;80,18;38,8;2,5;4,61;2,78;0,28;-0,15;-0,23;-0,32;
1535,75;80,17;38,74;2,59;4,71;2,78;0,24;-0,11;-0,25;-0,44;
1536;79,98;38,56;2,73;4,7;2,78;0,21;-0,1;-0,25;-0,48;
1536,25;79,97;38,45;2,73;4,71;2,78;0,17;-0,06;-0,22;-0,5;
1536,5;79,98;38,53;2,74;4,66;2,78;0,12;-0,06;-0,18;-0,58;
1536,75;79,99;38,63;2,64;4,61;2,78;0,12;-0,02;-0,11;-0,5;
1537;79,96;38,63;2,59;4,61;2,78;0,13;-0,03;-0,05;-0,58;
1537,25;79,98;38,62;2,5;4,61;2,78;0,09;0,01;0,05;-0,43;
1537,5;79,97;38,6;2,41;4,61;2,78;0,01;-0,01;0,12;-0,48;
1537,75;79,98;38,53;2,37;4,58;2,78;-0,09;0,01;0,22;-0,28;
1538;79,98;38,44;2,38;4,41;2,78;-0,02;-0,01;0,26;-0,31;
1538,25;79,97;38,37;2,43;4,42;2,78;0,3;0;0,35;-0,09;
1538,5;79,99;38,41;2,58;4,42;2,68;0,37;-0,03;0,36;-0,09;
1538,75;80,16;38,47;2,83;4,51;2,63;0,24;-0,03;0,42;0,13;
1539;80,18;38,52;3,23;4,51;2,58;0,11;-0,06;0,37;0,13;
1539,25;80,17;38,73;3,21;4,5;2,53;0,15;-0,07;0,39;0,31;
1539,5;80,16;38,6;3,41;4,49;2,58;0,27;-0,09;0,29;0,32;
1539,75;80,16;37,72;3,16;4,49;2,58;0,33;-0,1;0,27;0,45;
1540;80,18;37,51;2,95;4,48;2,59;0,34;-0,11;0,13;0,43;
1540,25;80,19;37,92;2,84;4,47;2,58;0,34;-0,13;0,08;0,5;
1540,5;80,16;38,29;2,99;4,36;2,58;0,36;-0,12;-0,07;0,46;
1540,75;80,18;38,08;3,13;4,37;2,58;0,43;-0,13;-0,15;0,48;
1541;80,17;37,64;3,22;4,36;2,58;0,36;-0,12;-0,3;0,41;
1541,25;80,17;37,37;3,41;4,35;2,58;0,05;-0,12;-0,39;0,39;
1541,5;80,16;37,39;3,5;4,35;2,58;-0,03;-0,09;-0,51;0,29;
1541,75;80,19;37,45;3,66;4,35;2,58;0,11;-0,08;-0,59;0,25;
1542;80,16;37,43;3,66;4,36;2,58;0,25;-0,03;-0,68;0,14;
1542,25;80,18;37,45;3,66;4,36;2,58;0,15;-0,01;-0,75;0,1;
1542,5;80,16;37,52;3,86;4,44;2,58;-0,02;0,05;-0,79;0;
1542,75;80,18;37,57;3,9;4,58;2,58;-0,15;0,08;-0,84;-0,04;
1543;80,17;37,61;3,85;4,62;2,58;-0,16;0,14;-0,84;-0,12;
1543,25;80,19;37,59;3,79;4,69;2,58;-0,12;0,19;-0,86;-0,13;
1543,5;80,16;37,53;3,65;4,67;2,58;-0,11;0,25;-0,82;-0,19;
1543,75;80,18;37,62;3,6;4,68;2,58;-0,11;0,29;-0,83;-0,18;
1544;80,17;37,71;3,6;4,66;2,58;-0,08;0,34;-0,75;-0,21;
1544,25;79,97;37,82;3,6;4,66;2,58;-0,06;0,38;-0,74;-0,19;
1544,5;79,99;37,88;3,61;4,68;2,59;-0,09;0,43;-0,65;-0,19;
1544,75;79,99;37,81;3,8;4,64;2,58;-0,2;0,44;-0,63;-0,17;
1545;79,95;37,75;3,61;4,62;2,58;-0,33;0,48;-0,53;-0,15;
1545,25;79,99;37,79;3,59;4,64;2,59;-0,35;0,48;-0,51;-0,13;
1545,5;79,98;37,76;3,56;4,7;2,58;-0,32;0,51;-0,41;-0,11;
