Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
8508,75;0,8;-0,08;-0,21;0,39;0,67;-0,04;-0,05;0,21;0,33;
8509;0,77;0,01;-0,12;0,49;0,66;-0,07;-0,05;0,14;0,29;
8509,25;0,79;0,17;0,03;0,68;0,67;-0,07;-0,05;0,07;0,24;
8509,5;0,79;0,36;0,08;0,78;0,66;-0,1;-0,04;0,02;0,21;
8509,75;0,78;0,39;0,13;0,83;0,67;-0,11;-0,03;-0,03;0,16;
8510;0,81;0,32;0,23;0,98;0,67;-0,09;-0,04;-0,05;0,14;
8510,25;0,79;0,23;0,42;1,07;0,67;-0,04;-0,02;-0,05;0,12;
8510,5;0,79;0,2;0,42;1,12;0,66;0,01;-0,03;-0,03;0,12;
8510,75;0,77;0,15;0,47;1,13;0,67;0,05;-0,02;0;0,13;
8511;0,79;0,14;0,51;1,12;0,67;0,1;-0,03;0,05;0,15;
8511,25;0,77;0,15;0,37;1,08;0,67;0,13;-0,02;0,11;0,19;
8511,5;0,78;0,11;0,32;0,98;0,67;0,17;-0,04;0,17;0,23;
8511,75;0,78;0,03;0,32;0,98;0,67;0,22;-0,04;0,23;0,28;
8512;0,78;-0,02;0,18;0,97;0,67;0,28;-0,06;0,28;0,32;
8512,25;0,77;0,02;0,18;0,97;0,67;0,28;-0,06;0,32;0,37;
8512,5;0,78;0,06;0,18;0,98;0,67;0,25;-0,08;0,33;0,4;
8512,75;0,79;0;0,08;0,98;0,67;0,25;-0,09;0,34;0,43;
8513;0,78;-0,19;0,08;0,98;0,67;0,27;-0,11;0,29;0,42;
8513,25;0,79;-0,44;0,08;0,93;0,67;0,22;-0,12;0,25;0,41;
8513,5;0,78;-0,64;0,13;0,93;0,67;0,13;-0,14;0,16;0,35;
8513,75;0,79;-0,7;0,17;0,93;0,67;0,07;-0,16;0,06;0,29;
8514;0,78;-0,61;0,32;0,93;0,67;0,01;-0,17;-0,08;0,19;
8514,25;0,78;-0,6;0,37;0,93;0,67;-0,02;-0,19;-0,21;0,09;
8514,5;0,78;-0,69;0,52;0,93;0,67;-0,1;-0,19;-0,36;-0,05;
8514,75;0,78;-0,64;0,77;1,18;0,67;-0,26;-0,2;-0,51;-0,19;
8515;0,78;-0,41;1,04;1,61;0,67;-0,38;-0,2;-0,66;-0,33;
8515,25;0,77;-0,18;1,39;2,11;0,67;-0,39;-0,21;-0,79;-0,49;
8515,5;0,76;0,02;1,84;2,55;0,72;-0,31;-0,2;-0,89;-0,62;
8515,75;0,78;0,05;2,08;3,01;0,72;-0,26;-0,19;-0,98;-0,76;
8516;0,79;0,11;2,27;3,13;0,72;-0,28;-0,17;-1,03;-0,85;
8516,25;0,77;0,35;2,37;3,17;0,72;-0,26;-0,16;-1,06;-0,95;
8516,5;0,79;0,51;2,13;3,08;0,72;-0,18;-0,14;-1,03;-0,98;
8516,75;0,61;0,47;1,88;3,08;0,71;-0,1;-0,11;-0,99;-1,03;
8517;0,4;0,33;1,64;3,08;0,72;-0,04;-0,08;-0,9;-0,98;
8517,25;0,41;0,19;1,33;2,98;0,72;0;-0,05;-0,8;-0,97;
8517,5;0,4;0,14;1,05;2,62;0,72;0,07;-0,02;-0,66;-0,86;
8517,75;0,4;0,13;0,81;2,3;0,72;0,19;0,02;-0,53;-0,79;
8518;0,4;0,15;0,66;2;0,71;0,23;0,04;-0,36;-0,63;
8518,25;0,21;0,12;0,46;2;0,71;0,22;0,09;-0,21;-0,52;
8518,5;0,22;0,14;0,37;1,75;0,71;0,19;0,11;-0,06;-0,34;
8518,75;0,21;0,06;0,22;1,56;0,71;0,16;0,14;0,07;-0,21;
8519;0,21;-0,11;0,03;1,27;0,72;0,17;0,16;0,19;-0,04;
8519,25;0,21;-0,21;0,03;1,12;0,72;0,18;0,19;0,28;0,09;
8519,5;0,19;-0,2;-0,02;0,93;0,72;0,19;0,19;0,35;0,22;
8519,75;0,21;-0,18;-0,07;0,88;0,72;0,15;0,21;0,39;0,32;
8520;0,22;-0,23;-0,11;0,88;0,72;0,15;0,21;0,4;0,4;
8520,25;0,17;-0,29;-0,11;0,88;0,72;0,12;0,21;0,38;0,46;
8520,5;0,2;-0,36;-0,07;0,88;0,72;0,04;0,21;0,35;0,48;
8520,75;0,22;-0,42;-0,07;0,88;0,72;-0,02;0,2;0,29;0,51;
8521;0,2;-0,43;-0,02;0,88;0,72;0,01;0,19;0,22;0,47;
8521,25;0,2;-0,34;0,18;0,88;0,71;0,03;0,18;0,14;0,46;
8521,5;0,21;-0,3;0,23;0,88;0,72;0,01;0,17;0,06;0,38;
8521,75;0,22;-0,3;0,42;0,88;0,72;-0,02;0,15;-0,03;0,35;
8522;0,26;-0,23;0,51;1,13;0,72;-0,02;0,14;-0,09;0,25;
8522,25;0,4;-0,16;0,56;1,27;0,72;-0,03;0,12;-0,15;0,21;
8522,5;0,39;-0,24;0,61;1,32;0,72;-0,02;0,12;-0,19;0,12;
8522,75;0,4;-0,27;0,61;1,42;0,72;-0,01;0,1;-0,22;0,08;
8523;0,39;-0,25;0,61;1,51;0,72;-0,03;0,11;-0,22;0,01;
8523,25;0,41;-0,24;0,56;1,61;0,71;-0,08;0,09;-0,21;-0,01;
8523,5;0,4;-0,3;0,52;1,71;0,72;-0,12;0,1;-0,17;-0,05;
8523,75;0,4;-0,34;0,41;1,66;0,72;-0,13;0,1;-0,13;-0,05;
8524;0,39;-0,36;0,37;1,66;0,72;-0,13;0,11;-0,08;-0,06;
8524,25;0,41;-0,32;0,27;1,61;0,72;-0,13;0,1;-0,02;-0,04;
8524,5;0,41;-0,22;0,18;1,56;0,71;-0,05;0,11;0,05;-0,02;
8524,75;0,41;-0,06;0,13;1,56;0,72;0,05;0,11;0,11;0,01;
8525;0,4;0,12;0,13;1,56;0,72;0,07;0,12;0,16;0,04;
8525,25;0,4;0,22;0,18;1,56;0,72;0,02;0,12;0,21;0,07;
8525,5;0,39;0,15;0,23;1,56;0,71;-0,02;0,11;0,24;0,11;
8525,75;0,41;0,12;0,13;1,56;0,71;-0,01;0,11;0,27;0,13;
8526;0,39;-0,08;0,04;1,56;0,72;0,02;0,1;0,26;0,15;
8526,25;0,38;-0,38;0,08;1,56;0,72;0,05;0,09;0,27;0,16;
8526,5;0,39;-0,52;0,08;1,56;0,72;0,12;0,07;0,24;0,17;
8526,75;0,41;-0,41;0,08;1,56;0,72;0,19;0,05;0,22;0,16;
8527;0,37;-0,3;0,13;1,56;0,72;0,22;0,02;0,17;0,14;
8527,25;0,39;-0,28;0,18;1,56;0,71;0,27;0;0,13;0,12;
8527,5;0,39;-0,28;0,33;1,56;0,72;0,21;-0,03;0,08;0,09;
8527,75;0,59;-0,22;0,42;1,56;0,71;0,1;-0,05;0,04;0,06;
8528;0,58;-0,24;0,47;1,56;0,72;0,02;-0,08;0;0,01;
8528,25;0,59;-0,35;0,47;1,56;0,72;0,03;-0,11;-0,03;-0,02;
8528,5;0,61;-0,52;0,57;1,56;0,72;0,03;-0,12;-0,06;-0,07;
8528,75;0,62;-0,69;0,56;1,56;0,72;-0,04;-0,15;-0,06;-0,1;
8529;0,6;-0,72;0,52;1,56;0,72;-0,08;-0,16;-0,07;-0,14;
8529,25;0,6;-0,67;0,47;1,56;0,72;0;-0,18;-0,06;-0,16;
8529,5;0,59;-0,59;0,37;1,56;0,72;0,06;-0,18;-0,04;-0,19;
8529,75;0,6;-0,5;0,23;1,56;0,71;0,04;-0,19;-0,01;-0,2;
8530;0,59;-0,38;0,23;1,56;0,72;-0,01;-0,18;0,02;-0,21;
8530,25;0,59;-0,16;0,18;1,51;0,72;-0,05;-0,18;0,06;-0,2;
8530,5;0,59;-0,03;0,03;1,52;0,72;-0,05;-0,16;0,1;-0,19;
8530,75;0,66;-0,2;0,1;1,53;0,7;-0,07;-0,15;0,14;-0,17;
8531;0,6;-0,41;0,09;1,52;0,71;-0,05;-0,13;0,18;-0,15;
8531,25;0,59;-0,46;0,09;1,52;0,71;-0,01;-0,11;0,22;-0,12;
8531,5;0,6;-0,5;0,09;1,42;0,71;0;-0,08;0,25;-0,08;
8531,75;0,62;-0,53;0,08;1,38;0,71;0,06;-0,06;0,27;-0,06;
8532;0,4;-0,56;0,13;1,37;0,71;0,13;-0,04;0,29;-0,01;
8532,25;0,42;-0,47;0,14;1,33;0,71;0,15;-0,01;0,3;0,01;
8532,5;0,42;-0,44;0,18;1,32;0,71;0,15;0,01;0,31;0,06;
8532,75;0,24;-0,46;0,23;1,32;0,71;0,12;0,03;0,31;0,07;
8533;0,22;-0,38;0,37;1,32;0,71;0,1;0,04;0,3;0,12;
8533,25;0,23;-0,33;0,52;1,27;0,71;0,09;0,07;0,29;0,12;
8533,5;0,21;-0,41;0,62;1,23;0,71;0,09;0,07;0,27;0,15;
8533,75;0,23;-0,66;0,67;1,18;0,71;0,13;0,1;0,26;0,16;
8534;0,23;-0,87;0,86;1,18;0,71;0,15;0,09;0,24;0,17;
8534,25;0,25;-0,83;0,81;1,18;0,71;0,12;0,11;0,22;0,17;
8534,5;0,24;-0,78;0,67;1,18;0,71;0,11;0,1;0,19;0,17;
8534,75;0,23;-0,8;0,62;1,18;0,71;0,1;0,11;0,17;0,16;
8535;0,22;-0,84;0,47;1,18;0,71;0,02;0,1;0,14;0,14;
8535,25;0,23;-0,87;0,33;1,18;0,71;-0,14;0,1;0,11;0,13;
8535,5;0,22;-0,89;0,18;1,23;0,71;-0,26;0,09;0,08;0,11;
8535,75;0,2;-0,82;0,08;1,27;0,65;-0,24;0,09;0,04;0,1;
8536;0,22;-0,7;0,04;1,28;0,62;-0,22;0,07;0,01;0,07;
8536,25;0,42;-0,64;0,04;1,27;0,61;-0,18;0,06;-0,03;0,07;
8536,5;0,41;-0,48;0,08;1,28;0,61;-0,07;0,05;-0,07;0,04;
8536,75;0,4;-0,26;0,18;1,28;0,61;0,05;0,04;-0,12;0,04;
8537;0,42;-0,1;0,33;1,28;0,61;0,12;0,03;-0,15;0,02;
8537,25;0,41;-0,11;0,43;1,23;0,61;0,15;0,01;-0,2;0,03;
8537,5;0,39;-0,12;0,52;1,23;0,61;0,17;0,01;-0,22;0,02;
8537,75;0,41;-0,26;0,58;1,23;0,61;0,15;-0,01;-0,26;0,04;
8538;0,41;-0,64;0,62;1,23;0,61;0,15;-0,02;-0,27;0,04;
8538,25;0,61;-1,03;0,62;1,23;0,61;0,25;-0,03;-0,29;0,06;
8538,5;0,61;-1,24;0,62;1,23;0,61;0,35;-0,03;-0,28;0,08;
8538,75;0,6;-1,28;0,62;1,23;0,61;0,38;-0,05;-0,28;0,11;
8539;0,63;-1,22;0,62;1,22;0,61;0,37;-0,05;-0,25;0,13;
8539,25;0,62;-1,1;0,67;1,23;0,62;0,3;-0,06;-0,23;0,15;
8539,5;0,59;-0,94;0,67;1,22;0,61;0,14;-0,06;-0,18;0,18;
8539,75;0,58;-1;0,67;1,22;0,61;-0,06;-0,06;-0,14;0,2;
8540;0,61;-1,16;0,62;1,23;0,61;-0,19;-0,06;-0,08;0,22;
8540,25;0,61;-1,26;0,52;1,23;0,61;-0,26;-0,06;-0,03;0,22;
8540,5;0,61;-1,24;0,47;1,22;0,62;-0,3;-0,06;0,04;0,23;
8540,75;0,59;-1,17;0,42;1,22;0,61;-0,33;-0,05;0,08;0,21;
8541;0,62;-1,07;0,18;1,23;0,61;-0,3;-0,06;0,14;0,21;
8541,25;0,6;-0,86;0,08;1,23;0,61;-0,29;-0,05;0,17;0,16;
8541,5;0,61;-0,67;0,04;1,23;0,61;-0,29;-0,05;0,21;0,14;
8541,75;0,4;-0,49;-0,03;1,23;0,61;-0,28;-0,04;0,21;0,07;
8542;0,43;-0,32;-0,06;1,23;0,61;-0,23;-0,04;0,22;0,02;
8542,25;0,41;-0,1;-0,01;1,23;0,61;-0,2;-0,03;0,19;-0,06;
8542,5;0,4;-0,04;0,04;1,23;0,61;-0,2;-0,03;0,17;-0,12;
8542,75;0,39;-0,13;0,18;1,33;0,61;-0,19;-0,03;0,12;-0,21;
8543;0,43;-0,28;0,33;1,42;0,61;-0,19;-0,03;0,06;-0,28;
8543,25;0,42;-0,42;0,47;1,67;0,61;-0,17;-0,03;-0,01;-0,36;
8543,5;0,42;-0,56;0,62;1,81;0,61;-0,09;-0,03;-0,08;-0,43;
8543,75;0,44;-0,58;0,76;1,81;0,66;0,05;-0,04;-0,16;-0,49;
8544;0,43;-0,47;0,86;1,86;0,66;0,14;-0,03;-0,23;-0,55;
8544,25;0,43;-0,28;0,96;1,96;0,66;0,16;-0,04;-0,3;-0,58;
8544,5;0,42;-0,09;1,23;1,96;0,67;0,17;-0,03;-0,36;-0,6;
8544,75;0,43;0,04;1,3;1,96;0,66;0,19;-0,05;-0,4;-0,6;
8545;0,43;-0,04;1,3;1,96;0,66;0,18;-0,04;-0,44;-0,59;
8545,25;0,4;-0,26;1,4;1,81;0,66;0,17;-0,06;-0,44;-0,56;
8545,5;0,4;-0,47;1,4;1,77;0,66;0,23;-0,05;-0,45;-0,51;
8545,75;0,41;-0,61;1,3;1,76;0,66;0,34;-0,07;-0,42;-0,44;
8546;0,41;-0,79;1,36;1,77;0,66;0,45;-0,06;-0,39;-0,37;
8546,25;0,42;-1;1,35;1,77;0,66;0,49;-0,08;-0,33;-0,28;
8546,5;0,4;-1,08;1,25;1,72;0,66;0,41;-0,08;-0,27;-0,19;
8546,75;0,42;-1,08;1,11;1,57;0,66;0,29;-0,09;-0,19;-0,09;
8547;0,41;-1,14;0,95;1,37;0,66;0,21;-0,09;-0,12;0;
8547,25;0,41;-1,3;0,82;1,32;0,66;0,15;-0,1;-0,04;0,09;
8547,5;0,41;-1,45;0,67;1,13;0,66;0,04;-0,11;0,03;0,17;
8547,75;0,44;-1,43;0,47;0,98;0,66;-0,09;-0,11;0,11;0,23;
8548;0,41;-1,26;0,33;0,98;0,66;-0,12;-0,12;0,16;0,29;
8548,25;0,41;-1,14;0,18;0,89;0,66;-0,07;-0,12;0,22;0,32;
8548,5;0,42;-1,1;0,18;0,84;0,66;-0,02;-0,12;0,25;0,35;
8548,75;0,39;-1,06;0,18;0,79;0,66;-0,02;-0,11;0,28;0,34;
8549;0,41;-0,9;0,18;0,74;0,66;0,01;-0,12;0,29;0,33;
8549,25;0,24;-0,73;0,18;0,69;0,66;0,09;-0,1;0,29;0,3;
8549,5;0,22;-0,72;0,18;0,69;0,66;0,15;-0,1;0,27;0,26;
8549,75;0,22;-0,87;0,18;0,69;0,66;0,12;-0,07;0,26;0,21;
8550;0,22;-1,07;0,18;0,69;0,66;0,07;-0,07;0,23;0,15;
8550,25;0,21;-1,24;0,14;0,69;0,66;0,1;-0,02;0,2;0,11;
8550,5;0,23;-1,47;0,18;0,69;0,66;0,19;-0,02;0,16;0,04;
8550,75;0,22;-1,7;0,33;0,84;0,66;0,07;0,03;0,14;0,02;
8551;0,24;-1,71;0,47;1,22;0,66;-0,07;0,04;0,11;-0,03;
8551,25;0,02;-1,5;0,81;1,66;0,66;-0,1;0,1;0,09;-0,03;
8551,5;0,04;-1,31;1,11;2,15;0,66;-0,1;0,12;0,08;-0,06;
8551,75;0,02;-1,37;1,11;2,3;0,66;-0,1;0,17;0,07;-0,02;
8552;0,03;-1,46;1,25;2,3;0,66;-0,16;0,18;0,08;-0,02;
8552,25;-0,17;-0,95;1,25;2,21;0,66;-0,25;0,23;0,09;0,05;
8552,5;-0,16;-0,51;1,06;2,2;0,66;-0,27;0,24;0,11;0,08;
8552,75;-0,18;-0,56;1,01;1,86;0,66;-0,22;0,28;0,13;0,16;
8553;-0,15;-0,78;1,01;1,52;0,66;-0,19;0,28;0,16;0,21;
8553,25;-0,16;-0,94;0,86;1,32;0,66;-0,24;0,3;0,18;0,3;
8553,5;-0,17;-0,98;0,76;1,23;0,66;-0,22;0,3;0,2;0,36;
8553,75;-0,15;-0,96;0,76;1,23;0,66;0,01;0,3;0,21;0,43;
8554;-0,16;-0,91;0,62;1,23;0,66;0,15;0,29;0,22;0,47;
8554,25;-0,15;-0,83;0,52;1,23;0,66;0,09;0,27;0,21;0,51;
8554,5;-0,17;-0,74;0,57;1,23;0,66;0,03;0,25;0,19;0,53;
8554,75;-0,18;-0,66;0,57;1,23;0,66;0;0,22;0,16;0,53;
8555;0,05;-0,8;0,62;1,23;0,66;-0,05;0,19;0,11;0,53;
8555,25;0,03;-0,98;0,76;1,22;0,66;-0,05;0,15;0,06;0,48;
8555,5;0,03;-0,97;0,86;1,22;0,66;-0,03;0,13;-0,01;0,44;
8555,75;0,23;-0,83;0,87;1,23;0,66;0;0,08;-0,07;0,36;
8556;0,22;-0,88;0,97;1,22;0,66;0,02;0,07;-0,16;0,3;
8556,25;0,42;-0,94;1,06;1,38;0,66;0,05;0,02;-0,23;0,2;
8556,5;0,44;-0,84;1,23;1,61;0,66;0;0,01;-0,31;0,12;
8556,75;0,42;-0,81;1,22;1,81;0,66;-0,07;-0,02;-0,37;0,02;
8557;0,44;-0,83;1,25;2,01;0,66;-0,09;-0,03;-0,44;-0,05;
8557,25;0,4;-0,85;1,3;2,2;0,66;-0,09;-0,05;-0,48;-0,15;
8557,5;0,42;-0,82;1,35;2,3;0,66;-0,16;-0,05;-0,51;-0,2;
8557,75;0,42;-0,8;1,45;2,44;0,66;-0,22;-0,06;-0,52;-0,27;
8558;0,41;-0,8;1,35;2,45;0,66;-0,19;-0,05;-0,51;-0,3;
8558,25;0,4;-0,78;1,35;2,45;0,66;-0,19;-0,06;-0,49;-0,33;
8558,5;0,4;-0,71;1,3;2,44;0,66;-0,23;-0,05;-0,43;-0,34;
8558,75;0,42;-0,58;1,3;2,45;0,66;-0,25;-0,05;-0,38;-0,33;
8559;0,41;-0,4;1,25;2,4;0,66;-0,21;-0,03;-0,29;-0,31;
8559,25;0,4;-0,29;1,1;2,3;0,66;-0,18;-0,03;-0,21;-0,28;
8559,5;0,42;-0,28;1,01;2,3;0,66;-0,18;-0,02;-0,09;-0,24;
8559,75;0,42;-0,24;0,9;2,3;0,66;-0,21;-0,02;0;-0,2;
8560;0,42;-0,15;0,67;2,3;0,66;-0,2;-0,01;0,12;-0,16;
8560,25;0,42;-0,1;0,47;2,3;0,66;-0,2;-0,02;0,21;-0,11;
8560,5;0,43;-0,18;0,32;2,3;0,66;-0,2;-0,01;0,31;-0,07;
8560,75;0,42;-0,26;0,33;2,3;0,66;-0,19;-0,02;0,38;-0,04;
8561;0,42;-0,25;0,23;2,3;0,66;-0,15;-0,01;0,46;-0,01;
8561,25;0,44;-0,14;0,23;2,3;0,66;-0,11;-0,02;0,5;0,01;
8561,5;0,42;-0,11;0,19;2,3;0,67;-0,06;-0,02;0,54;0,02;
8561,75;0,41;0,01;0,18;2,3;0,66;-0,04;-0,03;0,55;0,01;
8562;0,4;0,18;0,18;2,3;0,66;-0,05;-0,02;0,55;0,01;
8562,25;0,42;0,28;0,23;2,3;0,66;-0,07;-0,03;0,54;-0,02;
8562,5;0,41;0,18;0,33;2,3;0,66;-0,09;-0,03;0,5;-0,03;
8562,75;0,42;0,08;0,38;2,3;0,66;-0,07;-0,03;0,47;-0,07;
8563;0,39;0,05;0,42;2,3;0,66;-0,07;-0,03;0,41;-0,09;
8563,25;0,41;0,01;0,43;2,3;0,66;-0,05;-0,03;0,37;-0,12;
8563,5;0,41;-0,04;0,52;2,3;0,66;0;-0,03;0,31;-0,15;
8563,75;0,41;-0,05;0,62;2,3;0,66;-0,01;-0,03;0,27;-0,17;
8564;0,39;0,02;0,62;2,3;0,66;-0,08;-0,03;0,22;-0,19;
